symbol,next_report_days,next_report_date,current_price,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
DTCR,,,21.73,0.2213,75.0,0.2025,81.0,0.2925,86.0,0.2763,,0.2601,,0.174,7.0,0.15,22.0,0.3023,94.0,0.2795,,0.2567,,20260116.0,35.0,245.0,1.0115816141874776
DTD,,,82.91,0.0474,3.0,0.0686,34.0,0.1404,72.0,0.2242,92.0,0.308,100.0,0.0901,9.0,0.0701,7.0,0.1335,69.0,0.151,44.0,0.1684,31.0,20251121.0,35.0,189.0,0.6735057983942908
DTE,,,134.09,0.1214,31.0,0.1594,55.0,0.1814,56.0,0.1823,49.0,0.1832,45.0,0.1438,28.0,0.141,28.0,0.1726,53.0,0.2014,68.0,0.2301,76.0,20260116.0,35.0,245.0,1.104772353263851
DTEC,,,49.6,0.1874,55.0,0.1186,50.0,0.2196,61.0,0.2144,44.0,0.2092,34.0,0.157,8.0,0.1041,32.0,0.2102,56.0,0.2132,40.0,0.2162,32.0,20251219.0,35.0,217.0,0.9944029850746268
DTH,,,49.07,0.0921,20.0,0.2167,98.0,,,,,,,0.099,1.0,0.0865,65.0,,,,,,,20251121.0,35.0,189.0,
DTIL,,,6.44,0.7971,61.0,1.1385,92.0,2.7826,100.0,,,,,0.6346,9.0,0.6972,15.0,1.3755,94.0,,,,,,,,
DTM,111.0,2026-02-25,111.63,0.266,69.0,0.2867,80.0,0.19,8.0,0.2228,12.0,0.2555,25.0,0.2112,41.0,0.2294,55.0,0.2586,55.0,0.2528,41.0,0.247,28.0,20251219.0,35.0,217.0,1.1346499102333931
DUBS,,,36.95,0.1055,,0.074,,0.1762,,,,,,0.1124,,0.0776,,0.1809,,,,,,20251219.0,35.0,217.0,
DUG,,,34.28,0.2319,14.0,0.236,19.0,0.4535,53.0,0.5367,64.0,0.6199,75.0,0.337,18.0,0.2927,24.0,0.3566,21.0,0.4122,28.0,0.4679,38.0,20260116.0,35.0,245.0,0.7680268306316379
DUHP,,,37.39,0.0805,18.0,0.0872,41.0,,,,,,,0.1034,8.0,0.0832,10.0,,,,,,,20251121.0,35.0,189.0,
DUK,,,124.0,0.0988,18.0,0.1181,21.0,0.2264,82.0,0.2248,76.0,0.2233,65.0,0.1415,24.0,0.1407,22.0,0.1976,80.0,0.1936,51.0,0.1897,15.0,20270115.0,35.0,609.0,0.8612099644128114
DUOL,113.0,2026-02-27,193.74,1.7172,100.0,0.5423,63.0,0.7513,74.0,0.7728,77.0,0.7944,78.0,0.6877,77.0,0.5504,75.0,0.715,85.0,0.723,82.0,0.7309,80.0,20270115.0,35.0,609.0,0.93555900621118
DUOT,,,10.33,0.4163,,0.726,,,,,,,,1.1591,,1.2186,,,,,,,,,,,
DURA,,,32.78,0.0944,44.0,0.0458,9.0,,,,,,,0.1029,21.0,0.0579,3.0,,,,,,,20260116.0,35.0,245.0,
DUSA,,,47.81,0.1608,,0.0976,,0.1714,,0.1748,,0.1781,,0.1364,,0.112,,0.1847,,0.1814,,0.1781,,20251219.0,35.0,217.0,1.037757437070938
DUSL,,,72.32,0.2758,16.0,0.255,23.0,0.5585,59.0,0.5433,51.0,0.5281,46.0,0.3601,6.0,0.2739,6.0,0.5298,51.0,0.5327,45.0,0.5356,41.0,20251219.0,35.0,217.0,0.980489600588993
DUST,,,11.8,0.7932,57.0,0.52,38.0,0.7327,47.0,0.803,55.0,0.8734,62.0,0.719,34.0,0.4894,23.0,0.4122,1.0,0.6623,24.0,0.9124,52.0,20251219.0,35.0,217.0,0.8247820672478207
DV,111.0,2026-02-25,10.97,0.2723,43.0,0.2861,48.0,0.8999,98.0,0.9226,99.0,0.9452,99.0,0.3554,27.0,0.3438,57.0,0.5551,88.0,0.5486,87.0,0.542,85.0,20260717.0,35.0,427.0,0.5946238890093215
DVA,,,121.53,0.4202,90.0,0.3964,95.0,0.337,79.0,0.3358,78.0,0.3347,77.0,0.2897,64.0,0.2501,67.0,0.3595,87.0,0.3604,85.0,0.3612,83.0,20261218.0,35.0,581.0,1.0732578916021442
DVAX,104.0,2026-02-18,10.99,0.4679,45.0,0.3743,19.0,0.9179,72.0,,,,,0.3328,8.0,0.3509,10.0,0.4258,9.0,,,,,20260116.0,35.0,245.0,
DVN,102.0,2026-02-16,32.43,0.1329,5.0,0.2671,47.0,0.3492,57.0,0.334,51.0,0.3189,46.0,0.3083,39.0,0.2736,39.0,0.2626,13.0,0.3269,39.0,0.3912,64.0,20270115.0,7.0,609.0,0.97874251497006
DVOL,,,34.58,0.0394,1.0,0.0733,55.0,,,,,,,0.1013,21.0,0.0667,32.0,,,,,,,20260116.0,35.0,245.0,
DVS,,,3.66,0.393,,0.4749,,1.1415,,1.1088,,1.0761,,0.5834,,0.5467,,0.8929,,0.9845,,1.0761,,,,,0.8878968253968255
DVY,,,138.77,0.0677,16.0,0.0943,46.0,0.1602,72.0,0.1415,61.0,0.1227,40.0,0.1183,42.0,0.0988,42.0,0.1383,63.0,0.1703,67.0,0.2022,67.0,20251219.0,35.0,217.0,1.2035335689045938
DVYE,,,30.89,0.1192,36.0,0.0608,7.0,,,,,0.3026,75.0,0.1171,1.0,0.0773,6.0,,,,,0.3026,75.0,20251121.0,35.0,189.0,
DWAS,,,90.41,0.2187,59.0,0.162,56.0,0.3664,90.0,0.2931,77.0,0.2198,43.0,0.1973,37.0,0.1473,28.0,0.2701,80.0,0.2717,79.0,0.2733,76.0,20251219.0,35.0,217.0,0.9269873763220744
DWM,,,66.07,0.0883,16.0,0.054,14.0,0.1488,76.0,,,,,0.1064,3.0,0.0803,60.0,0.1488,84.0,,,,,,,,
DWX,,,42.66,0.0983,34.0,0.0619,31.0,,,,,,,0.0899,9.0,0.0517,8.0,,,,,,,20251219.0,35.0,217.0,
DX,,,13.35,0.1551,49.0,0.1575,51.0,,,,,0.3182,56.0,0.1614,33.0,0.1576,36.0,,,,,0.3597,66.0,20251219.0,35.0,217.0,
DXC,,,13.64,0.7837,92.0,0.478,87.0,0.5743,81.0,0.6293,87.0,0.6842,89.0,0.4081,42.0,0.3665,66.0,0.5034,89.0,0.5039,90.0,0.5045,89.0,20270115.0,35.0,609.0,0.80073097092007
DXCM,,,58.02,0.9999,95.0,0.4444,69.0,0.4037,35.0,0.3923,31.0,0.3809,28.0,0.4442,38.0,0.3345,22.0,0.4597,50.0,0.4523,46.0,0.4449,41.0,20270115.0,7.0,609.0,1.1529441753759877
DXD,,,21.65,0.1367,18.0,0.1979,54.0,0.3391,67.0,0.356,69.0,0.3728,72.0,0.2133,21.0,0.1781,30.0,0.2156,5.0,0.3056,31.0,0.3956,52.0,20260116.0,35.0,245.0,0.8584269662921348
DXJ,,,134.94,0.1004,16.0,0.0851,52.0,0.2584,89.0,0.2274,79.0,0.1965,62.0,0.1682,36.0,0.0737,11.0,0.1711,53.0,0.2049,63.0,0.2387,74.0,20270115.0,35.0,609.0,0.9010554089709762
DXLG,,,0.95,0.5928,69.0,0.6496,67.0,,,,,,,0.6857,74.0,0.6926,72.0,,,,,,,20251219.0,35.0,217.0,
DXPE,118.0,2026-03-04,100.37,1.1792,98.0,0.6703,92.0,0.4722,47.0,0.5229,57.0,0.5736,69.0,0.5062,68.0,0.4385,59.0,0.5092,70.0,0.5208,73.0,0.5325,76.0,20251121.0,35.0,189.0,0.995983935742972
DXUV,,,58.01,0.0978,,0.0782,,0.2,,0.2119,,0.2238,,0.1264,,0.0908,,0.2079,,0.219,,0.2302,,,,,1.033506370929684
DY,110.0,2026-02-24,282.92,0.2766,32.0,0.2921,35.0,0.6683,93.0,0.6637,93.0,0.6591,92.0,0.33,15.0,0.2949,18.0,0.438,50.0,0.4359,47.0,0.4338,44.0,20251219.0,35.0,217.0,0.6567726382401688
DYAI,,,0.98,0.6252,57.0,0.7808,64.0,,,,,,,0.6465,27.0,0.8234,63.0,,,,,,,20251121.0,35.0,189.0,
DYLG,,,27.3,0.0578,28.0,0.0385,81.0,,,,,,,0.0834,45.0,0.0444,83.0,,,,,,,20260116.0,35.0,245.0,
DYN,111.0,2026-02-25,18.2,1.0803,94.0,1.0073,95.0,0.9316,79.0,0.9574,81.0,0.9833,82.0,0.8918,89.0,0.6913,66.0,0.798,81.0,0.8072,82.0,0.8165,82.0,20260116.0,35.0,245.0,0.8431167745978693
DYNF,,,59.82,0.1271,,0.0944,,0.1658,,0.1751,,0.1844,,0.1091,,0.088,,0.1633,,0.1738,,0.1844,,20260116.0,35.0,245.0,0.9925756710451172
E,,,36.82,0.1338,15.0,0.0886,7.0,0.215,28.0,0.2174,19.0,0.2199,19.0,0.1672,9.0,0.1156,9.0,0.2368,50.0,0.2284,28.0,0.2199,13.0,20251219.0,35.0,217.0,1.0505979760809567
EA,,,200.38,0.0333,1.0,0.0321,1.0,0.0958,1.0,0.0646,1.0,0.0333,1.0,0.2955,55.0,0.2198,31.0,0.0468,1.0,0.0648,1.0,0.0828,1.0,20270115.0,7.0,609.0,1.003095975232198
EAF,,,12.03,0.7151,71.0,0.7363,76.0,0.7916,74.0,0.9246,87.0,1.0576,94.0,1.1281,97.0,1.1018,91.0,1.1207,94.0,1.0605,96.0,1.0003,95.0,20260116.0,35.0,245.0,1.1469824789097989
EAGG,,,48.04,0.0525,40.0,0.0253,10.0,,,,,,,0.041,7.0,0.0254,8.0,,,,,,,20260116.0,35.0,245.0,
EARN,,,5.11,0.2206,60.0,0.2278,62.0,,,,,0.3831,50.0,0.1879,7.0,0.1807,2.0,,,,,0.3831,57.0,20251219.0,35.0,217.0,
EAT,,,102.29,0.4965,82.0,0.5338,91.0,0.4296,71.0,0.4228,70.0,0.416,68.0,0.3858,66.0,0.3822,74.0,0.4795,84.0,0.4873,84.0,0.4951,83.0,20270115.0,35.0,609.0,1.152554399243141
EATZ,,,24.85,0.3023,91.0,0.1357,91.0,,,,,0.4491,87.0,0.1847,43.0,0.0754,28.0,,,,,0.2374,22.0,20260116.0,35.0,245.0,
EB,111.0,2026-02-25,2.2,0.574,64.0,0.4653,48.0,,,,,,,0.5251,28.0,0.4695,33.0,,,,,,,20260116.0,35.0,245.0,
EBAY,111.0,2026-02-25,80.85,1.0275,100.0,0.3743,89.0,0.3505,70.0,0.3393,66.0,0.3281,61.0,0.417,89.0,0.2431,37.0,0.3901,89.0,0.3832,84.0,0.3762,73.0,20270115.0,7.0,609.0,1.1293840259357502
EBC,,,17.5,0.3809,85.0,0.3292,81.0,0.4175,73.0,0.4194,76.0,0.4214,76.0,0.3085,54.0,0.2619,40.0,0.3961,87.0,0.4326,91.0,0.4692,91.0,20251121.0,35.0,189.0,1.0314735336194565
EBF,,,16.94,0.2687,66.0,0.2854,75.0,0.715,99.0,,,,,0.2078,20.0,0.1947,20.0,0.715,100.0,,,,,20260116.0,35.0,245.0,
EBIZ,,,32.53,0.194,33.0,0.0867,4.0,0.2738,52.0,0.2634,41.0,0.253,37.0,0.1688,1.0,0.1257,8.0,0.2832,51.0,0.2734,40.0,0.2636,37.0,20251219.0,35.0,217.0,1.0379650721336369
EBND,,,21.18,0.0397,8.0,0.0357,17.0,,,,,,,0.053,1.0,0.0337,1.0,,,,,,,20251219.0,35.0,217.0,
EBS,116.0,2026-03-02,10.27,2.3322,100.0,1.2164,98.0,0.7374,77.0,0.7854,80.0,0.8334,83.0,0.92,93.0,0.6438,79.0,0.6908,77.0,0.7583,82.0,0.8258,85.0,20270115.0,7.0,609.0,0.9654952890247008
EC,,,9.67,0.2345,35.0,0.2015,22.0,,,,,0.4013,54.0,0.2826,35.0,0.2269,22.0,,,,,0.6354,90.0,20251121.0,35.0,189.0,
ECG,,,98.32,0.6478,,0.5369,,0.6327,,0.6061,,0.5795,,0.4808,,0.4231,,0.607,,0.5973,,0.5876,,,,,0.9854809437386572
ECH,,,35.25,0.3321,87.0,0.1507,47.0,0.3846,92.0,0.4584,97.0,0.5323,98.0,0.201,39.0,0.1554,36.0,0.2506,65.0,0.3016,77.0,0.3526,85.0,20251121.0,35.0,189.0,0.6579406631762653
ECL,,,253.06,0.2734,83.0,0.2485,86.0,0.2386,72.0,0.2378,70.0,0.2371,68.0,0.187,47.0,0.1652,37.0,0.2293,68.0,0.2446,73.0,0.2598,77.0,20260116.0,35.0,245.0,1.0285954583683767
ECNS,,,35.9,0.16,32.0,0.0737,15.0,0.2853,68.0,,,,,0.2325,41.0,0.0971,12.0,0.2206,51.0,,,,,20251219.0,35.0,217.0,
ECON,,,27.49,0.1978,68.0,0.0615,14.0,,,,,,,0.1364,11.0,0.0634,7.0,,,,,,,20251219.0,35.0,217.0,
ECOW,,,25.23,0.161,67.0,0.1202,89.0,,,,,,,0.1291,1.0,0.1306,82.0,,,,,,,20260116.0,35.0,245.0,
ECPG,110.0,2026-02-24,47.22,0.8435,96.0,0.5054,89.0,0.4973,73.0,0.4241,55.0,0.3509,37.0,0.386,60.0,0.334,59.0,0.4059,61.0,0.3855,45.0,0.3651,31.0,20251219.0,35.0,217.0,0.9089837302522992
ECVT,111.0,2026-02-25,8.35,0.6194,92.0,0.4268,88.0,,,,,0.4229,38.0,0.3604,28.0,0.3231,47.0,,,,,0.4229,51.0,20251219.0,35.0,217.0,
ED,104.0,2026-02-18,96.99,0.217,83.0,0.1862,79.0,0.2091,84.0,0.2636,93.0,0.3182,97.0,0.1655,53.0,0.1587,55.0,0.2145,88.0,0.2134,81.0,0.2124,63.0,20270115.0,35.0,609.0,0.8095599393019727
EDAP,,,1.99,1.3102,96.0,0.9838,92.0,,,,,,,0.9446,95.0,0.9185,92.0,,,,,,,20251219.0,35.0,217.0,
EDC,,,53.6,0.4913,48.0,0.249,31.0,0.6143,66.0,0.5708,54.0,0.5274,41.0,0.407,8.0,0.2328,8.0,0.4929,27.0,0.533,27.0,0.5731,28.0,20260116.0,35.0,245.0,0.9337771548703576
EDIT,117.0,2026-03-03,2.69,0.6101,45.0,0.7219,66.0,1.0644,86.0,1.0864,89.0,1.1084,89.0,1.0167,95.0,0.9624,95.0,1.234,98.0,1.1346,98.0,1.0352,95.0,20260116.0,35.0,245.0,1.0443667157584684
EDIV,,,38.7,0.1103,30.0,0.1036,68.0,0.1867,75.0,,,,,0.0974,2.0,0.0781,13.0,0.1867,90.0,,,,,20260116.0,35.0,245.0,
EDU,,,55.25,0.3567,42.0,0.2847,25.0,0.4325,53.0,0.4764,63.0,0.5203,71.0,0.4171,44.0,0.2993,9.0,0.4736,59.0,0.4469,53.0,0.4202,40.0,20260116.0,35.0,245.0,0.9380772460117548
EDV,,,68.74,0.1662,30.0,0.0836,6.0,0.1204,3.0,0.1236,1.0,0.1268,1.0,0.165,7.0,0.1134,18.0,0.1421,7.0,0.1637,1.0,0.1853,1.0,20251121.0,35.0,189.0,1.324433656957929
EDZ,,,36.62,0.4664,42.0,0.3236,56.0,0.5094,37.0,0.5687,47.0,0.628,57.0,0.4108,9.0,0.2367,8.0,0.4558,8.0,0.5326,11.0,0.6094,18.0,20260116.0,35.0,245.0,0.9365218920344646
EE,112.0,2026-02-26,28.19,0.4923,93.0,0.408,92.0,0.5029,82.0,0.5242,84.0,0.5454,87.0,0.3321,79.0,0.349,86.0,0.5376,89.0,0.5093,88.0,0.481,88.0,20251219.0,35.0,217.0,0.971575734452499
EEFT,,,72.17,0.1871,25.0,0.2593,45.0,0.4517,82.0,0.3623,57.0,0.2729,22.0,0.2791,28.0,0.2693,32.0,0.3816,70.0,0.3839,68.0,0.3861,67.0,20251121.0,35.0,189.0,1.05961910019321
EELV,,,27.04,0.073,17.0,0.0624,28.0,,,,,,,0.0846,6.0,0.066,28.0,,,,,,,20251219.0,35.0,217.0,
EEM,,,54.71,0.1613,41.0,0.0877,28.0,0.1844,41.0,0.1833,39.0,0.1822,37.0,0.1348,7.0,0.0783,6.0,0.1547,13.0,0.1922,12.0,0.2298,16.0,20270115.0,7.0,609.0,1.048554282596836
EEMS,,,68.14,0.155,64.0,0.0707,51.0,0.1412,55.0,0.1676,83.0,0.1941,91.0,0.1222,10.0,0.0561,1.0,0.1365,57.0,0.1546,68.0,0.1727,72.0,20251219.0,35.0,217.0,0.922434367541766
EEMV,,,64.77,0.0837,26.0,0.0509,15.0,0.1444,60.0,0.1551,65.0,0.1658,70.0,0.0792,1.0,0.0503,1.0,0.1001,10.0,0.1119,2.0,0.1237,4.0,20251219.0,35.0,217.0,0.7214700193423598
EEMX,,,42.85,0.1548,46.0,0.0562,14.0,0.2246,62.0,,,,,0.1363,4.0,0.0665,1.0,0.2152,63.0,,,,,20251121.0,35.0,189.0,
EES,,,54.36,0.1409,17.0,0.1254,28.0,0.2215,65.0,0.2218,46.0,0.2221,28.0,0.1854,3.0,0.1324,3.0,0.2177,74.0,0.2199,53.0,0.2221,31.0,20251219.0,35.0,217.0,0.991433724075744
EET,,,79.72,0.3333,49.0,0.1612,46.0,0.4097,60.0,0.386,48.0,0.3622,37.0,0.2706,8.0,0.1247,14.0,0.324,22.0,0.3501,23.0,0.3762,23.0,20260116.0,35.0,245.0,0.9069948186528498
EETH,,,47.57,1.2708,97.0,0.5972,93.0,0.8143,89.0,0.7924,83.0,0.7705,69.0,0.7215,65.0,0.3969,72.0,0.3722,1.0,0.8179,82.0,1.2636,97.0,20260116.0,35.0,245.0,1.032180716809692
EEV,,,9.73,0.3223,42.0,0.1182,16.0,0.2612,4.0,0.385,35.0,0.5089,68.0,0.2664,7.0,0.1247,7.0,0.2877,5.0,0.3582,11.0,0.4287,28.0,20251219.0,35.0,217.0,0.9303896103896104
EEX,,,4.06,0.2483,24.0,0.8833,93.0,,,,,,,0.343,22.0,0.4036,26.0,,,,,,,20251219.0,35.0,217.0,
EFA,,,93.95,0.0826,15.0,0.0674,23.0,0.1322,41.0,0.1309,37.0,0.1296,35.0,0.1136,12.0,0.0683,10.0,0.0755,2.0,0.1381,7.0,0.2007,32.0,20270115.0,7.0,609.0,1.0550038197097025
EFAD,,,41.62,0.1154,,0.053,,,,,,,,0.1088,,0.0418,,,,,,,,,,,
EFAS,,,18.54,0.1235,40.0,0.0621,32.0,,,,,,,0.0956,1.0,0.0949,62.0,,,,,,,20260116.0,35.0,245.0,
EFAV,,,84.74,0.0838,37.0,0.0596,34.0,0.2027,94.0,0.1752,86.0,0.1476,68.0,0.0893,16.0,0.0535,9.0,0.09,41.0,0.1188,28.0,0.1476,25.0,20251219.0,35.0,217.0,0.678082191780822
EFAX,,,49.44,0.0843,9.0,0.057,12.0,0.137,51.0,0.1531,33.0,0.1692,22.0,0.117,7.0,0.061,1.0,0.137,55.0,0.1561,39.0,0.1752,28.0,20260116.0,35.0,245.0,1.0195950359242325
EFC,111.0,2026-02-25,13.78,0.1118,38.0,0.186,71.0,,,,,0.2983,71.0,0.1562,47.0,0.154,50.0,,,,,0.2943,72.0,20260116.0,35.0,245.0,
EFG,,,113.97,0.1057,26.0,0.0758,33.0,0.1159,22.0,0.1372,30.0,0.1584,39.0,0.127,17.0,0.076,17.0,0.1472,41.0,0.1588,35.0,0.1704,26.0,20251121.0,35.0,189.0,1.1574344023323615
EFO,,,59.94,0.1989,27.0,0.1318,84.0,0.2687,52.0,0.2743,42.0,0.2799,37.0,0.2367,16.0,0.1125,71.0,0.2967,78.0,0.3068,72.0,0.3168,62.0,20251219.0,35.0,217.0,1.1184834123222749
EFSC,,,52.89,0.2495,56.0,0.2586,60.0,0.3048,47.0,0.2897,40.0,0.2746,37.0,0.2453,30.0,0.2469,31.0,0.3007,57.0,0.2876,49.0,0.2746,38.0,20251219.0,35.0,217.0,0.99275112185019
EFV,,,68.7,0.0771,8.0,0.0685,19.0,0.1848,52.0,0.1929,46.0,0.201,44.0,0.1114,5.0,0.0681,5.0,0.1151,14.0,0.1558,17.0,0.1964,24.0,20251219.0,35.0,217.0,0.8076723691031623
EFX,,,204.19,0.228,59.0,0.2681,79.0,0.3609,87.0,0.3462,84.0,0.3315,80.0,0.3235,79.0,0.2738,81.0,0.335,86.0,0.3441,88.0,0.3532,90.0,20260116.0,35.0,245.0,0.9939341421143848
EFXT,,,13.37,0.4422,72.0,0.3318,51.0,0.443,17.0,0.5296,,0.6162,63.0,0.3313,17.0,0.286,17.0,0.443,21.0,0.5296,,0.6162,73.0,20251121.0,35.0,189.0,1.0
EFZ,,,13.23,0.0766,16.0,0.0814,66.0,,,,,,,0.1246,26.0,0.0758,47.0,,,,,,,20251219.0,35.0,217.0,
EG,,,319.61,0.1618,32.0,0.2317,77.0,0.223,54.0,0.2196,46.0,0.2162,36.0,0.2677,82.0,0.2099,22.0,0.2517,95.0,0.2442,53.0,0.2366,12.0,20260116.0,35.0,245.0,1.1120218579234973
EGAN,,,14.24,0.8439,89.0,0.7414,85.0,1.0568,96.0,1.1051,98.0,1.1534,97.0,0.7125,80.0,0.6479,75.0,0.8794,95.0,0.824,93.0,0.7685,82.0,20251121.0,35.0,189.0,0.7456338792869424
EGBN,,,16.3,0.3748,77.0,0.5215,94.0,0.4818,75.0,0.5374,81.0,0.5931,86.0,0.5494,92.0,0.3896,77.0,0.5477,97.0,0.5485,97.0,0.5493,93.0,20251219.0,35.0,217.0,1.020655005582434
EGHT,,,1.97,1.6302,99.0,0.8326,96.0,0.9126,91.0,,,,,0.6782,75.0,0.5402,69.0,1.0577,99.0,,,,,20251121.0,35.0,189.0,
EGO,,,26.27,0.4564,50.0,0.3678,37.0,0.5138,48.0,0.5038,45.0,0.4938,42.0,0.4024,17.0,0.3228,9.0,0.4661,26.0,0.4692,26.0,0.4723,26.0,20261218.0,35.0,581.0,0.9313219531560144
EGP,,,174.49,0.1438,28.0,0.1556,25.0,0.2197,47.0,0.2308,47.0,0.2419,52.0,0.1999,43.0,0.1864,42.0,0.2078,49.0,0.2356,57.0,0.2634,66.0,20251219.0,35.0,217.0,1.0207972270363952
EGY,,,3.81,0.2867,12.0,0.2406,2.0,0.4593,19.0,0.4876,21.0,0.5159,28.0,0.4116,4.0,0.3551,3.0,0.4202,16.0,0.468,18.0,0.5159,28.0,20260116.0,35.0,245.0,0.95980311730927
EH,,,16.37,0.7556,55.0,0.5447,26.0,0.6909,22.0,0.5994,10.0,0.508,5.0,0.4735,1.0,0.4464,1.0,0.6373,14.0,0.5803,1.0,0.5233,1.0,20270115.0,7.0,609.0,0.9681348014681348
EHAB,117.0,2026-03-03,7.71,0.4547,62.0,0.5167,72.0,,,,,,,0.4811,31.0,0.37,10.0,,,,,,,20260116.0,35.0,245.0,
EHC,,,115.07,0.4789,94.0,0.5569,100.0,0.3057,60.0,0.3058,59.0,0.3059,57.0,0.2454,44.0,0.2432,59.0,0.2892,61.0,0.2922,60.0,0.2951,61.0,20260116.0,35.0,245.0,0.9555264879005886
EHTH,110.0,2026-02-24,3.86,1.4518,97.0,1.2193,98.0,2.7517,100.0,,,,,0.9947,94.0,0.739,86.0,0.9132,98.0,,,,,20251121.0,35.0,189.0,
EIDO,,,18.44,0.1291,24.0,0.0743,24.0,0.2118,27.0,0.2454,30.0,0.279,43.0,0.1931,43.0,0.0742,19.0,0.2175,34.0,0.2684,44.0,0.3194,55.0,20260116.0,35.0,245.0,1.0937245313773432
EIG,104.0,2026-02-18,38.27,0.6101,95.0,0.4076,90.0,0.4849,85.0,,,,,0.279,54.0,0.1948,9.0,0.3474,73.0,,,,,20260116.0,35.0,245.0,
EINC,,,92.71,0.1465,33.0,0.0791,14.0,0.1377,30.0,0.1725,22.0,0.2074,17.0,0.1263,4.0,0.1003,19.0,0.1377,42.0,0.1674,25.0,0.1971,12.0,20260116.0,35.0,245.0,0.9704347826086956
EIPI,,,19.64,0.0728,,0.1102,,,,,,,,0.0869,,0.0988,,,,,,,,20251121.0,35.0,189.0,
EIX,112.0,2026-02-26,56.56,0.2465,73.0,0.2305,74.0,0.3702,90.0,0.3378,87.0,0.3055,81.0,0.2845,78.0,0.265,83.0,0.1973,43.0,0.2968,82.0,0.3964,91.0,20260116.0,35.0,245.0,0.8786264061574897
EKG,,,18.31,0.0929,2.0,0.0,1.0,,,,,,,0.1966,15.0,0.0,1.0,,,,,,,20260116.0,35.0,245.0,
EL,,,87.78,0.2418,57.0,0.4079,95.0,0.4429,92.0,0.4354,92.0,0.4279,91.0,0.4207,86.0,0.3361,90.0,0.4609,98.0,0.4381,96.0,0.4153,91.0,20270115.0,7.0,609.0,1.006201194304088
ELA,,,10.3,0.5036,72.0,0.5508,77.0,,,,,0.687,54.0,0.4884,56.0,0.4882,46.0,,,,,0.687,57.0,20260116.0,35.0,245.0,
ELAN,109.0,2026-02-23,21.52,0.3874,65.0,0.4092,79.0,0.3862,43.0,0.4066,50.0,0.427,59.0,0.37,36.0,0.3009,26.0,0.4391,76.0,0.4606,83.0,0.4821,89.0,20270115.0,35.0,609.0,1.132808657156911
ELD,,,28.54,0.0733,41.0,0.0906,67.0,,,,,,,0.0701,14.0,0.0974,66.0,,,,,,,20251219.0,35.0,217.0,
ELDN,,,4.1,0.5927,45.0,0.9492,70.0,3.1498,92.0,3.1154,99.0,3.081,99.0,0.7294,47.0,0.7252,14.0,1.2428,65.0,1.488,80.0,1.7332,91.0,20251121.0,35.0,189.0,0.4776272709764396
ELF,,,76.54,2.4848,100.0,0.9533,99.0,0.74,89.0,0.7343,89.0,0.7286,89.0,0.8681,100.0,0.5012,77.0,0.6355,90.0,0.6356,90.0,0.6356,87.0,20270115.0,7.0,609.0,0.8655862726406103
ELIL,,,24.63,0.4813,,0.7494,,0.6268,,0.7291,,0.8314,,0.7806,,0.5159,,0.6936,,0.7678,,0.842,,,,,1.0530791386641063
ELMD,,,24.34,0.3659,51.0,0.2939,20.0,0.6291,56.0,0.492,21.0,0.3549,2.0,0.5665,93.0,0.4287,32.0,0.5091,34.0,0.4988,28.0,0.4884,33.0,20251121.0,35.0,189.0,1.0138211382113822
ELME,,,16.57,0.0881,4.0,0.1022,1.0,0.2541,15.0,0.2706,13.0,0.2871,22.0,0.1847,3.0,0.1509,1.0,0.2541,21.0,0.2706,20.0,0.2871,26.0,20260116.0,35.0,245.0,1.0
ELP,,,10.73,0.2219,17.0,0.1478,2.0,,,,,,,0.2548,5.0,0.1912,3.0,,,,,,,20260116.0,35.0,245.0,
ELS,,,60.84,0.1579,38.0,0.2037,60.0,0.2993,64.0,0.3602,78.0,0.4211,88.0,0.1774,30.0,0.1817,40.0,0.2329,55.0,0.2288,51.0,0.2247,46.0,20251121.0,35.0,189.0,0.6352026651860078
ELTX,,,9.07,0.2049,,0.4515,,1.9451,,2.2236,,2.502,,0.7073,,0.6699,,1.7317,,1.7806,,1.8296,,20251121.0,35.0,189.0,0.8007735204173413
ELV,,,314.44,0.2765,77.0,0.2705,83.0,0.3371,85.0,0.3317,85.0,0.3263,82.0,0.4313,95.0,0.3014,96.0,0.4034,100.0,0.3923,100.0,0.3813,100.0,20270115.0,35.0,609.0,1.1826952065119083
ELVN,,,18.3,1.1367,94.0,1.0513,93.0,0.7398,7.0,0.6976,1.0,0.6554,2.0,0.6846,57.0,0.703,54.0,0.7508,12.0,0.755,5.0,0.7593,4.0,20251219.0,35.0,217.0,1.082282110091743
EMA,,,47.8,0.1302,,0.1161,,0.2807,,,,,,0.0,,0.0,,0.1354,,,,,,,,,
EMB,,,95.97,0.043,31.0,0.037,40.0,0.1519,92.0,0.1558,91.0,0.1596,89.0,0.0484,11.0,0.0359,16.0,0.0614,73.0,0.1253,73.0,0.1892,69.0,20270115.0,7.0,609.0,0.8042362002567394
