symbol,next_report_days,next_report_date,current_price,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
CMRE,90.0,2026-02-05,13.42,0.2569,35.0,0.3621,65.0,0.3905,61.0,0.4086,61.0,0.4268,64.0,0.3086,28.0,0.2992,24.0,0.3545,60.0,0.391,59.0,0.4274,56.0,20260116.0,35.0,245.0,0.9569260890846794
CMS,89.0,2026-02-04,73.23,0.1571,45.0,0.1977,64.0,0.2001,46.0,0.2104,46.0,0.2207,45.0,0.1511,20.0,0.1491,18.0,0.1625,26.0,0.1896,32.0,0.2167,42.0,20251219.0,35.0,217.0,0.9011406844106464
CMTG,102.0,2026-02-17,3.26,0.715,88.0,0.613,86.0,,,,,,,0.5997,78.0,0.5863,84.0,,,,,,,20260116.0,35.0,245.0,
CMTL,66.0,2026-01-12,3.04,0.5224,76.0,0.6755,90.0,1.3447,99.0,1.4169,100.0,1.489,100.0,0.8243,92.0,0.8594,95.0,0.8163,97.0,1.0159,99.0,1.2155,100.0,20260116.0,35.0,245.0,0.7169877902463123
CNA,94.0,2026-02-09,45.23,0.1967,54.0,0.1879,57.0,0.2418,41.0,0.3206,64.0,0.3993,81.0,0.1808,27.0,0.1597,20.0,0.2418,49.0,0.2298,34.0,0.2179,16.0,20251121.0,35.0,189.0,0.7167810355583282
CNBS,,,25.56,0.8014,93.0,0.4611,78.0,0.8595,79.0,0.9658,87.0,1.072,90.0,0.8297,96.0,0.5634,100.0,0.6963,70.0,0.7836,81.0,0.8708,87.0,20251121.0,35.0,189.0,0.8113481051977635
CNC,87.0,2026-02-02,37.56,0.5617,90.0,0.4162,84.0,0.4697,84.0,0.4732,85.0,0.4768,85.0,0.87,100.0,0.3645,70.0,0.5004,93.0,0.4992,92.0,0.498,91.0,20270115.0,7.0,609.0,1.054945054945055
CNDT,0.0,2025-11-07,1.78,1.3089,96.0,0.6438,88.0,0.9918,91.0,,,,,0.5711,73.0,0.4745,65.0,1.334,99.0,,,,,20260116.0,35.0,245.0,
CNH,0.0,2025-11-07,9.66,0.4012,57.0,0.3896,67.0,0.3511,28.0,0.3528,20.0,0.3545,19.0,0.2779,5.0,0.2567,93.0,0.4166,53.0,0.3856,37.0,0.3545,17.0,20270115.0,35.0,609.0,1.09297052154195
CNI,,,95.03,0.2043,54.0,0.2144,72.0,0.2057,41.0,0.213,47.0,0.2202,52.0,0.1784,22.0,0.1636,26.0,0.2333,54.0,0.2272,54.0,0.221,51.0,20260116.0,35.0,245.0,1.0666666666666669
CNK,102.0,2026-02-17,28.58,0.587,88.0,0.4002,74.0,0.3901,60.0,0.3898,60.0,0.3894,59.0,0.3397,61.0,0.3204,56.0,0.4295,67.0,0.4409,68.0,0.4523,69.0,20270115.0,35.0,609.0,1.1310928681375063
CNM,25.0,2025-12-02,50.9,0.1109,1.0,0.2716,42.0,0.352,33.0,0.355,28.0,0.3579,28.0,0.5038,98.0,0.2597,34.0,0.3867,34.0,0.3924,30.0,0.3982,28.0,20270115.0,35.0,609.0,1.1053521126760564
CNMD,88.0,2026-02-03,43.97,0.3861,81.0,0.4776,93.0,0.5557,94.0,0.5518,94.0,0.548,93.0,0.3743,74.0,0.3418,74.0,0.4815,96.0,0.4974,96.0,0.5133,97.0,20251219.0,35.0,217.0,0.9014135556361002
CNNE,108.0,2026-02-23,17.36,0.1688,18.0,0.2522,46.0,0.6655,94.0,,,,,0.2791,34.0,0.2467,27.0,0.6655,100.0,,,,,20251121.0,35.0,189.0,
CNO,89.0,2026-02-04,41.25,0.3372,70.0,0.3186,75.0,0.3904,69.0,0.4298,76.0,0.4692,81.0,0.2248,19.0,0.1999,17.0,0.1986,1.0,0.2388,5.0,0.279,28.0,20251219.0,35.0,217.0,0.5556072591903211
CNOB,82.0,2026-01-28,24.34,0.1849,20.0,0.2408,33.0,0.7532,90.0,0.5688,72.0,0.3843,32.0,0.3034,56.0,0.2772,41.0,0.373,52.0,0.3786,47.0,0.3843,43.0,20251219.0,35.0,217.0,0.6656118143459916
CNP,103.0,2026-02-18,39.41,0.1463,33.0,0.137,17.0,0.173,18.0,0.2087,36.0,0.2444,56.0,0.1502,11.0,0.1833,40.0,0.2131,49.0,0.2086,31.0,0.204,13.0,20251219.0,35.0,217.0,0.9995208433157644
CNQ,,,31.66,0.1853,14.0,0.2208,27.0,0.2578,19.0,0.2655,19.0,0.2733,20.0,0.2365,7.0,0.208,6.0,0.3455,56.0,0.2832,13.0,0.2208,1.0,20270115.0,7.0,609.0,1.0666666666666669
CNR,103.0,2026-02-18,89.41,0.8753,87.0,0.5947,72.0,0.6089,48.0,0.6098,46.0,0.6107,48.0,0.5251,34.0,0.4605,34.0,0.5059,24.0,0.5214,24.0,0.5369,32.0,20251219.0,35.0,217.0,0.8550344375204985
CNS,74.0,2026-01-20,68.5,0.1956,26.0,0.2337,39.0,0.2696,28.0,0.2658,17.0,0.262,17.0,0.2639,33.0,0.253,36.0,0.2688,45.0,0.2596,23.0,0.2503,11.0,20251219.0,35.0,217.0,0.9766741911211436
CNTA,,,22.12,0.4771,21.0,1.2095,95.0,1.3083,84.0,1.3562,90.0,1.404,90.0,0.5579,1.0,0.6158,1.0,0.9037,36.0,0.8916,25.0,0.8796,21.0,20260116.0,35.0,245.0,0.65742515853119
CNTB,,,1.55,0.8343,53.0,0.75,21.0,,,,,,,1.0919,51.0,1.1422,59.0,,,,,,,20251219.0,35.0,217.0,
CNTY,,,1.72,0.9936,95.0,0.6967,88.0,,,,,,,0.6841,86.0,0.7105,92.0,,,,,,,20251219.0,35.0,217.0,
CNVS,5.0,2025-11-12,2.59,0.4131,,0.5887,,0.8767,,,,,,0.682,,0.6808,,2.0444,,,,,,20251121.0,35.0,189.0,
CNX,82.0,2026-01-28,35.13,0.2614,21.0,0.3495,47.0,0.3358,21.0,0.3253,16.0,0.3148,14.0,0.2867,10.0,0.294,13.0,0.3251,7.0,0.3351,9.0,0.3451,13.0,20260116.0,35.0,245.0,1.0301260375038428
CNXC,67.0,2026-01-13,34.76,0.2423,26.0,0.4976,89.0,0.5652,90.0,0.5382,88.0,0.5113,85.0,0.4937,85.0,0.4227,88.0,0.6016,97.0,0.647,98.0,0.6925,99.0,20260116.0,35.0,245.0,1.2021553325901153
CNXN,88.0,2026-02-03,58.08,0.2362,50.0,0.3765,83.0,0.2723,36.0,0.2943,46.0,0.3163,54.0,0.2189,5.0,0.2346,3.0,0.3372,78.0,0.3428,82.0,0.3483,84.0,20260116.0,35.0,245.0,1.164797825348284
CNXT,,,43.12,0.305,68.0,0.0775,57.0,0.4407,91.0,0.4722,91.0,0.5037,90.0,0.3259,68.0,0.0904,53.0,0.2947,82.0,0.3199,73.0,0.3451,49.0,20251121.0,35.0,189.0,0.6774671749258789
CNYA,,,34.6,0.1686,43.0,0.0481,14.0,,,,,,,0.172,12.0,0.0579,4.0,,,,,,,20251219.0,35.0,217.0,
COAL,,,22.91,0.2782,,0.243,,0.3251,,0.3239,,0.3227,,0.2826,,0.2182,,0.2816,,0.3925,,0.5035,,,,,1.211793763507255
COCO,111.0,2026-02-26,42.11,0.5408,71.0,0.4888,62.0,0.5386,51.0,0.5054,44.0,0.4723,38.0,0.3975,28.0,0.3824,28.0,0.4784,41.0,0.4873,43.0,0.4962,45.0,20260116.0,35.0,245.0,0.9641867827463396
CODI,110.0,2026-02-25,5.95,0.8012,99.0,0.6469,99.0,1.0851,100.0,1.2177,100.0,1.3503,100.0,0.6385,96.0,0.5698,100.0,0.8716,100.0,0.887,100.0,0.9024,100.0,20251219.0,35.0,217.0,0.7284224357395089
CODX,6.0,2025-11-13,0.41,0.9314,76.0,1.1518,85.0,,,,,,,2.5373,95.0,1.6279,92.0,,,,,,,20251121.0,7.0,189.0,
COF,73.0,2026-01-19,217.82,0.1573,20.0,0.2302,53.0,0.2886,51.0,0.2957,52.0,0.3027,53.0,0.2696,44.0,0.2414,55.0,0.3414,69.0,0.3422,64.0,0.343,57.0,20270115.0,7.0,609.0,1.157253973621914
COGT,108.0,2026-02-23,14.82,0.6902,69.0,0.7177,69.0,2.9514,100.0,3.036,100.0,3.1207,100.0,0.6271,49.0,0.6173,33.0,0.8986,65.0,0.9267,65.0,0.9548,66.0,20251219.0,35.0,217.0,0.3052371541501976
COHR,88.0,2026-02-03,154.51,1.1538,99.0,0.6306,96.0,0.6367,93.0,0.6203,93.0,0.6039,91.0,0.6101,92.0,0.4431,84.0,0.6017,99.0,0.6108,99.0,0.6198,99.0,20270115.0,7.0,609.0,0.984684829921006
COHU,96.0,2026-02-11,23.93,0.661,89.0,0.6246,91.0,0.4538,50.0,0.4924,61.0,0.5311,72.0,0.4839,66.0,0.408,54.0,0.5565,87.0,0.5618,88.0,0.5671,89.0,20251121.0,35.0,189.0,1.1409423233143785
COIG,,,29.02,1.8499,,1.1725,,1.1841,,1.222,,1.26,,1.3552,,0.9262,,1.1559,,1.2502,,1.3446,,,,,1.023076923076923
COIN,97.0,2026-02-12,309.14,0.9185,71.0,0.6202,46.0,0.6258,28.0,0.6178,26.0,0.6098,25.0,0.6681,24.0,0.5144,18.0,0.6383,23.0,0.6387,24.0,0.6392,26.0,20271217.0,7.0,945.0,1.0338297183554548
COIW,,,32.54,1.0127,,0.6888,,0.7604,,1.2729,,1.7854,,0.8023,,0.5773,,0.2227,,0.9486,,1.6746,,20251219.0,35.0,217.0,0.7452274334197502
COKE,103.0,2026-02-18,137.78,0.2479,,0.3265,,0.2313,,0.2586,,0.2858,,0.2604,,0.2497,,0.3053,,0.3163,,0.3272,,,,,1.223124516627997
COLB,76.0,2026-01-22,26.93,0.2633,49.0,0.3591,79.0,0.3764,63.0,0.4245,72.0,0.4726,78.0,0.3387,57.0,0.293,56.0,0.2939,50.0,0.3339,54.0,0.3739,60.0,20251121.0,35.0,189.0,0.7865724381625442
COLD,103.0,2026-02-18,11.75,0.5706,96.0,0.4403,95.0,0.4073,75.0,0.4418,84.0,0.4762,88.0,0.3623,82.0,0.3216,85.0,0.3344,82.0,0.4053,95.0,0.4762,97.0,20260116.0,35.0,245.0,0.9173834314169308
COLL,110.0,2026-02-25,42.3,0.732,88.0,0.4379,44.0,0.4089,4.0,0.3918,1.0,0.3747,1.0,0.3781,15.0,0.3044,6.0,0.3997,7.0,0.3872,3.0,0.3748,2.0,20251219.0,35.0,217.0,0.9882593159775396
COLM,87.0,2026-02-02,51.67,0.4491,89.0,0.4665,93.0,0.3691,72.0,0.3889,76.0,0.4087,78.0,0.3873,78.0,0.2998,72.0,0.3913,82.0,0.3903,82.0,0.3894,81.0,20260116.0,35.0,245.0,1.0035998971457958
COLO,,,37.12,0.1351,,0.1511,,0.2156,,0.3107,,0.4059,,0.0,,0.0,,0.2156,,0.2482,,0.2807,,,,,0.7988413260379789
COM,,,29.2,0.0536,41.0,0.0414,34.0,,,,,,,0.0803,62.0,0.0527,22.0,,,,,,,20260116.0,35.0,245.0,
COMB,,,22.37,0.1041,34.0,0.1929,97.0,,,,,,,0.1166,14.0,0.0788,28.0,,,,,,,20260116.0,35.0,245.0,
COMM,109.0,2026-02-24,16.65,0.7154,80.0,0.6518,83.0,0.3101,23.0,0.3599,34.0,0.4097,43.0,1.0163,90.0,0.517,66.0,0.2833,4.0,0.3325,21.0,0.3817,37.0,20270115.0,35.0,609.0,0.9238677410391776
COMP,101.0,2026-02-16,8.55,0.5981,47.0,0.5805,40.0,0.5901,18.0,0.6538,28.0,0.7176,38.0,0.4967,14.0,0.4459,11.0,0.6468,34.0,0.6681,37.0,0.6894,38.0,20270115.0,35.0,609.0,1.0218721321505049
COMT,,,26.79,0.0912,13.0,0.0759,9.0,0.1519,8.0,0.2577,32.0,0.3635,48.0,0.1388,9.0,0.0898,1.0,0.1519,6.0,0.2957,53.0,0.4394,64.0,20251121.0,35.0,189.0,1.1474582848273187
CON,115.0,2026-03-02,19.34,0.2904,49.0,0.4366,88.0,0.6197,,0.495,,0.3704,,0.2751,45.0,0.2703,44.0,0.3909,,0.3807,,0.3704,,20270115.0,35.0,609.0,0.769090909090909
CONI,,,42.06,1.7781,,1.23,,1.2168,,1.1415,,1.0662,,1.3735,,1.0621,,1.1617,,1.1961,,1.2306,,20260116.0,35.0,245.0,1.047831800262812
CONL,,,29.29,1.837,82.0,1.2358,64.0,1.1331,16.0,1.2222,21.0,1.3114,31.0,1.3369,38.0,1.016,31.0,1.02,6.0,1.1638,10.0,1.3077,23.0,20270115.0,35.0,609.0,0.9522173130420551
CONY,,,5.66,0.8891,87.0,0.536,72.0,0.2723,21.0,0.553,45.0,0.8338,55.0,0.5448,11.0,0.4001,10.0,0.1597,40.0,1.0341,99.0,1.9084,100.0,20260116.0,35.0,245.0,1.8699819168173597
COO,117.0,2026-03-04,70.1,0.1351,17.0,0.2204,55.0,0.365,82.0,0.4132,90.0,0.4615,93.0,0.4033,85.0,0.2648,71.0,0.374,91.0,0.3762,91.0,0.3784,89.0,20251121.0,35.0,189.0,0.9104549854791868
COOK,,,0.81,1.2912,94.0,0.9939,93.0,,,,,,,0.8158,74.0,0.7282,75.0,,,,,,,20251219.0,35.0,217.0,
COP,89.0,2026-02-04,86.83,0.1887,32.0,0.2002,41.0,0.2638,54.0,0.2917,65.0,0.3196,73.0,0.2571,44.0,0.2271,41.0,0.3076,75.0,0.3074,69.0,0.3072,52.0,20270115.0,7.0,609.0,1.0538224202948234
COPX,,,60.87,0.3578,66.0,0.1878,34.0,0.3485,64.0,0.4106,85.0,0.4727,95.0,0.2853,10.0,0.1889,14.0,0.3103,41.0,0.3448,44.0,0.3792,43.0,20270115.0,35.0,609.0,0.8397467121285922
COR,88.0,2026-02-03,360.7,0.2055,52.0,0.3094,88.0,0.2506,53.0,0.253,50.0,0.2555,50.0,0.2121,28.0,0.2152,36.0,0.2882,81.0,0.2854,75.0,0.2827,63.0,20260618.0,35.0,398.0,1.1280632411067193
CORD,,,30.19,1.1281,,1.0869,,2.2352,,2.2961,,2.357,,0.0,,0.0,,1.6875,,1.7292,,1.771,,,,,0.7531030878446061
CORN,,,17.77,0.1318,28.0,0.0918,9.0,0.139,3.0,0.1624,8.0,0.1857,21.0,0.1445,10.0,0.1145,7.0,0.1639,8.0,0.1657,4.0,0.1675,2.0,20251121.0,35.0,189.0,1.020320197044335
CORO,,,30.69,0.1113,,0.0486,,,,,,0.3167,,0.1065,,0.0898,,,,,,0.3167,,,,,
CORT,109.0,2026-02-24,73.72,0.6519,80.0,0.6299,80.0,0.4247,9.0,0.4381,8.0,0.4514,12.0,0.4673,26.0,0.4647,28.0,0.5652,35.0,0.5804,35.0,0.5955,38.0,20270115.0,35.0,609.0,1.324811686829491
CORZ,109.0,2026-02-24,20.19,0.6927,32.0,0.8277,45.0,0.8464,37.0,0.8434,33.0,0.8403,31.0,0.7123,21.0,0.6452,20.0,0.862,55.0,0.8946,52.0,0.9272,53.0,20271217.0,7.0,945.0,1.0607066635048612
COSM,11.0,2025-11-18,0.69,1.1534,81.0,1.291,78.0,,,,,,,1.1091,72.0,1.256,91.0,,,,,,,20260116.0,35.0,245.0,
COST,117.0,2026-03-04,922.74,0.1849,56.0,0.1611,47.0,0.1991,50.0,0.2006,51.0,0.2021,51.0,0.1789,36.0,0.1566,35.0,0.2497,69.0,0.2584,71.0,0.267,74.0,20270115.0,7.0,609.0,1.288135593220339
COSW,,,48.2,0.204,,0.175,,0.2385,,0.3155,,0.3925,,0.0,,0.0,,0.1386,,0.3158,,0.4931,,,,,1.0009508716323297
COTY,94.0,2026-02-09,3.75,0.1923,21.0,0.5229,88.0,0.5668,82.0,0.5714,82.0,0.576,81.0,0.5414,81.0,0.3809,66.0,0.7308,93.0,0.7128,92.0,0.6947,92.0,20260116.0,35.0,245.0,1.2474623731186558
COUR,82.0,2026-01-28,8.25,0.3426,35.0,0.2662,8.0,0.4695,21.0,0.4748,21.0,0.4802,22.0,0.6467,86.0,0.4029,33.0,0.5917,66.0,0.5943,66.0,0.597,64.0,20270115.0,35.0,609.0,1.2516849199663016
COWG,,,35.11,0.2086,,0.1554,,0.1993,,0.2344,,0.2696,,0.1389,,0.1174,,0.1993,,0.2305,,0.2618,,20251219.0,28.0,217.0,0.9833617747440272
COWS,,,31.94,0.1615,59.0,0.1128,76.0,0.1706,,,,,,0.1759,79.0,0.0992,71.0,0.1697,,,,,,20251219.0,35.0,217.0,
COWZ,,,57.87,0.1235,28.0,0.1099,32.0,0.1348,21.0,0.184,33.0,0.2333,60.0,0.1195,1.0,0.1042,4.0,0.1008,6.0,0.1512,11.0,0.2015,30.0,20251219.0,35.0,217.0,0.8217391304347826
COYA,,,5.76,0.4206,,0.5284,,1.2186,,1.8052,,2.3918,,0.64,,0.7029,,1.4447,,1.9182,,2.3918,,,,,1.062596942167073
COYY,,,12.21,0.3538,,0.3712,,,,,,1.5818,,0.0,,0.0,,,,,,2.116,,,,,
CP,,,70.89,0.2581,64.0,0.2152,60.0,0.2695,61.0,0.2543,52.0,0.2391,42.0,0.1954,14.0,0.1964,33.0,0.2479,42.0,0.2558,48.0,0.2637,54.0,20270115.0,35.0,609.0,1.0058985450255604
CPA,12.0,2025-11-19,125.23,0.2556,40.0,0.2547,39.0,0.4084,65.0,0.3873,59.0,0.3663,53.0,0.2403,4.0,0.2431,16.0,0.2575,5.0,0.3261,38.0,0.3947,61.0,20251121.0,35.0,189.0,0.8419829589465531
CPAY,87.0,2026-02-02,276.53,0.5304,95.0,0.4577,98.0,0.3276,72.0,0.3321,74.0,0.3366,74.0,0.3153,74.0,0.2769,75.0,0.3289,98.0,0.3299,96.0,0.3309,95.0,20270115.0,35.0,609.0,0.9933754893104488
CPB,116.0,2026-03-03,30.74,0.1743,56.0,0.1957,70.0,0.2969,88.0,0.2805,84.0,0.2642,78.0,0.2725,83.0,0.2412,83.0,0.2141,66.0,0.2974,97.0,0.3807,100.0,20270115.0,7.0,609.0,1.0602495543672013
CPER,,,30.67,0.1907,42.0,0.1161,39.0,0.2709,54.0,0.2632,45.0,0.2554,38.0,0.3977,100.0,0.2791,100.0,0.3058,64.0,0.316,64.0,0.3261,71.0,20260116.0,35.0,245.0,1.2006079027355625
CPF,81.0,2026-01-27,29.37,0.2803,53.0,0.2327,43.0,0.2512,28.0,0.5025,77.0,0.7537,89.0,0.2698,39.0,0.2478,41.0,0.3444,65.0,0.549,86.0,0.7537,91.0,20251219.0,35.0,217.0,1.092537313432836
CPII,,,19.05,0.0242,6.0,0.0,1.0,,,,,,,0.0345,14.0,0.0,1.0,,,,,,,20251121.0,35.0,189.0,
CPIX,115.0,2026-03-02,2.13,0.6355,84.0,0.9794,95.0,,,,,,,1.128,91.0,0.9841,93.0,,,,,,,20260116.0,35.0,245.0,
CPK,109.0,2026-02-24,135.8,0.223,60.0,0.2475,69.0,0.1456,1.0,0.21,20.0,0.2745,63.0,0.1918,16.0,0.1904,13.0,0.1441,1.0,0.1706,1.0,0.197,5.0,20251219.0,35.0,217.0,0.8123809523809524
CPNG,108.0,2026-02-23,28.88,0.4068,54.0,0.3103,40.0,0.3078,19.0,0.3022,16.0,0.2965,14.0,0.2707,11.0,0.2289,11.0,0.3646,7.0,0.3703,10.0,0.3761,13.0,20270115.0,7.0,609.0,1.2253474520185308
CPRI,88.0,2026-02-03,22.11,0.5639,75.0,0.5938,89.0,0.488,54.0,0.5094,59.0,0.5309,63.0,0.5193,50.0,0.4295,63.0,0.4991,65.0,0.5284,74.0,0.5577,81.0,20270115.0,7.0,609.0,1.037298782881822
CPRT,103.0,2026-02-18,40.51,0.3399,82.0,0.2637,70.0,0.4204,88.0,0.4286,89.0,0.4369,90.0,0.2667,61.0,0.2098,44.0,0.3476,77.0,0.3267,71.0,0.3058,59.0,20270115.0,35.0,609.0,0.7622491833877741
CPRX,109.0,2026-02-24,21.39,0.1991,4.0,0.4941,45.0,0.377,6.0,0.4762,16.0,0.5753,28.0,0.3243,1.0,0.3399,3.0,0.6221,37.0,0.5694,32.0,0.5166,27.0,20251219.0,35.0,217.0,1.1957160856782865
CPS,96.0,2026-02-11,29.24,1.0867,90.0,0.6704,73.0,0.8154,62.0,0.7854,60.0,0.7555,60.0,0.6058,47.0,0.5227,40.0,0.6178,43.0,0.636,44.0,0.6541,46.0,20260116.0,35.0,245.0,0.8097784568372804
CPSH,,,3.32,0.8843,86.0,1.1084,93.0,0.9667,39.0,1.06,49.0,1.1534,62.0,0.8792,78.0,0.9137,80.0,1.0634,57.0,1.0258,45.0,0.9882,39.0,20260116.0,35.0,245.0,0.9677358490566038
CPSS,108.0,2026-02-23,8.67,0.455,57.0,0.4536,46.0,,,,,0.5732,32.0,0.439,39.0,0.4724,35.0,,,,,0.5732,34.0,20260116.0,35.0,245.0,
CPT,89.0,2026-02-04,101.78,0.2557,72.0,0.2173,66.0,0.1816,28.0,0.209,36.0,0.2363,49.0,0.1925,40.0,0.1767,30.0,0.2187,59.0,0.2462,68.0,0.2736,72.0,20251121.0,35.0,189.0,1.1779904306220097
CPXR,,,20.98,0.42,,0.1821,,0.5185,,0.6184,,0.7182,,0.8507,,0.5152,,0.5033,,0.6107,,0.7182,,20260116.0,35.0,245.0,0.9875485122897802
CQP,103.0,2026-02-18,50.91,0.1786,24.0,0.2671,42.0,0.3141,59.0,0.3617,67.0,0.4093,72.0,0.2464,28.0,0.2364,11.0,0.2652,50.0,0.3056,50.0,0.3461,47.0,20251219.0,35.0,217.0,0.8448990876416919
CQQQ,,,55.08,0.229,41.0,0.1182,28.0,0.2608,27.0,0.2844,30.0,0.3081,36.0,0.2866,44.0,0.1254,16.0,0.3571,77.0,0.3531,68.0,0.3492,57.0,20251219.0,35.0,217.0,1.2415611814345993
CR,81.0,2026-01-27,189.44,0.2216,48.0,0.2892,78.0,0.277,53.0,0.2882,54.0,0.2993,60.0,0.2261,26.0,0.2295,45.0,0.3423,81.0,0.3398,75.0,0.3372,76.0,20251219.0,35.0,217.0,1.1790423317140877
CRAI,103.0,2026-02-18,180.35,0.4177,82.0,0.4445,86.0,0.2971,27.0,0.2942,19.0,0.2912,19.0,0.2962,24.0,0.3214,33.0,0.347,65.0,0.3402,53.0,0.3334,40.0,20251219.0,35.0,217.0,1.1563562202583275
CRAK,,,39.5,0.2309,77.0,0.1515,78.0,0.1594,13.0,0.2651,61.0,0.3708,90.0,0.1583,15.0,0.1164,52.0,0.1594,17.0,0.2285,42.0,0.2976,74.0,20251219.0,35.0,217.0,0.8619388909845341
CRBG,95.0,2026-02-10,29.95,0.4067,87.0,0.3659,87.0,0.3747,63.0,0.3572,50.0,0.3397,42.0,0.2629,25.0,0.241,20.0,0.3433,79.0,0.3298,52.0,0.3163,22.0,20270115.0,35.0,609.0,0.923292273236282
CRBN,,,227.92,0.1087,35.0,0.0754,46.0,0.0934,13.0,0.1271,40.0,0.1609,57.0,0.1023,2.0,0.0648,2.0,0.1235,41.0,0.1461,44.0,0.1687,44.0,20251219.0,35.0,217.0,1.1494885916601103
CRBP,,,10.52,1.7308,96.0,0.7898,63.0,0.9729,55.0,1.0183,56.0,1.0637,61.0,0.8296,51.0,0.7563,47.0,0.8732,40.0,1.0034,53.0,1.1335,73.0,20251219.0,35.0,217.0,0.9853677698124326
CRBU,115.0,2026-03-02,2.09,0.7662,59.0,1.6582,100.0,1.8892,89.0,1.4957,91.0,1.1022,78.0,0.9728,81.0,0.966,100.0,1.01,60.0,0.9826,69.0,0.9552,72.0,20260116.0,35.0,245.0,0.6569499231129238
CRC,115.0,2026-03-02,46.17,0.0918,1.0,0.3954,30.0,0.2731,3.0,0.3381,10.0,0.4031,18.0,0.3296,12.0,0.318,18.0,0.4218,24.0,0.4112,21.0,0.4007,17.0,20260116.0,35.0,245.0,1.2162082224194026
CRCA,,,7.84,2.0809,,1.4311,,1.9687,,2.0684,,2.168,,0.0,,0.0,,1.3222,,1.6052,,1.8882,,,,,0.7760587894024367
CRCD,,,28.18,1.8125,,1.1914,,2.1881,,2.1582,,2.1283,,0.0,,0.0,,1.5102,,1.5493,,1.5884,,,,,0.7178667408025206
CRCG,,,4.99,2.0214,,1.4205,,1.3755,,,,,,0.0,,0.0,,1.4877,,,,,,,,,
CRCL,5.0,2025-11-12,103.14,0.9769,,0.6845,,1.1233,,1.1666,,1.21,,0.0,,0.0,,0.7572,,0.7801,,0.803,,,,,0.6686953540202297
CRCO,,,34.85,0.9922,,0.6118,,,,,,1.4875,,0.0,,0.0,,,,,,1.7304,,,,,
CRCT,115.0,2026-03-02,4.77,0.5225,57.0,0.9,92.0,1.1571,95.0,0.8531,59.0,0.5491,2.0,0.4614,14.0,0.4495,11.0,1.1571,100.0,0.8531,82.0,0.5491,1.0,20251219.0,35.0,217.0,1.0
CRDF,110.0,2026-02-25,2.19,0.4762,17.0,0.5993,18.0,1.3366,51.0,1.2608,42.0,1.185,36.0,0.8322,28.0,0.6843,4.0,1.3812,66.0,1.2831,46.0,1.185,37.0,20251121.0,35.0,189.0,1.0176871827411167
CRDL,,,1.02,0.6075,32.0,0.4599,2.0,,,,,,,0.7993,30.0,0.7305,13.0,,,,,,,20251219.0,35.0,217.0,
CRDO,115.0,2026-03-02,163.61,1.1557,92.0,0.8821,94.0,0.8789,88.0,0.9084,90.0,0.9379,90.0,0.731,54.0,0.6329,73.0,0.8822,100.0,0.8922,100.0,0.9023,100.0,20270115.0,35.0,609.0,0.9821664464993396
CRDU,,,21.64,2.2907,,1.654,,1.8078,,1.797,,1.7861,,0.0,,0.0,,1.694,,1.8055,,1.917,,,,,1.0047301057317752
CRD_A,,,0.0,0.1891,17.0,0.2703,21.0,,,,,,,0.3708,51.0,0.3811,42.0,,,,,,,,,,
CRESY,,,11.41,0.5442,78.0,0.4529,52.0,0.5296,48.0,0.7305,76.0,0.9314,89.0,0.5361,67.0,0.4599,39.0,0.5258,57.0,0.5962,66.0,0.6667,74.0,20251121.0,35.0,189.0,0.8161533196440793
CRGY,109.0,2026-02-24,8.86,0.5813,79.0,0.5302,81.0,0.5638,68.0,0.6398,73.0,0.7159,79.0,0.5097,56.0,0.4303,48.0,0.5286,70.0,0.5187,56.0,0.5088,44.0,20260116.0,35.0,245.0,0.8107221006564552
CRH,109.0,2026-02-24,113.0,0.1672,20.0,0.2213,82.0,0.2474,31.0,0.2588,26.0,0.2701,30.0,0.2567,38.0,0.2045,71.0,0.3057,73.0,0.3046,63.0,0.3035,46.0,20270115.0,7.0,609.0,1.1769706336939725
CRI,108.0,2026-02-23,31.7,0.6231,94.0,0.5413,96.0,0.6004,96.0,0.5686,95.0,0.5367,93.0,0.5763,91.0,0.4666,91.0,0.5295,96.0,0.5775,98.0,0.6255,98.0,20251219.0,35.0,217.0,1.0156524797748858
CRK,101.0,2026-02-16,23.02,0.2199,6.0,0.8242,89.0,0.6031,60.0,0.6056,59.0,0.6081,57.0,0.5658,57.0,0.4794,51.0,0.5392,53.0,0.6083,57.0,0.6775,67.0,20270115.0,35.0,609.0,1.004458388375165
CRL,102.0,2026-02-17,168.05,0.3853,82.0,0.3683,87.0,0.473,93.0,0.4389,89.0,0.4048,84.0,0.4105,85.0,0.357,87.0,0.4327,95.0,0.4287,94.0,0.4247,94.0,20251219.0,35.0,217.0,0.97676008202324
CRM,109.0,2026-02-24,239.88,0.4134,72.0,0.3411,70.0,0.3247,42.0,0.3272,43.0,0.3296,44.0,0.2905,23.0,0.2574,32.0,0.3689,51.0,0.3816,57.0,0.3942,59.0,20270617.0,7.0,762.0,1.1662591687041566
