symbol,next_report_days,next_report_date,current_price,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
ASEA,,,17.73,0.0688,7.0,0.0588,4.0,0.176,,0.2436,,0.3111,80.0,0.1223,22.0,0.0913,67.0,0.1632,,0.2372,,0.3111,82.0,20251121.0,35.0,189.0,0.973727422003284
ASGN,,,44.98,0.2535,28.0,0.3091,44.0,0.3972,56.0,0.3979,54.0,0.3985,55.0,0.4109,54.0,0.3383,51.0,0.3974,65.0,0.4274,71.0,0.4574,75.0,20251219.0,35.0,217.0,1.0741392309625537
ASH,,,50.74,0.4275,86.0,0.3693,90.0,0.3764,85.0,0.4406,90.0,0.5049,93.0,0.3244,74.0,0.2753,76.0,0.2995,69.0,0.3422,76.0,0.3849,84.0,20260116.0,35.0,245.0,0.7766681797548798
ASHR,,,32.97,0.1713,40.0,0.0505,18.0,0.185,28.0,0.1912,27.0,0.1974,27.0,0.1764,18.0,0.0606,14.0,0.1626,25.0,0.205,12.0,0.2474,14.0,20270115.0,7.0,609.0,1.0721757322175731
ASHS,,,36.7,0.1942,48.0,0.0515,32.0,0.2288,53.0,0.2364,46.0,0.244,41.0,0.2117,38.0,0.0577,23.0,0.2413,71.0,0.2412,40.0,0.2411,20.0,20251219.0,35.0,217.0,1.0203045685279188
ASIX,106.0,2026-02-19,18.87,0.2996,32.0,0.3018,37.0,0.4366,44.0,0.5113,66.0,0.586,80.0,0.3409,11.0,0.299,9.0,0.3915,28.0,0.406,35.0,0.4205,38.0,20251219.0,35.0,217.0,0.7940543712106396
ASLE,119.0,2026-03-04,7.25,0.1756,5.0,0.2608,8.0,1.1426,98.0,0.8498,94.0,0.5569,44.0,0.4602,41.0,0.3749,19.0,0.5315,36.0,0.5442,40.0,0.5569,45.0,20260116.0,35.0,245.0,0.6403859731701577
ASMB,,,32.11,0.3418,24.0,0.4957,28.0,0.9986,66.0,1.1566,79.0,1.3147,88.0,0.5358,27.0,0.5812,28.0,0.684,14.0,0.6941,14.0,0.7041,15.0,,,,0.6001210444406018
ASMG,,,24.89,0.5842,,0.3378,,0.7613,,0.74,,0.7188,,0.6687,,0.3776,,0.6903,,0.7364,,0.7825,,20251121.0,35.0,189.0,0.9951351351351352
ASML,,,1043.75,0.2957,48.0,0.1761,35.0,0.3937,69.0,0.3792,64.0,0.3647,59.0,0.3384,51.0,0.1999,36.0,0.383,78.0,0.3939,79.0,0.4047,77.0,20270617.0,7.0,762.0,1.03876582278481
ASND,,,197.75,0.4205,63.0,0.3888,40.0,0.5757,64.0,0.5614,61.0,0.5471,57.0,0.3285,4.0,0.3895,17.0,0.4571,22.0,0.4587,21.0,0.4603,21.0,20260618.0,35.0,398.0,0.8170644816530103
ASO,,,47.24,0.4241,78.0,0.414,81.0,0.4678,56.0,0.4792,54.0,0.4906,65.0,0.488,82.0,0.3757,73.0,0.4314,49.0,0.4603,49.0,0.4892,66.0,20270115.0,7.0,609.0,0.960559265442404
ASPI,,,8.43,1.0039,,0.9333,,1.589,,1.6273,,1.6657,,1.0369,,0.9545,,1.2149,,1.1867,,1.1585,,20260116.0,35.0,245.0,0.7292447612609845
ASPN,,,7.41,0.8328,72.0,0.5439,28.0,1.169,95.0,1.0838,94.0,0.9986,88.0,0.7027,25.0,0.6387,23.0,0.9046,94.0,0.8543,87.0,0.804,61.0,20270115.0,7.0,609.0,0.7882450636648827
ASR,,,311.0,0.2202,33.0,0.2339,37.0,0.3415,76.0,0.3523,79.0,0.3631,78.0,0.2486,12.0,0.2439,23.0,0.4472,97.0,0.3534,82.0,0.2597,14.0,20251219.0,35.0,217.0,1.003122338915697
ASRT,,,0.75,0.4335,24.0,0.4897,19.0,,,,,,,0.4779,1.0,0.4787,1.0,,,,,,,20251219.0,35.0,217.0,
ASRV,,,3.11,0.2858,63.0,0.4305,79.0,,,,,,,0.3326,65.0,0.436,72.0,,,,,,,20251219.0,35.0,217.0,
ASST,,,1.46,1.733,,1.818,,1.8354,,1.8183,,1.8012,,2.2401,,1.9791,,0.9814,,1.0882,,1.195,,,,,0.5984710993785404
ASTE,111.0,2026-02-24,45.37,0.1688,10.0,0.4794,80.0,0.3749,41.0,0.3969,45.0,0.4189,52.0,0.3459,28.0,0.3426,41.0,0.3145,23.0,0.3318,25.0,0.3491,28.0,20251219.0,35.0,217.0,0.835978835978836
ASTH,112.0,2026-02-25,33.24,0.5191,78.0,0.4855,71.0,0.8563,90.0,0.8486,95.0,0.841,94.0,0.6001,69.0,0.4934,69.0,0.6116,83.0,0.6127,83.0,0.6138,86.0,20251121.0,35.0,189.0,0.722012726844214
ASTL,,,3.98,0.542,82.0,0.8535,99.0,1.0517,99.0,1.0341,96.0,1.0166,91.0,0.6463,99.0,0.6094,100.0,0.841,100.0,0.8824,99.0,0.9238,91.0,20260116.0,35.0,245.0,0.8533023885504303
ASTS,117.0,2026-03-02,70.38,0.867,59.0,0.7391,48.0,1.3916,93.0,1.3613,91.0,1.331,89.0,0.8425,12.0,0.772,26.0,0.9868,77.0,0.9736,60.0,0.9605,36.0,20270115.0,7.0,609.0,0.7151987071181959
ASTX,,,47.8,1.7728,100.0,1.5327,100.0,2.3102,,2.3584,,2.4066,,0.0,1.0,0.0,1.0,1.7273,,1.8843,,2.0413,,,,,0.7989738805970149
ASUR,119.0,2026-03-04,8.24,0.6848,86.0,0.5188,71.0,0.4954,23.0,0.5066,21.0,0.5178,26.0,0.4053,19.0,0.4292,23.0,0.4954,24.0,0.5066,26.0,0.5178,30.0,20251219.0,35.0,217.0,1.0
ASX,,,15.83,0.6719,94.0,0.3462,87.0,0.5149,90.0,0.5345,91.0,0.554,88.0,0.3927,63.0,0.212,47.0,0.4504,86.0,0.443,82.0,0.4356,72.0,20251219.0,35.0,217.0,0.8288119738072965
ASYS,,,7.14,0.5198,61.0,0.5163,53.0,0.977,95.0,0.8986,96.0,0.8201,92.0,0.8336,95.0,0.7304,98.0,0.7283,88.0,0.7742,96.0,0.8201,97.0,20251121.0,35.0,189.0,0.8615624304473626
ATAI,,,4.48,0.9584,80.0,0.8028,65.0,1.3803,76.0,1.2922,71.0,1.204,64.0,0.9336,73.0,0.8761,82.0,1.0488,35.0,1.069,44.0,1.0893,62.0,20251121.0,35.0,189.0,0.8272713202290667
ATAT,,,40.3,0.5315,79.0,0.4176,57.0,0.6163,82.0,0.6611,84.0,0.7059,82.0,0.3477,12.0,0.3576,33.0,0.4909,49.0,0.5164,66.0,0.5418,67.0,20251121.0,35.0,189.0,0.7811223718045681
ATEC,,,19.72,0.8982,88.0,0.4832,38.0,0.4984,15.0,0.549,21.0,0.5997,35.0,0.5605,42.0,0.4112,3.0,0.5778,30.0,0.5913,33.0,0.6047,38.0,20270115.0,35.0,609.0,1.0770491803278688
ATEN,,,18.13,0.3998,69.0,0.3538,60.0,0.3669,11.0,0.3295,3.0,0.2921,1.0,0.2847,11.0,0.2558,5.0,0.3669,12.0,0.4112,15.0,0.4556,34.0,20251219.0,35.0,217.0,1.2479514415781487
ATER,,,0.85,0.361,8.0,0.4825,4.0,,,,,,,0.745,15.0,0.747,11.0,,,,,,,20251121.0,35.0,189.0,
ATEX,,,18.81,0.3767,67.0,0.421,68.0,0.9997,95.0,0.7555,84.0,0.5113,45.0,0.3688,28.0,0.4091,49.0,0.6297,80.0,0.5795,73.0,0.5293,65.0,20251219.0,35.0,217.0,0.7670416942422238
ATGE,,,97.49,2.2375,100.0,1.4209,100.0,0.4173,61.0,0.4061,57.0,0.3949,55.0,0.6082,100.0,0.4491,95.0,0.4929,94.0,0.4889,94.0,0.4849,93.0,20251219.0,35.0,217.0,1.2038906673233194
ATHM,105.0,2026-02-18,24.82,0.1319,2.0,0.2068,2.0,0.4996,54.0,,,,,0.2361,1.0,0.2492,1.0,0.3347,6.0,,,,,20251219.0,35.0,217.0,
ATI,,,96.49,0.5903,79.0,0.3838,55.0,0.4044,40.0,0.401,39.0,0.3976,37.0,0.4423,48.0,0.3268,20.0,0.4208,43.0,0.4225,41.0,0.4242,38.0,20260116.0,35.0,245.0,1.0536159600997506
ATKR,,,68.32,0.2052,16.0,0.2597,30.0,0.6098,86.0,0.6064,88.0,0.6031,89.0,0.5378,83.0,0.3539,49.0,0.4449,55.0,0.4761,66.0,0.5073,80.0,20260116.0,35.0,245.0,0.7851253298153034
ATLO,,,21.36,0.2739,64.0,0.2152,38.0,0.2475,16.0,0.2798,28.0,0.312,48.0,0.2196,27.0,0.1961,10.0,0.2475,28.0,0.2798,56.0,0.312,71.0,20260116.0,35.0,245.0,1.0
ATLX,,,4.38,0.9929,78.0,0.9005,75.0,1.6654,87.0,,,,,1.0813,93.0,0.9367,93.0,1.0943,48.0,,,,,20260116.0,35.0,245.0,
ATMP,,,27.84,0.069,3.0,0.065,10.0,0.1752,,,,,,0.1296,8.0,0.1019,9.0,0.1752,,,,,,20260116.0,35.0,245.0,
ATMU,106.0,2026-02-19,46.1,0.259,47.0,0.3106,62.0,0.45,73.0,0.4941,76.0,0.5382,75.0,0.2689,16.0,0.2476,15.0,0.3447,30.0,0.3528,12.0,0.3609,10.0,20260116.0,35.0,245.0,0.7140255009107468
ATNI,117.0,2026-03-02,14.5,0.2451,42.0,0.3102,53.0,0.5311,87.0,,,,,0.4181,71.0,0.4547,85.0,0.5311,97.0,,,,,20251219.0,35.0,217.0,
ATNM,,,1.34,0.2428,5.0,0.4542,16.0,,,,,,,0.6727,31.0,0.6498,23.0,,,,,,,20251121.0,35.0,189.0,
ATO,,,172.59,0.1646,55.0,0.1471,37.0,0.2005,61.0,0.2022,54.0,0.2038,50.0,0.1572,30.0,0.1449,15.0,0.1599,38.0,0.1848,50.0,0.2098,61.0,20260116.0,35.0,245.0,0.913946587537092
ATOM,,,2.82,0.7039,47.0,0.8481,69.0,1.1832,81.0,1.2625,87.0,1.3418,90.0,1.006,76.0,0.7401,36.0,1.0804,71.0,1.1972,84.0,1.314,94.0,20260116.0,35.0,245.0,0.9482772277227725
ATOS,,,0.83,0.3972,17.0,0.5013,14.0,1.3584,70.0,,,,,0.6029,20.0,0.6063,6.0,1.6087,86.0,,,,,20260116.0,35.0,245.0,
ATR,,,115.57,0.4563,95.0,0.5845,100.0,0.256,67.0,0.259,67.0,0.262,66.0,0.2447,73.0,0.2331,78.0,0.2674,76.0,0.2896,84.0,0.3118,90.0,20251121.0,35.0,189.0,1.1181467181467182
ATRC,,,32.32,0.3086,40.0,0.7818,98.0,0.7222,88.0,0.625,81.0,0.5278,62.0,0.4074,49.0,0.4067,43.0,0.4339,35.0,0.4319,31.0,0.4299,32.0,20260116.0,35.0,245.0,0.69104
ATRO,117.0,2026-03-02,47.35,0.1366,4.0,0.6016,91.0,0.4915,38.0,0.4849,35.0,0.4783,40.0,0.5334,76.0,0.4454,65.0,0.5125,60.0,0.5179,62.0,0.5234,66.0,20251219.0,35.0,217.0,1.0680552691276552
ATS,,,29.56,0.6841,96.0,0.4665,96.0,0.3231,14.0,0.3505,28.0,0.3778,53.0,0.4358,82.0,0.2962,57.0,0.3135,33.0,0.3348,48.0,0.3562,55.0,20260116.0,35.0,245.0,0.955206847360913
ATUS,,,2.15,0.5835,69.0,0.4911,57.0,1.0775,95.0,,,,,0.6339,65.0,0.5885,62.0,1.0323,94.0,,,,,20270115.0,35.0,609.0,
ATXS,,,12.62,0.2639,4.0,0.2023,1.0,,,,,1.1503,74.0,0.7729,63.0,0.6888,35.0,,,,,0.3769,1.0,20260116.0,35.0,245.0,
ATYR,,,0.81,0.596,40.0,0.5979,16.0,1.9043,,1.4113,,0.9183,,2.7041,100.0,0.9243,100.0,1.7483,,1.3333,,0.9183,,20270115.0,35.0,609.0,0.9447318075533196
AU,104.0,2026-02-17,67.04,0.5439,79.0,0.3068,52.0,0.6981,97.0,0.6508,95.0,0.6035,90.0,0.5099,74.0,0.3242,56.0,0.4279,61.0,0.4861,75.0,0.5443,86.0,20270115.0,35.0,609.0,0.7469268592501536
AUB,,,32.8,0.2207,27.0,0.2749,50.0,,,,,0.4451,53.0,0.3128,41.0,0.2653,18.0,,,,,0.4451,67.0,20260116.0,35.0,245.0,
AUDC,,,9.68,0.4238,63.0,0.3641,47.0,0.7329,89.0,,,,,0.4196,42.0,0.348,27.0,0.5841,70.0,,,,,20251219.0,35.0,217.0,
AUGO,,,33.81,0.6537,,0.5592,,0.8466,,0.8513,,0.856,,0.0,,0.0,,0.6511,,0.7439,,0.8367,,,,,0.8738400093973923
AUPH,112.0,2026-02-25,14.45,0.6995,80.0,0.8599,91.0,0.4126,3.0,0.677,33.0,0.9415,74.0,0.5352,40.0,0.5103,49.0,0.4977,5.0,0.5284,6.0,0.559,8.0,20270115.0,35.0,609.0,0.7805022156573116
AUR,,,4.46,0.7327,38.0,0.6573,21.0,0.8018,25.0,0.747,9.0,0.6921,6.0,0.5191,2.0,0.5136,2.0,0.743,11.0,0.6307,1.0,0.5185,1.0,20270115.0,7.0,609.0,0.8443105756358769
AURA,,,5.44,0.5566,66.0,0.5423,47.0,,,,,,,0.5695,51.0,0.6235,61.0,,,,,,,20260116.0,35.0,245.0,
AURU,,,15.9,1.557,,1.0538,,1.9754,,1.9456,,1.9158,,0.0,,0.0,,1.8365,,1.81,,1.7835,,,,,0.9303042763157896
AUTL,,,1.39,0.8101,74.0,0.6478,41.0,4.5985,99.0,,,,,0.7587,47.0,0.6904,21.0,1.2283,65.0,,,,,20251219.0,35.0,217.0,
AVA,111.0,2026-02-24,39.74,0.2199,68.0,0.1855,54.0,0.1484,6.0,0.2176,28.0,0.2869,57.0,0.1746,26.0,0.1508,22.0,0.1484,7.0,0.2078,33.0,0.2671,56.0,20251219.0,35.0,217.0,0.9549632352941178
AVAH,,,9.21,0.4922,37.0,0.4007,7.0,1.3634,97.0,1.2225,94.0,1.0816,89.0,0.7556,48.0,0.4956,13.0,0.8386,62.0,0.8253,54.0,0.812,45.0,20251219.0,35.0,217.0,0.6750920245398774
AVAV,117.0,2026-03-02,350.7,0.3227,51.0,0.4261,74.0,0.6684,95.0,0.6484,94.0,0.6284,92.0,0.5926,88.0,0.4706,83.0,0.6652,100.0,0.6725,100.0,0.6798,100.0,20270115.0,35.0,609.0,1.0371684145589142
AVB,,,177.74,0.3042,81.0,0.2828,84.0,0.1977,48.0,0.21,54.0,0.2224,59.0,0.2025,59.0,0.1776,40.0,0.1984,44.0,0.2309,61.0,0.2634,70.0,20260116.0,35.0,245.0,1.0995238095238096
AVBP,116.0,2026-03-01,18.33,0.6644,,0.7365,,1.2779,,1.0456,,0.8133,,0.5258,,0.5775,,0.7937,,0.8012,,0.8087,,20260116.0,35.0,245.0,0.7662586074980872
AVD,,,5.02,0.7217,90.0,0.6208,91.0,,,,,0.7402,94.0,0.628,85.0,0.6029,93.0,,,,,0.7641,99.0,20251121.0,35.0,189.0,
AVDE,,,78.99,0.0891,16.0,0.0653,17.0,0.1046,19.0,0.1414,13.0,0.1781,26.0,0.107,1.0,0.0667,1.0,0.1252,61.0,0.1516,39.0,0.1781,28.0,20251121.0,35.0,189.0,1.0721357850070723
AVDL,117.0,2026-03-02,18.96,0.1022,1.0,0.12,1.0,0.2425,1.0,0.2546,1.0,0.2666,1.0,0.4459,12.0,0.4478,5.0,0.3094,1.0,0.2624,1.0,0.2154,1.0,20270115.0,35.0,609.0,1.0306362922230952
AVDV,,,88.26,0.111,28.0,0.0755,25.0,0.1355,48.0,0.1184,2.0,0.1014,1.0,0.1144,1.0,0.0732,2.0,0.1336,62.0,0.1745,66.0,0.2154,69.0,20251219.0,35.0,217.0,1.473817567567567
AVEM,,,77.39,0.1749,68.0,0.0838,47.0,0.2289,85.0,0.2353,60.0,0.2417,50.0,0.1398,5.0,0.0783,3.0,0.1356,61.0,0.1832,50.0,0.2308,49.0,20251121.0,35.0,189.0,0.7785805354866128
AVGE,,,83.99,0.1152,,0.0736,,0.1127,,0.1503,,0.188,,0.1112,,0.0816,,0.1127,,0.1494,,0.1862,,20251121.0,35.0,189.0,0.9940119760479044
AVGG,,,31.59,0.8645,,0.7187,,0.8889,,0.9186,,0.9484,,0.0,,0.0,,0.8998,,0.9004,,0.9009,,,,,0.9801872414543872
AVGO,119.0,2026-03-04,358.98,0.4422,82.0,0.3753,87.0,0.4379,87.0,0.4358,86.0,0.4336,84.0,0.3927,78.0,0.3136,71.0,0.4678,99.0,0.483,99.0,0.4983,99.0,20271217.0,7.0,945.0,1.1083065626434143
AVGV,,,70.38,0.116,,0.0693,,0.1147,,0.1509,,0.1871,,0.1171,,0.0733,,0.1147,,0.151,,0.1873,,20251121.0,35.0,189.0,1.0006626905235254
AVGW,,,54.88,0.5358,,0.3896,,0.4268,,0.6372,,0.8476,,0.0,,0.0,,0.3091,,0.6656,,1.022,,,,,1.044569993722536
AVGX,,,54.55,0.866,,0.7386,,0.9124,,0.8692,,0.826,,0.7787,,0.6089,,0.9739,,0.9702,,0.9665,,20251219.0,35.0,217.0,1.1161988034974688
AVIE,,,62.75,0.0576,,0.0,,0.1332,,,,,,0.1005,,0.0,,0.1332,,,,,,20251121.0,35.0,189.0,
AVIR,119.0,2026-03-04,3.24,0.2123,7.0,0.2993,4.0,0.5955,5.0,,,,,0.4194,14.0,0.4411,26.0,0.9427,43.0,,,,,20260116.0,35.0,245.0,
AVL,,,60.05,0.8697,82.0,0.7482,81.0,0.9252,75.0,0.8776,63.0,0.83,51.0,0.7749,51.0,0.6062,28.0,0.9378,80.0,0.943,79.0,0.9483,74.0,,,,1.074521422060164
AVLC,,,77.6,0.1121,,0.0799,,0.1527,,0.1664,,0.1802,,0.121,,0.0764,,0.1594,,0.1742,,0.189,,20251121.0,35.0,189.0,1.046875
AVLV,,,72.7,0.1275,49.0,0.0902,39.0,0.1353,52.0,0.1531,56.0,0.1709,59.0,0.1249,15.0,0.0924,13.0,0.1435,70.0,0.1624,66.0,0.1814,57.0,20251121.0,35.0,189.0,1.0607446113651209
AVMA,,,65.43,0.0535,,0.0,,,,,,,,0.0783,,0.0,,,,,,,,20251121.0,35.0,189.0,
AVMC,,,69.09,0.1115,,0.0762,,0.1368,,0.1591,,0.1814,,0.1404,,0.0796,,0.1484,,0.17,,0.1915,,20251121.0,35.0,189.0,1.0685103708359525
AVMU,,,45.77,0.015,,0.0297,,,,,,,,0.036,,0.0298,,,,,,,,20251121.0,35.0,189.0,
AVMV,,,68.16,0.1251,,0.0994,,0.1568,,0.18,,0.2032,,0.1516,,0.101,,0.1643,,0.1882,,0.2121,,20251121.0,35.0,189.0,1.0455555555555556
AVNM,,,71.03,0.1048,,0.0601,,0.1237,,0.156,,0.1883,,0.1045,,0.0594,,0.1237,,0.1596,,0.1954,,20251121.0,35.0,189.0,1.023076923076923
AVNS,111.0,2026-02-24,10.66,0.3742,68.0,0.6939,97.0,0.7722,95.0,,,,,0.4085,64.0,0.4032,89.0,0.7722,100.0,,,,,20260116.0,35.0,245.0,
AVNT,,,31.29,0.2307,21.0,0.4019,87.0,0.4204,53.0,0.3708,26.0,0.3213,11.0,0.331,39.0,0.2834,45.0,0.3767,61.0,0.3749,55.0,0.3731,46.0,20251219.0,35.0,217.0,1.011057173678533
AVNV,,,71.95,0.0975,,0.0477,,0.1183,,0.1607,,0.2031,,0.1034,,0.0467,,0.1183,,0.1607,,0.2031,,20251121.0,35.0,189.0,1.0
AVNW,,,24.3,0.489,68.0,0.6016,85.0,0.6824,81.0,0.626,78.0,0.5696,71.0,0.4163,13.0,0.3929,26.0,0.5335,68.0,0.5256,67.0,0.5178,64.0,20260116.0,35.0,245.0,0.8396166134185303
AVO,,,11.84,0.285,53.0,0.2518,57.0,0.477,74.0,0.3994,40.0,0.3219,14.0,0.3083,32.0,0.2917,48.0,0.3861,44.0,0.4017,52.0,0.4173,65.0,20251121.0,35.0,189.0,1.0057586379569354
AVPT,112.0,2026-02-25,14.28,0.4063,55.0,0.3605,47.0,0.7253,89.0,0.7558,82.0,0.7863,81.0,0.4431,39.0,0.3266,25.0,0.4471,41.0,0.4696,40.0,0.492,42.0,20260116.0,35.0,245.0,0.6213283937549616
AVRE,,,44.0,0.1399,51.0,0.117,68.0,,,,,,,0.1144,1.0,0.0871,1.0,,,,,,,20251121.0,35.0,189.0,
AVSC,,,57.22,0.1499,,0.1454,,0.2138,,0.2475,,0.2812,,0.1984,,0.146,,0.2148,,0.24,,0.2651,,20251121.0,35.0,189.0,0.9696969696969696
AVSU,,,74.68,0.1028,,0.0754,,0.1504,,0.1718,,0.1932,,0.1273,,0.0773,,0.1567,,0.179,,0.2014,,20251121.0,35.0,189.0,1.0419091967403955
AVT,,,48.0,0.2664,52.0,0.3529,80.0,0.3004,49.0,0.3326,59.0,0.3648,68.0,0.2591,35.0,0.2313,40.0,0.2815,43.0,0.3136,54.0,0.3456,64.0,20251121.0,35.0,189.0,0.9428743235117256
AVTR,,,11.58,1.6723,100.0,0.7184,99.0,0.4863,83.0,0.4933,86.0,0.5003,88.0,0.6291,92.0,0.4127,90.0,0.4766,85.0,0.463,83.0,0.4494,79.0,20270115.0,35.0,609.0,0.9385769308737076
AVTX,,,16.45,0.5635,31.0,0.7413,34.0,1.6996,,1.8872,,2.0748,,0.8647,33.0,0.9111,43.0,1.689,,1.662,,1.6351,,20251121.0,35.0,189.0,0.880669775328529
AVUS,,,109.88,0.1033,26.0,0.0842,28.0,0.184,71.0,0.1705,54.0,0.1571,16.0,0.1217,9.0,0.0876,3.0,0.1452,53.0,0.1714,52.0,0.1975,50.0,20251219.0,35.0,217.0,1.0052785923753664
AVUV,,,97.81,0.1479,19.0,0.1429,28.0,0.2075,27.0,0.2492,57.0,0.2909,78.0,0.1918,7.0,0.1496,6.0,0.2002,27.0,0.2324,50.0,0.2646,67.0,20251219.0,35.0,217.0,0.9325842696629212
AVXL,,,7.31,0.2715,6.0,0.4524,13.0,2.0015,95.0,2.023,97.0,2.0445,97.0,0.6354,24.0,0.6059,18.0,1.4608,88.0,1.4488,90.0,1.4368,92.0,20270115.0,35.0,609.0,0.7161641127039051
AVY,,,174.52,0.0966,8.0,0.1841,50.0,0.2969,77.0,0.2795,71.0,0.2622,62.0,0.2498,57.0,0.202,53.0,0.2616,63.0,0.258,60.0,0.2545,54.0,20260116.0,35.0,245.0,0.923076923076923
AWAY,,,21.08,0.162,14.0,0.1069,4.0,,,,,0.2358,5.0,0.1815,4.0,0.1351,7.0,,,,,0.2358,4.0,20251121.0,35.0,189.0,
AWI,110.0,2026-02-23,191.53,0.298,66.0,0.3108,73.0,0.2594,31.0,0.2494,24.0,0.2393,20.0,0.2178,7.0,0.1977,4.0,0.2875,42.0,0.2851,37.0,0.2826,32.0,20251219.0,35.0,217.0,1.1431435445068163
AWK,104.0,2026-02-17,130.97,0.3811,95.0,0.3019,92.0,0.2751,88.0,0.2444,79.0,0.2138,60.0,0.2319,78.0,0.1939,63.0,0.2439,78.0,0.2306,69.0,0.2174,53.0,20251219.0,35.0,217.0,0.9435351882160392
AWR,104.0,2026-02-17,74.07,0.3684,94.0,0.2991,93.0,0.5523,99.0,0.4234,98.0,0.2945,77.0,0.2041,28.0,0.1846,22.0,0.2032,41.0,0.1899,12.0,0.1766,6.0,20251219.0,35.0,217.0,0.4485120453471894
AWRE,118.0,2026-03-03,2.21,0.6339,81.0,0.7084,83.0,,,,,,,0.6303,74.0,0.7396,92.0,,,,,,,20260116.0,35.0,245.0,
AX,,,80.75,0.2696,31.0,0.284,39.0,0.4262,57.0,0.4085,48.0,0.3908,41.0,0.309,7.0,0.25,13.0,0.4148,57.0,0.4193,50.0,0.4238,48.0,20270115.0,35.0,609.0,1.0264381884944922
AXGN,110.0,2026-02-23,23.38,1.2334,96.0,0.919,95.0,1.0009,84.0,0.7796,63.0,0.5582,24.0,0.5428,42.0,0.5328,42.0,0.7613,76.0,0.7508,73.0,0.7403,73.0,20260116.0,35.0,245.0,0.9630579784504876
AXL,,,6.35,0.4374,59.0,0.3638,50.0,0.97,96.0,1.047,97.0,1.124,97.0,0.4774,57.0,0.4139,57.0,0.6138,82.0,0.6036,79.0,0.5933,74.0,20260717.0,35.0,427.0,0.5765042979942694
AXON,110.0,2026-02-23,639.53,0.5774,69.0,0.6258,74.0,0.4796,39.0,0.4662,39.0,0.4528,37.0,0.4661,38.0,0.3819,37.0,0.4918,45.0,0.494,47.0,0.4962,49.0,20270115.0,35.0,609.0,1.0596310596310596
AXP,,,365.8,0.1132,14.0,0.1808,51.0,0.2413,57.0,0.2334,54.0,0.2255,51.0,0.2439,55.0,0.1952,53.0,0.2779,63.0,0.2954,68.0,0.3129,71.0,20270115.0,7.0,609.0,1.2656383890317051
AXS,,,96.79,0.4052,92.0,0.2495,80.0,0.2436,53.0,0.2845,72.0,0.3254,82.0,0.238,65.0,0.1967,55.0,0.2365,57.0,0.2502,62.0,0.2638,63.0,20251219.0,35.0,217.0,0.8794376098418277
AXSM,103.0,2026-02-16,135.69,0.123,1.0,0.4976,39.0,0.3732,4.0,0.3963,7.0,0.4194,9.0,0.3199,1.0,0.3489,1.0,0.4443,3.0,0.4437,3.0,0.4431,3.0,20270115.0,35.0,609.0,1.1196063588190766
AXTA,,,27.92,0.2793,66.0,0.3374,88.0,0.4684,94.0,0.38,81.0,0.2917,46.0,0.2688,43.0,0.2416,53.0,0.3397,79.0,0.3423,82.0,0.3449,83.0,20260116.0,35.0,245.0,0.9007894736842104
AXTI,105.0,2026-02-18,9.1,0.3913,33.0,1.2314,97.0,1.3912,100.0,1.378,100.0,1.3647,100.0,1.0276,93.0,0.9036,92.0,1.1347,100.0,1.0975,100.0,1.0603,99.0,20251121.0,35.0,189.0,0.79644412191582
AXUP,,,16.57,1.5159,,1.3776,,1.2319,,1.0106,,0.7892,,0.0,,0.0,,1.1904,,1.0545,,0.9187,,,,,1.0434395408668118
AYI,,,363.56,0.1826,23.0,0.201,26.0,0.2746,35.0,0.277,34.0,0.2794,35.0,0.2822,24.0,0.2469,30.0,0.3243,45.0,0.3248,43.0,0.3252,42.0,20251121.0,35.0,189.0,1.1725631768953066
AZ,,,6.53,0.7745,75.0,0.6693,87.0,0.97,,1.0101,,1.0502,84.0,0.627,45.0,0.7062,80.0,0.736,,0.7424,,0.7488,53.0,20251121.0,35.0,189.0,0.7349767349767349
AZN,,,81.15,0.121,17.0,0.1875,83.0,0.2801,72.0,0.2754,68.0,0.2707,63.0,0.2562,68.0,0.1617,64.0,0.2169,57.0,0.2556,64.0,0.2944,65.0,20270617.0,7.0,762.0,0.9281045751633988
AZO,117.0,2026-03-02,3661.81,0.288,81.0,0.2946,88.0,0.2952,80.0,0.2896,79.0,0.2841,77.0,0.2184,51.0,0.2173,64.0,0.3147,83.0,0.3106,81.0,0.3066,78.0,20260618.0,35.0,398.0,1.072513812154696
AZTA,,,30.53,0.3855,54.0,0.4478,73.0,0.586,72.0,0.7661,93.0,0.9462,98.0,0.5326,56.0,0.4426,75.0,0.5837,100.0,0.5842,100.0,0.5848,100.0,20260116.0,35.0,245.0,0.7625636339903408
AZULQ,,,0.59,0.2524,,1.1144,,,,,,,,0.0,,0.0,,,,,,,,,,,
AZYY,,,24.52,0.2208,,0.0805,,,,,,0.7278,,0.0,,0.0,,,,,,0.8088,,,,,
AZZ,,,103.62,0.3008,57.0,0.3052,64.0,0.3161,36.0,0.3323,42.0,0.3485,48.0,0.2688,15.0,0.2816,52.0,0.3354,57.0,0.3442,59.0,0.353,60.0,20251121.0,35.0,189.0,1.035811014143846
