symbol,next_report_days,next_report_date,current_price,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
EPRT,70.0,2026-02-10,31.04,0.1657,25.0,0.1478,4.0,0.2489,43.0,0.264,42.0,0.2791,46.0,0.1739,7.0,0.1766,7.0,0.178,13.0,0.2286,25.0,0.2791,41.0,20260116.0,35.0,245.0,0.8659090909090909
EPS,,,70.78,0.0983,30.0,0.0864,45.0,,,,,,,0.1024,6.0,0.0819,23.0,,,,,,,20251219.0,35.0,217.0,
EPSN,105.0,2026-03-17,4.68,0.2502,37.0,0.3497,52.0,,,,,,,0.4292,93.0,0.3876,65.0,,,,,,,20251121.0,35.0,189.0,
EPV,,,23.65,0.2571,42.0,0.1577,45.0,0.4782,77.0,0.4309,68.0,0.3836,57.0,0.2443,14.0,0.1457,21.0,0.2982,28.0,0.327,28.0,0.3559,31.0,20260116.0,35.0,245.0,0.7588767695521003
EQ,113.0,2026-03-25,0.86,1.0086,85.0,1.1677,88.0,,,,,,,1.7269,100.0,1.8954,100.0,,,,,,,20260116.0,35.0,245.0,
EQAL,,,52.31,0.1367,44.0,0.103,49.0,0.1379,42.0,,,,,0.1246,10.0,0.0915,17.0,0.1379,50.0,,,,,20251219.0,35.0,217.0,
EQBK,49.0,2026-01-20,43.78,0.261,46.0,0.2019,12.0,0.2773,2.0,0.299,1.0,0.3206,12.0,0.2833,20.0,0.253,1.0,0.2815,3.0,0.2873,1.0,0.2931,6.0,20260116.0,35.0,245.0,0.9608695652173912
EQH,63.0,2026-02-03,44.42,0.3531,73.0,0.2449,51.0,0.4193,84.0,0.3607,67.0,0.302,33.0,0.2778,32.0,0.2584,45.0,0.3212,69.0,0.34,67.0,0.3588,66.0,20251219.0,35.0,217.0,0.9426115885777656
EQIX,70.0,2026-02-10,727.38,0.2037,38.0,0.1964,31.0,0.2582,41.0,0.2604,41.0,0.2626,40.0,0.2803,57.0,0.2374,39.0,0.2572,41.0,0.2815,45.0,0.3058,48.0,20261218.0,35.0,581.0,1.081029185867895
EQL,,,46.25,0.1076,61.0,0.0771,61.0,,,,,,,0.0907,1.0,0.0733,32.0,,,,,,,20260116.0,35.0,245.0,
EQNR,,,22.79,0.1427,5.0,0.1347,19.0,0.2659,36.0,0.265,28.0,0.2641,26.0,0.2867,35.0,0.1819,47.0,0.3086,54.0,0.2947,45.0,0.2809,32.0,20270115.0,35.0,609.0,1.1120754716981132
EQR,62.0,2026-02-02,61.98,0.1423,28.0,0.1643,39.0,0.1966,44.0,0.1964,38.0,0.1962,35.0,0.1978,48.0,0.1759,34.0,0.158,16.0,0.2099,41.0,0.2618,62.0,20260116.0,35.0,245.0,1.068737270875764
EQT,76.0,2026-02-16,58.6,0.3954,72.0,0.3355,68.0,0.3108,52.0,0.3138,52.0,0.3169,53.0,0.3503,64.0,0.324,66.0,0.3926,75.0,0.4003,74.0,0.408,72.0,20270115.0,7.0,609.0,1.2756532823454427
EQTY,,,26.37,0.1697,85.0,0.0899,75.0,,,,,,,0.1226,32.0,0.0781,46.0,,,,,,,20251121.0,35.0,189.0,
EQWL,,,116.83,0.1035,39.0,0.0908,54.0,0.1215,31.0,0.1451,38.0,0.1686,50.0,0.0993,8.0,0.0835,30.0,0.1161,21.0,0.1435,35.0,0.1709,51.0,20251219.0,35.0,217.0,0.988973121984838
EQX,77.0,2026-02-17,13.92,0.5167,61.0,0.4315,54.0,0.5199,36.0,0.5248,37.0,0.5297,45.0,0.5191,48.0,0.4058,30.0,0.586,50.0,0.599,64.0,0.612,76.0,20270115.0,35.0,609.0,1.141387195121951
ERAS,106.0,2026-03-18,2.89,0.6774,52.0,0.6373,26.0,0.8591,28.0,1.001,50.0,1.1428,76.0,0.7361,56.0,0.7731,46.0,1.4594,88.0,1.22,90.0,0.9806,71.0,20260116.0,35.0,245.0,1.2187812187812188
ERIC,,,9.62,0.1071,4.0,0.1161,13.0,0.2267,8.0,0.2468,12.0,0.2669,19.0,0.3593,62.0,0.1795,48.0,0.3372,66.0,0.3674,68.0,0.3975,67.0,20260116.0,35.0,245.0,1.4886547811993518
ERIE,85.0,2026-02-25,295.95,0.1625,33.0,0.167,17.0,0.3043,84.0,0.3044,85.0,0.3045,83.0,0.2772,68.0,0.2677,71.0,0.3061,90.0,0.3214,92.0,0.3366,95.0,20251219.0,35.0,217.0,1.0558475689881734
ERII,84.0,2026-02-24,14.43,0.1875,6.0,0.2489,6.0,0.3557,4.0,0.4816,24.0,0.6074,57.0,0.3923,12.0,0.2947,1.0,0.6323,78.0,0.6198,72.0,0.6074,65.0,20251121.0,35.0,189.0,1.2869601328903657
ERO,,,25.01,0.438,41.0,0.4767,73.0,0.5407,53.0,0.5384,46.0,0.536,47.0,0.492,39.0,0.4198,40.0,0.5498,75.0,0.5455,63.0,0.5412,57.0,20260116.0,35.0,245.0,1.013187221396731
ERTH,,,46.87,0.1086,5.0,0.1043,18.0,0.1775,26.0,0.1866,17.0,0.1957,15.0,0.1687,1.0,0.0947,1.0,0.1906,36.0,0.2044,31.0,0.2183,31.0,20251219.0,35.0,217.0,1.0953912111468382
ERX,,,56.51,0.3036,14.0,0.3148,17.0,0.3783,11.0,0.3574,6.0,0.3364,3.0,0.3403,3.0,0.3144,7.0,0.3687,10.0,0.4236,7.0,0.4784,6.0,20270115.0,35.0,609.0,1.1852266368214883
ERY,,,19.98,0.2896,12.0,0.3019,13.0,0.2883,1.0,0.4019,9.0,0.5156,31.0,0.343,3.0,0.3097,5.0,0.3409,4.0,0.4426,6.0,0.5443,14.0,20260116.0,35.0,245.0,1.1012689723811897
ES,69.0,2026-02-09,66.31,0.157,47.0,0.1589,45.0,0.164,28.0,0.2349,44.0,0.3058,83.0,0.2752,89.0,0.2128,73.0,0.1661,40.0,0.2196,44.0,0.2731,79.0,20260116.0,35.0,245.0,0.9348659003831418
ESAB,78.0,2026-02-18,109.35,0.2944,54.0,0.2828,56.0,0.346,51.0,0.3188,40.0,0.2916,31.0,0.3963,90.0,0.313,72.0,0.3288,53.0,0.3288,53.0,0.3287,52.0,20260116.0,35.0,245.0,1.0313676286072773
ESCA,84.0,2026-02-24,12.35,0.6265,91.0,0.4133,65.0,,,,,,,0.4186,61.0,0.3824,42.0,,,,,,,20260116.0,35.0,245.0,
ESE,64.0,2026-02-04,204.02,0.4588,88.0,0.5226,96.0,0.2875,38.0,0.3068,44.0,0.3262,55.0,0.2488,33.0,0.2966,71.0,0.2866,47.0,0.2844,43.0,0.2822,42.0,20251219.0,35.0,217.0,0.9269882659713168
ESGE,,,44.09,0.0658,4.0,0.0946,51.0,,,,,,,0.1411,4.0,0.0846,15.0,,,,,,,20260116.0,35.0,245.0,
ESGU,,,149.06,0.0997,25.0,0.1178,56.0,0.1381,21.0,0.1452,14.0,0.1522,10.0,0.1133,7.0,0.0947,18.0,0.1588,36.0,0.1723,36.0,0.1858,37.0,20260116.0,35.0,245.0,1.1866391184573004
ESGV,,,120.86,0.1089,,0.1214,,0.1761,,0.1862,,0.1963,,0.1231,,0.0992,,0.1596,,0.1665,,0.1734,,20251121.0,35.0,189.0,0.8941997851772289
ESI,76.0,2026-02-16,25.52,0.4052,62.0,0.286,41.0,0.3327,25.0,0.3259,21.0,0.3191,20.0,0.3096,24.0,0.2774,26.0,0.353,31.0,0.3712,33.0,0.3894,37.0,20251219.0,35.0,217.0,1.13899969315741
ESK,,,18.11,1.0596,,0.4653,,,,,,0.796,,0.0,,0.0,,,,,,0.7947,,,,,
ESLT,,,465.66,0.2871,57.0,0.2359,69.0,0.2985,45.0,0.3017,38.0,0.3049,40.0,0.3429,81.0,0.2851,93.0,0.3541,80.0,0.3502,77.0,0.3462,73.0,20251219.0,35.0,217.0,1.1607557176002652
ESML,,,45.62,0.1982,,0.1496,,0.2146,,0.2284,,0.2423,,0.1686,,0.1371,,0.2146,,0.2284,,0.2423,,20251121.0,35.0,189.0,1.0
ESNT,71.0,2026-02-11,62.06,0.1373,13.0,0.1308,2.0,0.2258,7.0,0.2248,4.0,0.2237,5.0,0.2008,6.0,0.1874,6.0,0.2003,4.0,0.1994,1.0,0.1985,1.0,20260116.0,35.0,245.0,0.8870106761565836
ESPO,,,110.08,0.1442,15.0,0.087,3.0,0.1893,24.0,0.2032,28.0,0.2171,34.0,0.1686,1.0,0.1058,1.0,0.221,32.0,0.2216,28.0,0.2223,25.0,20251219.0,35.0,217.0,1.0905511811023625
ESPR,90.0,2026-03-02,3.66,1.1203,89.0,0.839,76.0,1.0464,74.0,0.9072,57.0,0.768,40.0,0.8517,59.0,0.8497,75.0,1.4416,90.0,1.562,97.0,1.6823,99.0,20270115.0,35.0,609.0,1.7217813051146384
ESRT,77.0,2026-02-17,6.91,0.2197,53.0,0.2547,61.0,0.3848,66.0,,,,,0.3482,73.0,0.2953,64.0,0.3848,71.0,,,,,20251219.0,35.0,217.0,
ESS,62.0,2026-02-02,260.73,0.1634,36.0,0.1494,21.0,0.1894,34.0,0.1808,25.0,0.1722,19.0,0.219,52.0,0.1996,47.0,0.1935,39.0,0.2402,62.0,0.287,74.0,20260116.0,35.0,245.0,1.3285398230088497
ESTA,84.0,2026-02-24,67.48,0.2991,10.0,0.4571,28.0,0.6277,33.0,0.5991,28.0,0.5704,26.0,0.6416,55.0,0.5703,35.0,0.6788,48.0,0.6733,47.0,0.6678,45.0,20251219.0,35.0,217.0,1.1238524453346688
ESTC,87.0,2026-02-27,72.26,0.9938,93.0,0.4312,61.0,0.4278,33.0,0.4204,30.0,0.4131,28.0,0.4384,19.0,0.3695,31.0,0.5154,48.0,0.5244,52.0,0.5333,60.0,20271217.0,35.0,945.0,1.247383444338725
ET,69.0,2026-02-09,16.59,0.1923,23.0,0.1491,49.0,0.1566,9.0,0.1578,8.0,0.159,7.0,0.155,12.0,0.1582,55.0,0.1612,18.0,0.2681,16.0,0.375,30.0,20270115.0,7.0,609.0,1.6989860583016478
ETD,56.0,2026-01-27,23.99,0.3155,59.0,0.2816,62.0,0.366,43.0,0.3602,27.0,0.3544,22.0,0.3126,15.0,0.2462,1.0,0.2569,7.0,0.3278,18.0,0.3986,47.0,20251121.0,35.0,189.0,0.9100499722376456
ETH,,,28.12,1.006,98.0,0.4694,84.0,0.7267,95.0,0.7532,96.0,0.7798,96.0,0.7257,94.0,0.4397,77.0,0.7565,100.0,0.7751,99.0,0.7937,99.0,20260116.0,35.0,245.0,1.029075942644716
ETHA,,,22.51,1.0284,,0.4732,,0.6861,,0.6844,,0.6828,,0.7285,,0.4435,,0.766,,0.7561,,0.7462,,20251219.0,7.0,217.0,1.1047632963179428
ETHD,,,52.63,2.0619,89.0,1.024,88.0,1.2844,82.0,1.3944,81.0,1.5045,73.0,3.7081,100.0,0.8999,73.0,1.3549,100.0,1.5263,98.0,1.6978,88.0,20251219.0,35.0,217.0,1.0945926563396442
ETHE,86.0,2026-02-26,24.47,1.0098,,0.4702,,0.6973,,0.6948,,0.6922,,0.7254,,0.4397,,0.7866,,0.7752,,0.7637,,20260116.0,35.0,245.0,1.1157167530224523
ETHM,106.0,2026-03-18,10.26,0.0074,,0.0168,,0.1626,,0.289,,0.4154,,0.0,,0.0,,0.7515,,0.8604,,0.9694,,,,,2.977162629757786
ETHT,,,39.51,2.0148,88.0,0.9267,79.0,1.3493,64.0,1.3274,47.0,1.3054,25.0,1.4541,49.0,0.8828,64.0,1.3177,55.0,1.3501,44.0,1.3825,30.0,20251219.0,35.0,217.0,1.017101099894531
ETHU,,,57.11,2.1088,,0.9415,,1.2781,,1.3322,,1.3863,,1.4671,,0.8944,,0.9845,,1.4804,,1.9762,,20270115.0,7.0,609.0,1.111244557874193
ETHV,,,43.61,1.0088,,0.4421,,0.728,,0.7107,,0.6934,,0.7276,,0.4271,,0.6961,,0.7307,,0.7653,,,,,1.0281412691712395
ETHW,,,21.33,1.0023,,0.4681,,0.7036,,0.6866,,0.6697,,0.7251,,0.4359,,0.7134,,0.7138,,0.7142,,20260116.0,35.0,245.0,1.0396154966501605
ETHZ,118.0,2026-03-30,10.64,1.1313,,0.7403,,1.1615,,1.0425,,0.9235,,0.0,,0.0,,0.6686,,0.8143,,0.96,,,,,0.7811031175059953
ETN,58.0,2026-01-29,333.11,0.2531,62.0,0.272,80.0,0.3234,82.0,0.3184,80.0,0.3133,78.0,0.2874,72.0,0.2648,79.0,0.3128,78.0,0.3378,85.0,0.3628,92.0,20270115.0,7.0,609.0,1.0609296482412058
ETON,104.0,2026-03-16,15.37,0.398,33.0,0.4449,15.0,1.366,89.0,1.092,67.0,0.8181,16.0,0.51,13.0,0.5448,9.0,0.8804,53.0,0.8023,24.0,0.7242,7.0,20251121.0,35.0,189.0,0.7347069597069597
ETOR,,,41.73,0.4053,,0.4799,,0.5071,,0.4944,,0.4818,,0.5936,,0.5857,,0.5404,,0.5766,,0.6129,,,,,1.1662621359223302
ETQ,,,46.61,2.0979,,0.9726,,1.278,,1.8277,,2.3774,,1.4935,,0.8556,,1.4671,,1.5066,,1.5462,,20251219.0,35.0,217.0,0.8243147124801663
ETR,76.0,2026-02-16,92.97,0.2808,86.0,0.1895,67.0,0.2183,72.0,0.2098,65.0,0.2013,55.0,0.1728,38.0,0.1754,47.0,0.1954,55.0,0.2344,74.0,0.2733,80.0,20251219.0,35.0,217.0,1.117254528122021
ETSY,77.0,2026-02-17,54.67,0.3032,23.0,0.3663,33.0,0.5134,50.0,0.5186,52.0,0.5237,52.0,0.6049,69.0,0.4802,61.0,0.5596,73.0,0.5528,70.0,0.546,63.0,20270115.0,7.0,609.0,1.065946779791747
ETU,,,15.18,2.0152,,0.9084,,1.0823,,2.0736,,3.0649,,1.4542,,0.8661,,1.4743,,1.4928,,1.5112,,20251219.0,35.0,217.0,0.7199074074074074
EU,,,2.7,0.4975,78.0,0.5663,85.0,1.1142,99.0,1.0798,100.0,1.0453,100.0,0.7829,90.0,0.7282,90.0,0.9551,100.0,1.0236,100.0,1.0922,100.0,20260116.0,35.0,245.0,0.9479533246897572
EUAD,,,39.97,0.3158,,0.1515,,0.2627,,0.2248,,0.1868,,0.2322,,0.1303,,0.2763,,0.2931,,0.3098,,20251219.0,35.0,217.0,1.303825622775801
EUDG,,,36.32,0.1311,,0.0701,,,,,,,,0.1242,,0.065,,,,,,,,20260116.0,35.0,245.0,
EUFN,,,35.21,0.1547,43.0,0.0884,36.0,0.1661,25.0,0.2882,75.0,0.4104,91.0,0.1533,13.0,0.0902,18.0,0.1661,33.0,0.1958,21.0,0.2256,19.0,20260116.0,35.0,245.0,0.6793893129770993
EUHY,,,54.91,0.0306,,0.0155,,,,,,0.4488,,0.0,,0.0,,,,,,0.3524,,,,,
EUM,,,20.61,0.0935,11.0,0.0782,37.0,,,,,0.3329,93.0,0.1407,13.0,0.0783,18.0,,,,,0.3329,93.0,20260116.0,35.0,245.0,
EUO,,,28.83,0.0471,1.0,0.0501,7.0,0.1237,20.0,0.1217,15.0,0.1197,12.0,0.13,20.0,0.1001,54.0,0.1282,25.0,0.1308,19.0,0.1333,12.0,20251121.0,35.0,189.0,1.0747740345110928
EURL,,,38.0,0.3809,47.0,0.4368,91.0,0.4203,41.0,0.4572,44.0,0.4942,51.0,0.3655,20.0,0.2898,65.0,0.3673,16.0,0.4435,35.0,0.5197,52.0,20251219.0,35.0,217.0,0.9700349956255468
EUSA,,,102.92,0.1224,38.0,0.1094,57.0,0.1537,44.0,0.1526,34.0,0.1514,25.0,0.113,7.0,0.0894,20.0,0.1501,31.0,0.1458,4.0,0.1415,1.0,20251219.0,35.0,217.0,0.9554390563564876
EVC,92.0,2026-03-04,2.77,0.4724,60.0,0.3846,38.0,1.0271,98.0,0.8738,95.0,0.7206,87.0,0.702,83.0,0.5386,68.0,0.8285,97.0,0.7746,96.0,0.7206,94.0,20251121.0,35.0,189.0,0.8864728770885786
EVCM,100.0,2026-03-12,8.89,0.2432,26.0,0.3707,53.0,,,,,,,0.4833,63.0,0.4057,38.0,,,,,,,20251121.0,35.0,189.0,
EVER,83.0,2026-02-23,27.15,0.2565,39.0,0.4027,52.0,0.4904,44.0,0.5172,45.0,0.5439,48.0,0.4041,46.0,0.3868,46.0,0.5142,42.0,0.5095,42.0,0.5049,42.0,20251219.0,35.0,217.0,0.9851121423047176
EVEX,97.0,2026-03-09,4.67,0.6742,60.0,0.8297,76.0,0.784,77.0,,,,,0.8166,75.0,0.6614,35.0,0.9552,100.0,,,,,20260116.0,35.0,245.0,
EVGO,90.0,2026-03-02,3.12,0.4912,18.0,0.4352,3.0,0.8184,56.0,0.7343,13.0,0.6502,2.0,0.6068,2.0,0.6259,2.0,0.9149,82.0,0.7333,23.0,0.5517,1.0,20270115.0,7.0,609.0,0.998638158790685
EVH,78.0,2026-02-18,3.88,0.8671,92.0,0.8368,96.0,1.4712,99.0,,,,,0.7515,83.0,0.6559,88.0,1.3942,100.0,,,,,20271217.0,35.0,945.0,
EVLV,,,6.32,0.467,35.0,0.4716,17.0,0.6324,17.0,0.6113,12.0,0.5902,11.0,0.5075,15.0,0.5229,8.0,0.6013,17.0,0.6716,18.0,0.7419,26.0,20270115.0,35.0,609.0,1.0986422378537544
EVMT,,,17.39,0.0699,3.0,0.3608,100.0,,,,,,,0.0975,8.0,0.1019,84.0,,,,,,,20251121.0,35.0,189.0,
EVR,63.0,2026-02-03,318.7,0.2099,26.0,0.2805,57.0,0.3538,65.0,0.3436,60.0,0.3335,55.0,0.3292,54.0,0.2988,64.0,0.35,67.0,0.3554,67.0,0.3607,65.0,20251219.0,35.0,217.0,1.0343422584400466
EVRG,85.0,2026-02-25,74.53,0.2447,83.0,0.1722,49.0,0.2007,46.0,0.1786,21.0,0.1565,8.0,0.15,20.0,0.1485,16.0,0.1418,22.0,0.1829,25.0,0.2239,32.0,20251219.0,35.0,217.0,1.0240761478163494
EVTC,84.0,2026-02-24,29.28,0.28,68.0,0.2714,70.0,0.3343,51.0,,,,,0.2974,62.0,0.236,28.0,0.3343,68.0,,,,,20251121.0,35.0,189.0,
EVTL,97.0,2026-03-09,4.95,0.6113,34.0,0.651,22.0,0.978,64.0,1.0648,12.0,1.1517,4.0,1.0029,60.0,0.7665,1.0,1.1651,86.0,1.1431,63.0,1.1212,4.0,,,,1.073534936138242
EVX,,,38.23,0.1617,49.0,0.1234,65.0,0.1146,6.0,0.1416,15.0,0.1686,33.0,0.133,6.0,0.1041,44.0,0.1146,2.0,0.1448,6.0,0.1749,13.0,20251219.0,35.0,217.0,1.0225988700564972
EW,69.0,2026-02-09,84.71,0.2133,52.0,0.1777,33.0,0.2556,42.0,0.2554,42.0,0.2553,41.0,0.2111,18.0,0.2348,54.0,0.3022,56.0,0.308,57.0,0.3138,60.0,20270115.0,35.0,609.0,1.205951448707909
EWA,,,25.93,0.0979,11.0,0.0949,38.0,0.2293,66.0,0.1977,44.0,0.1661,19.0,0.1346,11.0,0.0896,19.0,0.1344,21.0,0.1502,2.0,0.1661,1.0,20260116.0,35.0,245.0,0.7597369752149722
EWBC,50.0,2026-01-21,107.15,0.2646,52.0,0.2578,57.0,0.3223,61.0,0.3252,60.0,0.3282,60.0,0.2748,42.0,0.2546,51.0,0.3106,62.0,0.3304,65.0,0.3501,67.0,20260116.0,35.0,245.0,1.0159901599015992
EWC,,,52.14,0.1347,42.0,0.1165,45.0,0.0974,6.0,0.1495,32.0,0.2016,60.0,0.1248,16.0,0.0993,16.0,0.087,4.0,0.1427,10.0,0.1985,28.0,20271217.0,35.0,945.0,0.954515050167224
EWCZ,99.0,2026-03-11,3.99,0.2504,15.0,0.4437,38.0,1.0652,97.0,,,,,0.5625,49.0,0.5113,33.0,0.7063,85.0,,,,,20251219.0,35.0,217.0,
EWD,,,47.61,0.1322,22.0,0.0834,22.0,0.2231,55.0,0.2602,61.0,0.2974,66.0,0.1542,8.0,0.0976,20.0,0.1905,47.0,0.2137,44.0,0.2369,34.0,20251219.0,35.0,217.0,0.8212913143735588
EWG,,,40.89,0.1426,36.0,0.083,30.0,0.159,31.0,0.1612,26.0,0.1633,25.0,0.1417,14.0,0.0858,19.0,0.1203,15.0,0.1878,25.0,0.2553,46.0,20270115.0,35.0,609.0,1.1650124069478909
EWH,,,22.18,0.1184,24.0,0.0796,37.0,0.1499,23.0,0.2626,79.0,0.3754,92.0,0.1606,27.0,0.0859,30.0,0.1528,35.0,0.255,81.0,0.3571,91.0,20251219.0,35.0,217.0,0.9710586443259712
EWI,,,53.0,0.1404,25.0,0.0819,24.0,0.1114,2.0,0.181,18.0,0.2506,49.0,0.1492,5.0,0.0823,11.0,0.1343,11.0,0.1872,7.0,0.2402,18.0,20251219.0,35.0,217.0,1.034254143646409
EWJ,,,82.47,0.1602,56.0,0.0903,53.0,0.1926,64.0,0.2062,70.0,0.2197,72.0,0.1762,57.0,0.0775,21.0,0.1351,18.0,0.1926,46.0,0.2502,77.0,20270115.0,35.0,609.0,0.9340446168768186
EWK,,,24.16,0.0803,15.0,0.0659,43.0,,,,,,,0.1199,13.0,0.0747,39.0,,,,,,,20251121.0,35.0,189.0,
EWL,,,57.94,0.1495,57.0,0.0731,36.0,0.1524,55.0,0.1694,59.0,0.1864,64.0,0.1452,46.0,0.0752,27.0,0.2444,90.0,0.2154,81.0,0.1864,48.0,20260116.0,35.0,245.0,1.271546635182999
EWM,,,26.67,0.0904,20.0,0.067,25.0,0.1176,8.0,0.172,32.0,0.2263,59.0,0.1272,26.0,0.0594,8.0,0.069,1.0,0.136,5.0,0.2031,24.0,20260116.0,35.0,245.0,0.7906976744186047
EWN,,,58.57,0.0993,22.0,0.1056,65.0,0.1645,45.0,0.1824,48.0,0.2004,52.0,0.1549,35.0,0.0907,33.0,0.2447,78.0,0.2808,81.0,0.3169,83.0,20260116.0,35.0,245.0,1.5394736842105263
EWP,,,52.02,0.1111,14.0,0.0764,17.0,0.1273,4.0,0.2406,52.0,0.3538,83.0,0.1455,5.0,0.0856,12.0,0.1273,4.0,0.1945,19.0,0.2616,42.0,20260116.0,35.0,245.0,0.8083956774729842
EWQ,,,44.44,0.1512,48.0,0.0819,37.0,0.1476,27.0,0.1999,53.0,0.2522,69.0,0.1515,33.0,0.0862,23.0,0.1476,28.0,0.1848,31.0,0.2219,38.0,20251219.0,35.0,217.0,0.9244622311155578
EWS,,,28.2,0.1311,46.0,0.0908,63.0,0.2089,77.0,0.2987,93.0,0.3885,96.0,0.1322,20.0,0.0912,52.0,0.2089,80.0,0.2987,95.0,0.3885,98.0,20251121.0,35.0,189.0,1.0
EWT,,,64.63,0.1123,16.0,0.1381,74.0,0.1883,41.0,0.2422,65.0,0.2961,77.0,0.2023,46.0,0.1129,51.0,0.18,35.0,0.2303,41.0,0.2806,48.0,20270115.0,35.0,609.0,0.9508670520231214
EWTX,90.0,2026-03-02,22.98,0.8154,78.0,0.6396,50.0,1.928,94.0,1.6353,92.0,1.3427,86.0,0.6549,20.0,0.5957,1.0,1.204,94.0,1.1278,90.0,1.0516,86.0,20251219.0,35.0,217.0,0.6896593897144254
EWU,,,43.01,0.1377,46.0,0.0709,23.0,,,,,0.458,96.0,0.1107,8.0,0.0714,9.0,,,,,0.2012,23.0,20260116.0,35.0,245.0,
EWUS,,,40.62,0.1794,56.0,0.078,48.0,0.13,2.0,0.1624,1.0,0.1949,10.0,0.1444,4.0,0.0639,5.0,0.1479,7.0,0.1794,10.0,0.2109,20.0,20251219.0,35.0,217.0,1.104679802955665
EWV,,,26.27,0.3431,69.0,0.2052,82.0,0.6242,95.0,0.4724,82.0,0.3205,36.0,0.3581,66.0,0.1485,46.0,0.3249,45.0,0.3724,61.0,0.42,73.0,20260116.0,35.0,245.0,0.7883149872988993
EWW,,,68.71,0.0985,7.0,0.1372,27.0,0.2067,42.0,0.2863,77.0,0.3659,89.0,0.1672,11.0,0.1558,26.0,0.1492,7.0,0.233,28.0,0.3168,62.0,20270115.0,7.0,609.0,0.8138316451274887
EWX,,,65.65,0.1083,36.0,0.0635,31.0,0.2237,91.0,0.2025,81.0,0.1812,62.0,0.1199,16.0,0.0633,13.0,0.1232,31.0,0.1519,28.0,0.1806,36.0,20260116.0,35.0,245.0,0.7501234567901235
EWY,,,92.07,0.1726,35.0,0.1852,85.0,0.3189,84.0,0.4069,92.0,0.4948,96.0,0.2657,69.0,0.1278,63.0,0.2548,66.0,0.2903,68.0,0.3258,70.0,20260116.0,35.0,245.0,0.7134431064143525
EWZ,,,34.03,0.1772,18.0,0.125,5.0,0.239,20.0,0.2508,21.0,0.2626,26.0,0.1976,3.0,0.1423,3.0,0.2546,39.0,0.3312,60.0,0.4077,70.0,20270115.0,7.0,609.0,1.3205741626794256
EWZS,,,14.3,0.1803,15.0,0.1341,10.0,,,,,0.4847,64.0,0.2362,1.0,0.1562,8.0,,,,,0.403,47.0,20260116.0,35.0,245.0,
EXAS,77.0,2026-02-17,101.2,0.0268,1.0,0.0341,1.0,0.0615,1.0,0.0743,1.0,0.0871,1.0,0.5083,31.0,0.4203,15.0,0.0448,1.0,0.0836,1.0,0.1224,1.0,20270115.0,35.0,609.0,1.125168236877523
EXC,70.0,2026-02-10,45.0,0.2795,84.0,0.1908,60.0,0.1773,37.0,0.1756,31.0,0.1738,27.0,0.1596,19.0,0.1608,22.0,0.1424,19.0,0.2062,37.0,0.2701,67.0,20270115.0,35.0,609.0,1.174259681093394
EXE,84.0,2026-02-24,117.72,0.3177,,0.2951,,0.3055,,0.2974,,0.2893,,0.3131,,0.2976,,0.2901,,0.3343,,0.3784,,20270115.0,35.0,609.0,1.1240753194351043
EXEL,41.0,2026-01-12,43.44,0.2462,17.0,0.2356,8.0,0.1898,1.0,0.255,2.0,0.3201,5.0,0.453,37.0,0.3283,12.0,0.3757,8.0,0.3631,6.0,0.3505,3.0,20270115.0,35.0,609.0,1.423921568627451
EXFY,85.0,2026-02-25,1.55,0.4114,15.0,0.4121,4.0,,,,,,,0.5279,4.0,0.5177,4.0,,,,,,,20260116.0,35.0,245.0,
EXI,,,170.89,0.1355,47.0,0.0941,57.0,0.1388,38.0,0.1534,42.0,0.168,46.0,0.1215,10.0,0.0841,31.0,0.1531,60.0,0.1706,51.0,0.1881,43.0,20251219.0,35.0,217.0,1.1121251629726203
EXK,,,9.24,1.0677,94.0,0.8204,93.0,0.892,88.0,0.8778,90.0,0.8635,88.0,0.7126,57.0,0.6267,71.0,0.8343,83.0,0.8542,90.0,0.8741,93.0,20270115.0,35.0,609.0,0.973114604693552
EXLS,83.0,2026-02-23,39.77,0.2094,44.0,0.1837,21.0,0.3071,65.0,,,,,0.2706,52.0,0.2508,36.0,0.3028,71.0,,,,,20260116.0,35.0,245.0,
EXP,56.0,2026-01-27,221.48,0.2863,47.0,0.2475,36.0,0.2932,30.0,0.2852,26.0,0.2773,22.0,0.3228,44.0,0.2739,37.0,0.3105,33.0,0.3041,25.0,0.2977,19.0,20260116.0,35.0,245.0,1.0662692847124824
EXPD,84.0,2026-02-24,146.48,0.237,56.0,0.1936,39.0,0.233,35.0,0.2439,39.0,0.2548,44.0,0.2653,59.0,0.2136,39.0,0.2592,44.0,0.257,37.0,0.2548,32.0,20251121.0,35.0,189.0,1.053710537105371
EXPE,64.0,2026-02-04,263.7,0.3374,63.0,0.2697,47.0,0.3289,46.0,0.3232,44.0,0.3174,41.0,0.4052,56.0,0.327,63.0,0.4183,80.0,0.4314,81.0,0.4445,81.0,20270115.0,7.0,609.0,1.3347772277227723
