symbol,next_report_days,next_report_date,current_price,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
EXPI,77.0,2026-02-18,,0.4348,26.0,0.3543,7.0,0.6218,27.0,0.6937,43.0,0.7656,61.0,0.4973,9.0,0.4226,1.0,0.5028,8.0,0.5071,3.0,0.5114,2.0,20260116.0,35.0,245.0,0.731007640190284
EXPO,63.0,2026-02-04,,0.1359,17.0,0.18,24.0,0.1991,10.0,0.2408,27.0,0.2824,55.0,0.2471,52.0,0.2493,57.0,0.2928,76.0,0.2854,72.0,0.2781,62.0,20251219.0,35.0,217.0,1.185215946843854
EXR,82.0,2026-02-23,,0.1393,20.0,0.1495,16.0,0.2144,39.0,0.1864,12.0,0.1583,2.0,0.2583,57.0,0.1965,36.0,0.2429,62.0,0.2507,53.0,0.2584,46.0,20251219.0,35.0,217.0,1.3449570815450642
EXTR,55.0,2026-01-27,,0.2637,23.0,0.2304,4.0,0.4478,21.0,0.4831,28.0,0.5184,38.0,0.444,37.0,0.3642,20.0,0.5201,38.0,0.5119,33.0,0.5037,28.0,20260116.0,35.0,245.0,1.059614986545229
EYE,83.0,2026-02-24,,0.4098,68.0,0.4089,74.0,0.442,44.0,0.4826,57.0,0.5231,68.0,0.4034,56.0,0.4206,75.0,0.5394,82.0,0.5468,86.0,0.5542,87.0,20260116.0,35.0,245.0,1.1330294239535847
EYPT,90.0,2026-03-03,,0.6267,44.0,0.4771,6.0,0.6452,4.0,0.7492,7.0,0.8532,28.0,0.6765,14.0,0.7134,17.0,1.1176,73.0,1.1712,77.0,1.2247,80.0,20260116.0,35.0,245.0,1.5632674853176722
EZA,,,,0.2321,40.0,0.1363,32.0,0.1962,8.0,0.44,90.0,0.6839,99.0,0.2425,17.0,0.1326,11.0,0.236,24.0,0.3416,67.0,0.4471,91.0,20260116.0,35.0,245.0,0.7763636363636364
EZBC,,,,0.6644,,0.3242,,0.4844,,0.4812,,0.4781,,0.3964,,0.2398,,0.495,,0.5083,,0.5216,,,,,1.0563175394846216
EZET,,,,0.9888,,0.4325,,0.6049,,0.6906,,0.7762,,0.7299,,0.426,,0.7088,,0.731,,0.7531,,,,,1.0584998551983782
EZJ,,,,0.2364,36.0,0.0563,26.0,0.2864,26.0,0.3118,30.0,0.3373,42.0,0.3552,68.0,0.1104,32.0,0.2947,32.0,0.3186,35.0,0.3425,38.0,20260116.0,35.0,245.0,1.0218088518280948
EZM,,,,0.129,20.0,0.11,28.0,0.1521,15.0,0.1839,40.0,0.2156,65.0,0.152,1.0,0.118,8.0,0.1732,39.0,0.187,41.0,0.2008,44.0,20251219.0,35.0,217.0,1.0168569874932027
EZPW,62.0,2026-02-03,,0.2379,24.0,0.2951,35.0,0.3785,24.0,0.3558,16.0,0.3332,10.0,0.3107,14.0,0.2896,14.0,0.3264,6.0,0.3422,9.0,0.3581,15.0,20251219.0,35.0,217.0,0.9617762788083192
EZU,,,,0.1049,13.0,0.0707,12.0,0.1146,4.0,0.1369,7.0,0.1592,17.0,0.1329,3.0,0.082,6.0,0.1288,8.0,0.1628,9.0,0.1969,15.0,20251121.0,35.0,189.0,1.1891891891891893
F,62.0,2026-02-03,,0.1796,21.0,0.1627,14.0,0.2693,33.0,0.2529,25.0,0.2365,20.0,0.3137,45.0,0.2409,28.0,0.2455,28.0,0.3236,39.0,0.4017,53.0,20271217.0,7.0,945.0,1.2795571372083827
FA,84.0,2026-02-25,,0.3668,74.0,0.3313,62.0,0.6324,89.0,,,,,0.4146,71.0,0.4089,67.0,0.5246,91.0,,,,,20260116.0,35.0,245.0,
FAB,,,,0.1228,23.0,0.0413,2.0,0.1466,18.0,0.1646,28.0,0.1825,43.0,0.1517,18.0,0.0811,18.0,0.1768,52.0,0.1894,42.0,0.2019,30.0,20260116.0,35.0,245.0,1.1506682867557716
FAD,,,,0.185,59.0,0.0974,55.0,0.1753,20.0,0.186,24.0,0.1968,33.0,0.1698,40.0,0.1163,54.0,0.1934,47.0,0.2002,39.0,0.2071,28.0,20260116.0,35.0,245.0,1.0763440860215052
FAF,69.0,2026-02-10,,0.1753,37.0,0.1517,19.0,0.2539,44.0,0.2422,28.0,0.2305,22.0,0.2562,63.0,0.2457,70.0,0.2652,61.0,0.2478,43.0,0.2305,19.0,20260116.0,35.0,245.0,1.023121387283237
FALN,,,,0.0396,28.0,0.0345,27.0,,,,,,,0.0385,7.0,0.0292,1.0,,,,,,,20251219.0,35.0,217.0,
FAN,,,,0.1213,13.0,0.0772,6.0,0.2144,27.0,,,,,0.1839,18.0,0.0941,3.0,0.2144,22.0,,,,,20251219.0,35.0,217.0,
FANG,82.0,2026-02-23,,0.1699,7.0,0.2672,28.0,0.2894,20.0,0.2927,20.0,0.296,22.0,0.2935,13.0,0.2867,22.0,0.3032,17.0,0.3494,34.0,0.3955,47.0,20270115.0,7.0,609.0,1.1937137000341649
FARM,63.0,2026-02-04,,0.3915,31.0,0.4062,10.0,,,,,,,0.7024,66.0,0.5811,33.0,,,,,,,20251121.0,35.0,189.0,
FAS,,,,0.3491,37.0,0.3224,43.0,0.4032,37.0,0.439,45.0,0.4749,52.0,0.4028,28.0,0.3423,38.0,0.4642,49.0,0.5056,48.0,0.547,48.0,20270115.0,7.0,609.0,1.1517084282460135
FAST,47.0,2026-01-19,,0.1514,19.0,0.1605,15.0,0.2054,14.0,0.2173,17.0,0.2292,22.0,0.2245,21.0,0.1966,15.0,0.2363,32.0,0.2828,50.0,0.3293,65.0,20270115.0,35.0,609.0,1.301426599171652
FATE,90.0,2026-03-03,,0.9392,78.0,0.7052,52.0,,,,,1.7295,95.0,0.8856,75.0,0.9018,86.0,,,,,2.2234,99.0,20251121.0,35.0,189.0,
FAZ,,,,0.3556,38.0,0.3342,46.0,0.4509,45.0,0.413,34.0,0.375,23.0,0.4036,30.0,0.3462,40.0,0.5373,53.0,0.6388,54.0,0.7403,57.0,20270115.0,7.0,609.0,1.5467312348668285
FBIN,63.0,2026-02-04,,0.3537,76.0,0.3367,89.0,0.435,88.0,0.46,95.0,0.485,96.0,0.3449,70.0,0.3146,74.0,0.3699,96.0,0.3946,99.0,0.4193,99.0,20251219.0,35.0,217.0,0.8578260869565217
FBIO,111.0,2026-03-24,,0.6679,59.0,0.6216,37.0,0.9773,73.0,,,,,0.9089,85.0,0.6784,30.0,0.9773,77.0,,,,,20260116.0,35.0,245.0,
FBIZ,56.0,2026-01-28,,0.2904,66.0,0.2513,47.0,0.249,22.0,0.279,37.0,0.3091,51.0,0.2767,47.0,0.2516,28.0,0.2625,34.0,0.2858,48.0,0.3091,52.0,20251219.0,35.0,217.0,1.0243727598566308
FBK,47.0,2026-01-19,,0.2292,27.0,0.2366,33.0,0.2738,6.0,0.306,10.0,0.3382,28.0,0.2901,15.0,0.2555,11.0,0.2585,2.0,0.2876,9.0,0.3167,26.0,20260116.0,35.0,245.0,0.9398692810457516
FBL,,,,0.63,68.0,0.383,30.0,0.556,44.0,0.5259,18.0,0.4958,10.0,0.6619,37.0,0.4216,31.0,0.728,85.0,0.7306,53.0,0.7332,40.0,20251219.0,35.0,217.0,1.3892374976231223
FBNC,48.0,2026-01-20,,0.2922,61.0,0.24,41.0,0.3271,50.0,0.3752,59.0,0.4234,75.0,0.2904,49.0,0.2805,44.0,0.2692,42.0,0.2954,45.0,0.3216,53.0,20251219.0,35.0,217.0,0.7873134328358209
FBND,,,,0.0383,17.0,0.0251,7.0,,,,,,,0.037,12.0,0.031,14.0,,,,,,,20260116.0,35.0,245.0,
FBOT,,,,0.1186,15.0,0.1048,59.0,0.1532,,,,,,0.1764,40.0,0.1167,52.0,0.1818,,,,,,20251121.0,35.0,189.0,
FBP,49.0,2026-01-21,,0.2551,27.0,0.1906,6.0,,,,,0.4712,54.0,0.2485,4.0,0.2254,2.0,,,,,0.4712,55.0,20251219.0,35.0,217.0,
FBRT,70.0,2026-02-11,,0.1776,25.0,0.1699,17.0,,,,,0.3155,30.0,0.196,17.0,0.1799,12.0,,,,,0.3155,16.0,20260116.0,35.0,245.0,
FBRX,113.0,2026-03-26,,0.6731,68.0,1.0086,87.0,1.1487,,1.1485,,1.1483,,1.0275,83.0,1.0739,99.0,1.3467,,1.3026,,1.2586,,,,,1.1341750108837614
FBT,,,,0.2068,51.0,0.1162,14.0,0.2119,41.0,0.2228,44.0,0.2338,50.0,0.1889,22.0,0.1477,22.0,0.2259,46.0,0.2314,44.0,0.2369,42.0,20251121.0,35.0,189.0,1.0385996409335727
FBTC,,,,0.6749,,0.3844,,0.4626,,0.4756,,0.4887,,0.3968,,0.2526,,0.5628,,0.5615,,0.5602,,20270115.0,7.0,609.0,1.1806139613120268
FBY,,,,0.1916,37.0,0.1338,10.0,,,,,0.9548,99.0,0.2635,34.0,0.1687,16.0,,,,,0.9548,98.0,20260116.0,35.0,245.0,
FC,34.0,2026-01-06,,0.3007,57.0,0.4951,91.0,0.6116,88.0,0.6591,93.0,0.7066,94.0,0.4598,84.0,0.4293,93.0,0.6116,99.0,0.5376,95.0,0.4635,85.0,20260116.0,35.0,245.0,0.815657715065999
FCA,,,,0.1441,19.0,0.0963,66.0,0.2084,49.0,,,,,0.2135,21.0,0.1673,97.0,0.2084,55.0,,,,,20251219.0,35.0,217.0,
FCBC,56.0,2026-01-28,,0.2522,49.0,0.3861,83.0,0.4599,75.0,,,,,0.262,41.0,0.3022,57.0,0.4599,88.0,,,,,20251219.0,35.0,217.0,
FCEL,14.0,2025-12-17,,0.7934,68.0,0.6689,57.0,1.1547,82.0,1.1877,84.0,1.2206,86.0,1.0198,84.0,0.9186,85.0,0.8411,55.0,1.1379,88.0,1.4347,97.0,20270115.0,7.0,609.0,0.9580702197524626
FCF,54.0,2026-01-26,,0.2132,34.0,0.2025,32.0,,,,,0.3995,57.0,0.2519,36.0,0.2156,24.0,,,,,0.3995,64.0,20260116.0,35.0,245.0,
FCFS,,,,0.1417,14.0,0.2603,47.0,0.2451,19.0,0.2536,18.0,0.2621,21.0,0.3027,57.0,0.2831,50.0,0.2918,41.0,0.3056,45.0,0.3195,50.0,20251219.0,35.0,217.0,1.2050473186119874
FCG,,,,0.2687,44.0,0.2063,34.0,0.2499,28.0,0.3608,63.0,0.4717,82.0,0.2533,30.0,0.2164,32.0,0.2399,16.0,0.3162,49.0,0.3925,68.0,20251219.0,35.0,217.0,0.8763858093126385
FCLD,,,,0.2352,,0.1293,,0.2984,,0.3042,,0.3101,,0.2313,,0.1703,,0.2984,,0.3188,,0.3393,,20251121.0,35.0,189.0,1.0479947403024323
FCN,77.0,2026-02-18,,0.1676,27.0,0.2019,38.0,0.207,8.0,0.2254,14.0,0.2438,24.0,0.21,5.0,0.2202,22.0,0.2594,5.0,0.262,5.0,0.2645,5.0,20251219.0,35.0,217.0,1.1623779946761317
FCNCA,50.0,2026-01-22,,0.1463,9.0,0.1731,9.0,0.2642,43.0,0.2522,34.0,0.2402,25.0,0.2712,19.0,0.2565,24.0,0.3264,59.0,0.3224,53.0,0.3183,48.0,20251219.0,35.0,217.0,1.2783505154639176
FCOM,,,,0.1722,52.0,0.0831,5.0,0.1557,32.0,0.1799,27.0,0.2041,26.0,0.1501,9.0,0.1149,13.0,0.1628,41.0,0.1877,40.0,0.2126,35.0,20251219.0,35.0,217.0,1.0433574207893277
FCPI,,,,0.1001,28.0,0.0809,35.0,0.156,26.0,0.1723,5.0,0.1885,4.0,0.1017,2.0,0.0813,20.0,0.1656,33.0,0.1844,10.0,0.2032,8.0,20251219.0,35.0,217.0,1.0702263493905977
FCPT,69.0,2026-02-10,,0.079,4.0,0.1561,21.0,0.3908,78.0,0.3024,55.0,0.214,23.0,0.1624,17.0,0.1633,8.0,0.3908,89.0,0.3474,80.0,0.304,61.0,20251219.0,35.0,217.0,1.1488095238095235
FCX,49.0,2026-01-21,,0.2205,13.0,0.2288,14.0,0.3557,30.0,0.3542,31.0,0.3526,32.0,0.4671,61.0,0.3374,41.0,0.3457,10.0,0.378,23.0,0.4104,48.0,20270115.0,7.0,609.0,1.067193675889328
FDEM,,,,0.0595,,0.0906,,,,,,,,0.123,,0.1103,,,,,,,,,,,
FDEV,,,,0.08,,0.0975,,,,,,,,0.097,,0.0897,,,,,,,,,,,
FDHT,,,,0.1963,,0.1224,,,,,,,,0.1655,,0.0911,,,,,,,,20251121.0,35.0,189.0,
FDIG,,,,0.6349,67.0,0.4359,49.0,0.5091,22.0,0.5626,22.0,0.6162,28.0,0.4824,1.0,0.4208,1.0,0.4643,13.0,0.5204,19.0,0.5765,22.0,20251121.0,35.0,189.0,0.9249911126910773
FDIS,,,,0.1303,25.0,0.1226,38.0,0.159,11.0,0.1906,23.0,0.2221,39.0,0.1811,28.0,0.1288,21.0,0.2005,40.0,0.2123,38.0,0.2241,31.0,20251121.0,35.0,189.0,1.1138509968520462
FDL,,,,0.1113,51.0,0.0888,50.0,0.1075,20.0,0.2299,79.0,0.3523,96.0,0.1152,42.0,0.1001,48.0,0.1075,22.0,0.2299,90.0,0.3523,99.0,20251219.0,35.0,217.0,1.0
FDLO,,,,0.1125,57.0,0.0675,31.0,,,,,,,0.0843,6.0,0.0722,22.0,,,,,,,20251219.0,35.0,217.0,
FDMO,,,,0.1936,72.0,0.1345,72.0,0.1334,16.0,0.1675,35.0,0.2016,54.0,0.1425,33.0,0.1125,41.0,0.1643,40.0,0.1835,42.0,0.2027,48.0,20251121.0,35.0,189.0,1.0955223880597014
FDMT,85.0,2026-02-26,,0.9127,79.0,0.6485,41.0,1.2861,80.0,1.159,80.0,1.0319,72.0,1.0095,80.0,0.8184,66.0,0.9128,50.0,0.9015,53.0,0.8902,50.0,20260116.0,35.0,245.0,0.777825711820535
FDN,,,,0.1612,38.0,0.1191,26.0,0.2161,51.0,0.2242,52.0,0.2323,55.0,0.1774,23.0,0.1379,21.0,0.2363,55.0,0.241,52.0,0.2458,48.0,20260116.0,35.0,245.0,1.0749330954504903
FDNI,,,,0.1566,10.0,0.1202,21.0,0.2445,4.0,0.2967,11.0,0.349,30.0,0.211,1.0,0.1626,12.0,0.2562,5.0,0.276,3.0,0.2957,6.0,20251219.0,35.0,217.0,0.9302325581395348
FDP,82.0,2026-02-23,,0.1748,35.0,0.1935,37.0,0.1979,5.0,0.2631,28.0,0.3283,50.0,0.2673,44.0,0.2454,50.0,0.2322,16.0,0.2587,24.0,0.2852,32.0,20251219.0,35.0,217.0,0.983276320790574
FDRR,,,,0.0869,25.0,0.0889,50.0,0.1383,45.0,0.1508,19.0,0.1633,11.0,0.1026,3.0,0.0948,45.0,0.1383,50.0,0.1582,33.0,0.1781,26.0,20251121.0,35.0,189.0,1.0490716180371351
FDRV,,,,0.1365,3.0,0.1045,4.0,0.2359,28.0,0.2662,,0.2966,,0.2396,14.0,0.1428,13.0,0.2666,69.0,0.2816,,0.2966,,20260116.0,35.0,245.0,1.0578512396694215
FDS,15.0,2025-12-18,,0.21,50.0,0.1992,50.0,0.5599,97.0,0.5689,97.0,0.5779,97.0,0.3034,72.0,0.2739,81.0,0.3955,94.0,0.4056,93.0,0.4156,93.0,20251219.0,35.0,217.0,0.7129548251010723
FDT,,,,0.1196,32.0,0.13,65.0,0.1038,32.0,0.1385,22.0,0.1732,23.0,0.1324,13.0,0.1346,65.0,0.1029,38.0,0.1485,38.0,0.1941,39.0,20260116.0,35.0,245.0,1.072202166064982
FDUS,91.0,2026-03-04,,0.0563,3.0,0.1177,11.0,0.1943,26.0,0.2274,15.0,0.2605,21.0,0.1698,28.0,0.1659,20.0,0.2153,46.0,0.2379,20.0,0.2605,20.0,20251219.0,35.0,217.0,1.0461741424802111
FDV,,,,0.0945,33.0,0.0828,56.0,,,,,,,0.1134,64.0,0.1314,80.0,,,,,,,20251219.0,35.0,217.0,
FDVV,,,,0.0783,18.0,0.0758,25.0,0.1039,23.0,0.1297,20.0,0.1555,19.0,0.0855,1.0,0.0802,6.0,0.1039,28.0,0.1297,22.0,0.1555,16.0,20251121.0,35.0,189.0,1.0
FDX,15.0,2025-12-18,,0.2022,43.0,0.1731,35.0,0.2964,71.0,0.3022,73.0,0.3081,74.0,0.2702,55.0,0.2439,69.0,0.3254,80.0,0.3219,77.0,0.3183,68.0,20270115.0,7.0,609.0,1.0651886168100595
FE,83.0,2026-02-24,,0.2291,73.0,0.1831,57.0,0.2048,61.0,0.1903,45.0,0.1758,28.0,0.1379,8.0,0.1409,8.0,0.1433,16.0,0.2033,40.0,0.2633,67.0,20260618.0,35.0,398.0,1.068313189700473
FEAC,,,,0.1039,,0.0603,,,,,,,,0.1213,,0.071,,,,,,,,,,,
FELC,,,,0.0987,,0.0922,,,,,,,,0.1118,,0.0949,,,,,,,,,,,
FELE,75.0,2026-02-16,,0.2224,40.0,0.2484,51.0,0.1986,3.0,0.2062,2.0,0.2139,4.0,0.2183,7.0,0.2297,15.0,0.2069,3.0,0.2166,3.0,0.2262,4.0,20260116.0,35.0,245.0,1.0504364694471386
FELG,,,,0.1378,,0.1122,,0.3687,,,,,,0.145,,0.1201,,0.1936,,,,,,,,,
FELV,,,,0.0996,,0.0785,,,,,,,,0.1031,,0.0866,,,,,,,,,,,
FEM,,,,0.0697,3.0,0.0679,13.0,,,,,,,0.1387,9.0,0.1122,55.0,,,,,,,20251121.0,35.0,189.0,
FEMR,,,,0.0848,,0.0813,,,,,,,,0.1444,,0.152,,,,,,,,,,,
FEMS,,,,0.066,2.0,0.2129,97.0,,,,,,,0.1301,1.0,0.1511,91.0,,,,,,,20251121.0,35.0,189.0,
FENC,96.0,2026-03-09,,0.5068,61.0,0.5379,52.0,,,,,,,0.4873,22.0,0.5504,32.0,,,,,,,20251121.0,35.0,189.0,
FENI,,,,0.0881,,0.066,,,,,,,,0.1197,,0.0786,,,,,,,,,,,
FENY,,,,0.1829,37.0,0.1512,34.0,0.2519,53.0,,,,,0.1735,16.0,0.1585,34.0,0.1887,21.0,,,,,20251219.0,35.0,217.0,
FEP,,,,0.0976,20.0,0.0825,48.0,0.1449,38.0,0.1718,42.0,0.1988,49.0,0.1318,15.0,0.0872,36.0,0.1538,51.0,0.1763,41.0,0.1988,34.0,20251219.0,35.0,217.0,1.0261932479627474
FEPI,,,,0.2315,80.0,0.1609,75.0,0.1617,,0.2337,,0.3057,56.0,0.1521,21.0,0.1341,30.0,0.1617,,0.3014,,0.4412,49.0,20260116.0,35.0,245.0,1.2896876337184424
FER,,,,0.2602,,0.1254,,0.2455,,0.3177,,0.3899,,0.1888,,0.1572,,0.2628,,0.2706,,0.2785,,20251219.0,35.0,217.0,0.8517469310670445
FERG,6.0,2025-12-09,,0.1936,30.0,0.1964,52.0,0.4887,99.0,0.4885,99.0,0.4883,98.0,0.2594,36.0,0.2032,39.0,0.3128,87.0,0.3286,87.0,0.3445,84.0,20251219.0,35.0,217.0,0.6726714431934494
FESM,,,,0.188,,0.1581,,0.191,,0.23,,0.2691,,0.192,,0.1675,,0.191,,0.23,,0.2691,,,,,1.0
FET,,,,0.4485,56.0,0.4059,48.0,0.3827,23.0,0.4166,28.0,0.4504,42.0,0.5825,72.0,0.454,55.0,0.4166,34.0,0.4574,49.0,0.4982,69.0,20260116.0,35.0,245.0,1.097935669707153
FETH,,,,0.9936,,0.4524,,0.7111,,0.696,,0.6809,,0.7317,,0.4395,,0.7811,,0.7984,,0.8156,,20251219.0,35.0,217.0,1.1471264367816092
FEUZ,,,,0.1107,18.0,0.0813,70.0,0.1888,36.0,0.1926,8.0,0.1965,1.0,0.1383,6.0,0.1263,63.0,0.2114,63.0,0.2169,34.0,0.2224,8.0,20251121.0,35.0,189.0,1.1261682242990656
FEX,,,,0.1168,48.0,0.0963,56.0,0.1677,60.0,0.1853,62.0,0.2029,67.0,0.121,22.0,0.0921,34.0,0.1476,52.0,0.1671,52.0,0.1866,54.0,20251219.0,35.0,217.0,0.9017808958445764
FEZ,,,,0.1033,16.0,0.0736,19.0,0.1213,13.0,0.1338,15.0,0.1462,19.0,0.1429,13.0,0.0871,15.0,0.1433,37.0,0.1805,30.0,0.2178,28.0,20270115.0,7.0,609.0,1.3490284005979072
FF,113.0,2026-03-26,,0.2555,37.0,0.3096,53.0,0.3301,16.0,0.481,67.0,0.632,92.0,0.4446,61.0,0.3508,49.0,0.3301,18.0,0.481,83.0,0.632,99.0,20251121.0,35.0,189.0,1.0
FFAI,112.0,2026-03-25,,0.7852,,0.5836,,1.8049,,1.5456,,1.2862,,1.2271,,1.1004,,1.4191,,1.5533,,1.6875,,20270115.0,7.0,609.0,1.004981884057971
FFBC,49.0,2026-01-21,,0.2647,55.0,0.2243,38.0,,,,,0.3373,52.0,0.2706,45.0,0.2407,27.0,,,,,0.3373,57.0,20251121.0,35.0,189.0,
FFDI,,,,0.1037,,0.0318,,,,,,,,0.1245,,0.0577,,,,,,,,,,,
FFEM,,,,0.0719,,0.0547,,,,,,,,0.1499,,0.0814,,,,,,,,,,,
FFGX,,,,0.0932,,0.0565,,,,,,0.2971,,0.1213,,0.064,,,,,,0.2971,,,,,
FFIC,54.0,2026-01-26,,0.1955,37.0,0.2293,41.0,,,,,,,0.3206,68.0,0.3078,66.0,,,,,,,20251121.0,35.0,189.0,
FFIN,49.0,2026-01-21,,0.2444,50.0,0.2101,30.0,0.2789,43.0,0.3312,61.0,0.3836,76.0,0.2595,42.0,0.257,47.0,0.2789,50.0,0.2994,60.0,0.32,68.0,20260116.0,35.0,245.0,0.9039855072463768
FFIV,54.0,2026-01-26,,0.1263,8.0,0.2279,33.0,0.3168,40.0,0.3314,43.0,0.3459,46.0,0.3151,41.0,0.2607,39.0,0.3537,44.0,0.352,44.0,0.3503,44.0,20260116.0,35.0,245.0,1.0621605310802655
FFLV,,,,0.0965,,0.0514,,,,,,,,0.1082,,0.0578,,,,,,,,,,,
FFTY,,,,0.3218,77.0,0.2153,65.0,0.3408,83.0,0.3096,69.0,0.2784,55.0,0.3166,80.0,0.2701,89.0,0.3384,90.0,0.377,93.0,0.4155,90.0,20251219.0,35.0,217.0,1.2177002583979328
FFWM,56.0,2026-01-28,,0.3396,23.0,0.2907,8.0,,,,,0.7225,60.0,0.4097,18.0,0.3705,17.0,,,,,0.4216,13.0,20260116.0,35.0,245.0,
FG,77.0,2026-02-18,,0.2148,22.0,0.2301,22.0,0.2524,2.0,0.3258,12.0,0.3992,44.0,0.279,18.0,0.2598,15.0,0.3162,15.0,0.332,15.0,0.3479,23.0,20260116.0,35.0,245.0,1.0190300798035603
FGD,,,,0.1319,56.0,0.0835,55.0,,,,,,,0.1145,3.0,0.0709,4.0,,,,,,,20251219.0,35.0,217.0,
FGM,,,,0.1474,30.0,0.0475,39.0,0.204,45.0,0.2261,51.0,0.2482,55.0,0.1625,10.0,0.1165,68.0,0.204,45.0,0.2261,41.0,0.2482,28.0,20251121.0,35.0,189.0,1.0
FGNX,117.0,2026-03-30,,0.7396,,1.04,,0.8969,,0.9744,,1.0518,,0.0,,0.0,,0.7729,,0.9124,,1.0518,,,,,0.9363711001642036
FHB,57.0,2026-01-29,,0.2469,54.0,0.2014,33.0,0.2984,37.0,0.7182,95.0,1.1381,99.0,0.2384,36.0,0.2186,22.0,0.2984,53.0,0.3423,57.0,0.3862,64.0,20251219.0,35.0,217.0,0.4766081871345029
FHEQ,,,,0.0887,,0.0808,,,,,,,,0.0935,,0.0773,,,,,,,,,,,
FHI,56.0,2026-01-28,,0.1297,12.0,0.1667,14.0,0.2185,6.0,0.3849,61.0,0.5512,89.0,0.1991,13.0,0.1998,22.0,0.2084,7.0,0.2347,5.0,0.261,10.0,20260116.0,35.0,245.0,0.609768771109379
FHLC,,,,0.184,77.0,0.105,46.0,0.1679,63.0,0.1788,63.0,0.1898,65.0,0.1434,52.0,0.1141,46.0,0.1728,74.0,0.1726,61.0,0.1724,41.0,20251219.0,35.0,217.0,0.9653243847874722
FHN,42.0,2026-01-14,,0.2424,52.0,0.1834,32.0,0.2847,51.0,0.3087,57.0,0.3327,64.0,0.2771,51.0,0.2718,61.0,0.3174,64.0,0.3162,62.0,0.315,61.0,20260116.0,35.0,245.0,1.0242954324586977
FHTX,91.0,2026-03-04,,0.626,33.0,0.5827,8.0,1.0924,69.0,,,,,0.7413,7.0,0.7531,5.0,1.0924,83.0,,,,,20251219.0,35.0,217.0,
FIAT,,,,0.4823,,0.4692,,,,,,0.79,,0.6553,,0.4854,,,,,,1.0009,,20251219.0,35.0,217.0,
FIBK,54.0,2026-01-26,,0.2865,67.0,0.2254,44.0,0.3101,57.0,0.3633,64.0,0.4165,72.0,0.3081,66.0,0.2723,65.0,0.3114,75.0,0.3563,79.0,0.4012,80.0,20251219.0,35.0,217.0,0.9807321772639692
FICO,61.0,2026-02-02,,0.3113,70.0,0.2728,66.0,0.3627,76.0,0.3752,80.0,0.3877,83.0,0.4643,89.0,0.4244,94.0,0.4262,96.0,0.4298,97.0,0.4334,96.0,20260116.0,35.0,245.0,1.1455223880597016
FID,,,,0.0666,8.0,0.0478,5.0,,,,,,,0.0868,1.0,0.107,91.0,,,,,,,20260116.0,35.0,245.0,
FIDI,,,,0.0878,20.0,0.0658,22.0,,,,,0.2689,64.0,0.1045,1.0,0.0735,11.0,,,,,0.2689,67.0,20251121.0,35.0,189.0,
FIDU,,,,0.1428,43.0,0.111,43.0,0.1364,17.0,0.1686,35.0,0.2008,54.0,0.1342,5.0,0.1158,31.0,0.1654,28.0,0.1768,30.0,0.1881,28.0,20251121.0,35.0,189.0,1.0486358244365364
FIG,,,,0.2662,33.0,0.4887,69.0,0.6007,74.0,0.5858,70.0,0.571,66.0,2.4321,100.0,0.7847,90.0,0.7867,92.0,0.774,92.0,0.7613,87.0,,,,1.3212700580402867
FIGG,,,,0.6255,,0.9266,,1.1814,,1.3851,,1.5888,,0.0,,0.0,,1.1814,,1.3851,,1.5888,,,,,1.0
FIGR,,,,0.5786,,0.5369,,0.9533,,0.8473,,0.7413,,0.0,,0.0,,1.0021,,0.9668,,0.9316,,,,,1.1410362327392891
FIGS,86.0,2026-02-27,,0.637,61.0,0.558,51.0,0.6617,37.0,0.6808,38.0,0.6999,42.0,0.5039,16.0,0.4526,12.0,0.5424,10.0,0.568,11.0,0.5936,17.0,20260116.0,35.0,245.0,0.8343125734430082
FINV,103.0,2026-03-16,,0.618,75.0,0.4385,46.0,0.7696,74.0,,,,,0.5078,50.0,0.4142,34.0,0.5336,40.0,,,,,20251219.0,35.0,217.0,
FINX,,,,0.2165,35.0,0.1723,35.0,0.2704,52.0,0.3012,55.0,0.332,60.0,0.2666,59.0,0.203,59.0,0.2487,40.0,0.2834,50.0,0.3182,55.0,20251219.0,35.0,217.0,0.940903054448871
FIP,82.0,2026-02-23,,0.7331,90.0,0.6697,90.0,0.609,72.0,0.7408,90.0,0.8726,93.0,0.7262,100.0,0.669,90.0,0.7355,96.0,0.7962,98.0,0.8569,97.0,20260116.0,35.0,245.0,1.0747840172786176
FIS,68.0,2026-02-09,,0.1808,45.0,0.2255,69.0,0.2394,56.0,0.2609,64.0,0.2823,69.0,0.2592,64.0,0.2188,62.0,0.3581,97.0,0.3543,97.0,0.3505,90.0,20270115.0,7.0,609.0,1.3579915676504406
FISI,56.0,2026-01-28,,0.2476,54.0,0.195,22.0,,,,,0.3914,38.0,0.2783,55.0,0.2422,32.0,,,,,0.3914,51.0,20251219.0,35.0,217.0,
FISV,62.0,2026-02-03,,0.3263,83.0,0.3361,90.0,0.36,89.0,0.3612,89.0,0.3624,89.0,0.0,1.0,0.0,1.0,0.5042,100.0,0.5099,100.0,0.5156,99.0,,,,1.4116832779623476
