symbol,next_report_days,next_report_date,current_price,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
CTBI,49.0,2026-01-13,55.95,0.3252,81.0,0.2449,64.0,0.2506,22.0,0.2889,24.0,0.3272,45.0,0.2529,64.0,0.2155,22.0,0.2506,33.0,0.2592,26.0,0.2677,32.0,20251219.0,35.0,217.0,0.897196261682243
CTEC,,,53.2,0.3158,38.0,0.3646,95.0,0.3688,10.0,0.3919,15.0,0.4149,27.0,0.3593,50.0,0.2631,72.0,0.4024,21.0,0.4224,27.0,0.4423,37.0,20251121.0,35.0,189.0,1.0778259760142892
CTEV,90.0,2026-02-23,53.05,1.3011,,0.9936,,0.9481,,0.997,,1.046,,0.9303,,0.7563,,0.9932,,1.0201,,1.0471,,20260116.0,35.0,245.0,1.0231695085255768
CTEX,,,33.8,0.5294,91.0,0.4636,100.0,0.4621,93.0,0.433,86.0,0.4038,60.0,0.4214,78.0,0.2499,100.0,0.4517,96.0,0.4508,96.0,0.4499,86.0,20251219.0,35.0,217.0,1.041108545034642
CTGO,111.0,2026-03-16,22.82,0.5879,,0.6208,,0.4836,,0.609,,0.7344,,0.5038,,0.4879,,0.5283,,0.5522,,0.5761,,,,,0.9067323481116584
CTKB,51.0,2026-01-15,5.71,0.9238,92.0,0.9571,97.0,0.7019,34.0,1.2944,89.0,1.887,96.0,0.7016,68.0,0.6219,89.0,0.7019,57.0,1.2944,99.0,1.887,99.0,20260116.0,35.0,245.0,1.0
CTLP,71.0,2026-02-04,10.7,0.1547,7.0,0.1216,4.0,,,,,,,0.2766,7.0,0.1797,7.0,,,,,,,20251219.0,35.0,217.0,
CTMX,99.0,2026-03-04,4.16,0.7391,77.0,0.7063,77.0,1.0759,59.0,1.2366,78.0,1.3974,88.0,0.9105,72.0,0.8464,87.0,1.1727,74.0,1.2828,92.0,1.393,96.0,20251121.0,35.0,189.0,1.037360504609413
CTNM,99.0,2026-03-04,10.51,1.0348,,0.9547,,1.8403,,1.7022,,1.5641,,1.0344,,0.993,,1.2734,,1.2706,,1.2678,,20260116.0,35.0,245.0,0.7464457760545177
CTO,85.0,2026-02-18,17.95,0.2003,61.0,0.1717,45.0,0.2176,19.0,0.2908,31.0,0.364,56.0,0.216,37.0,0.1897,43.0,0.2176,37.0,0.2708,32.0,0.324,45.0,20251121.0,35.0,189.0,0.9312242090784044
CTOS,97.0,2026-03-02,6.25,0.734,89.0,0.5088,75.0,,,,,0.5708,49.0,0.4675,36.0,0.4248,38.0,,,,,0.5708,54.0,20260116.0,35.0,245.0,
CTRA,90.0,2026-02-23,26.24,0.2366,26.0,0.2519,33.0,0.2227,14.0,0.2274,16.0,0.2322,16.0,0.2633,28.0,0.2467,31.0,0.2602,32.0,0.3238,40.0,0.3874,41.0,20270115.0,7.0,609.0,1.4239226033421284
CTRE,77.0,2026-02-10,37.48,0.1908,41.0,0.2427,61.0,0.1773,12.0,0.2216,15.0,0.2658,35.0,0.1969,22.0,0.2069,20.0,0.1903,24.0,0.2462,37.0,0.3021,52.0,20260116.0,35.0,245.0,1.1110108303249098
CTRI,91.0,2026-02-24,21.57,0.4713,60.0,0.4823,65.0,0.3372,1.0,0.3939,1.0,0.4506,1.0,0.4006,32.0,0.3949,32.0,0.3746,33.0,0.445,18.0,0.5154,20.0,20270115.0,35.0,609.0,1.12972835745113
CTRM,,,1.95,0.2302,5.0,0.3124,5.0,,,,,,,0.3835,1.0,0.4058,1.0,,,,,,,20260116.0,35.0,245.0,
CTRN,6.0,2025-12-01,45.45,0.4618,67.0,0.5776,83.0,1.0486,97.0,1.0076,97.0,0.9666,95.0,0.5283,72.0,0.4996,74.0,0.6919,89.0,0.6874,89.0,0.6829,88.0,20251121.0,35.0,189.0,0.6822151647479158
CTS,69.0,2026-02-02,42.55,0.4275,74.0,0.3653,71.0,0.278,16.0,0.2709,8.0,0.2637,7.0,0.3183,35.0,0.3114,57.0,0.2539,3.0,0.267,4.0,0.2802,11.0,20260116.0,35.0,245.0,0.9856035437430788
CTSH,70.0,2026-02-03,76.95,0.3653,77.0,0.2671,66.0,0.2667,43.0,0.2626,41.0,0.2585,39.0,0.2488,31.0,0.2234,41.0,0.291,40.0,0.3239,55.0,0.3569,63.0,20270115.0,35.0,609.0,1.2334348819497336
CTSO,37.0,2026-01-01,0.8,1.2662,94.0,1.161,94.0,,,,,,,0.8643,75.0,0.7992,70.0,,,,,,,20251121.0,35.0,189.0,
CTVA,70.0,2026-02-03,66.56,0.2548,55.0,0.2384,56.0,0.2519,27.0,0.2562,28.0,0.2605,28.0,0.2482,26.0,0.2111,25.0,0.2915,46.0,0.2819,28.0,0.2723,14.0,20251219.0,35.0,217.0,1.100312256049961
CTXR,31.0,2025-12-26,1.3,1.3365,93.0,1.1526,88.0,1.5628,,,,,,1.3542,97.0,1.4618,93.0,1.128,,,,,,20251121.0,35.0,189.0,
CUBE,92.0,2026-02-25,37.26,0.2161,60.0,0.1958,50.0,0.2335,41.0,0.2412,37.0,0.249,38.0,0.2128,45.0,0.1964,34.0,0.2008,28.0,0.2619,65.0,0.323,84.0,20251121.0,35.0,189.0,1.0858208955223885
CUBI,57.0,2026-01-21,69.57,0.3997,66.0,0.4077,76.0,0.3926,41.0,0.3726,38.0,0.3526,38.0,0.3418,40.0,0.3058,39.0,0.4287,48.0,0.4286,49.0,0.4285,51.0,20251121.0,35.0,189.0,1.1502952227589909
CUE,,,0.59,0.998,79.0,0.9138,69.0,,,,,,,0.765,41.0,0.9744,80.0,,,,,,,20260116.0,35.0,245.0,
CUK,,,23.7,0.5563,83.0,0.4382,84.0,0.5026,71.0,0.5502,76.0,0.5978,81.0,0.3619,56.0,0.3034,62.0,0.4094,59.0,0.436,61.0,0.4625,65.0,20251121.0,35.0,189.0,0.7924391130498001
CULP,8.0,2025-12-03,4.06,0.3148,53.0,0.3144,34.0,,,,,,,0.3712,59.0,0.421,69.0,,,,,,,20260116.0,35.0,245.0,
CURB,78.0,2026-02-11,24.04,0.1336,,0.214,,,,,,0.3294,,0.2027,,0.244,,,,,,0.3294,,20251219.0,35.0,217.0,
CURE,,,120.52,0.5156,78.0,0.4348,80.0,0.4342,61.0,0.4594,64.0,0.4845,67.0,0.4332,59.0,0.354,53.0,0.4306,55.0,0.476,64.0,0.5213,71.0,20251121.0,35.0,189.0,1.0361340879407923
CURI,104.0,2026-03-09,4.66,0.7688,63.0,0.8269,64.0,0.8207,54.0,,,,,0.7157,22.0,0.6843,15.0,0.8207,66.0,,,,,20251121.0,35.0,189.0,
CURV,6.0,2025-12-01,1.26,1.2058,90.0,0.8639,70.0,,,,,,,1.0437,100.0,0.6923,14.0,,,,,,,20251121.0,35.0,189.0,
CUT,,,28.6,0.2271,83.0,0.0997,56.0,,,,,,,0.1727,62.0,0.079,4.0,,,,,,,20251219.0,35.0,217.0,
CUZ,71.0,2026-02-04,25.8,0.2696,60.0,0.2362,53.0,,,,,,,0.2,22.0,0.2096,30.0,,,,,,,20260116.0,35.0,245.0,
CVAC,,,5.32,0.2972,10.0,0.2583,4.0,,,,,,,0.4894,10.0,0.178,10.0,,,,,,,20260116.0,35.0,245.0,
CVBF,56.0,2026-01-20,20.02,0.3568,75.0,0.3253,72.0,,,,,,,0.2708,49.0,0.2467,43.0,,,,,,,20251219.0,35.0,217.0,
CVCO,64.0,2026-01-28,596.05,0.4342,76.0,0.3914,76.0,0.4381,74.0,0.4381,73.0,0.4381,73.0,0.4315,73.0,0.3912,74.0,0.4376,81.0,0.4372,80.0,0.4368,80.0,20251219.0,35.0,217.0,0.997945674503538
CVE,,,17.47,0.2743,36.0,0.3039,51.0,0.3232,30.0,0.3193,26.0,0.3154,25.0,0.3115,27.0,0.2858,35.0,0.386,51.0,0.3636,38.0,0.3412,23.0,20270115.0,35.0,609.0,1.138740995928594
CVEO,92.0,2026-02-25,21.96,0.1835,6.0,0.2361,6.0,0.3537,5.0,0.3104,1.0,0.2671,1.0,0.3416,10.0,0.2887,5.0,0.3537,5.0,0.3962,11.0,0.4388,21.0,20251121.0,35.0,189.0,1.2764175257731958
CVGI,104.0,2026-03-09,1.65,0.7898,83.0,0.7732,84.0,,,,,,,0.6696,76.0,0.7664,84.0,,,,,,,20251219.0,35.0,217.0,
CVGW,48.0,2026-01-12,19.55,0.39,78.0,0.4108,85.0,0.5444,84.0,0.4844,77.0,0.4244,63.0,0.4195,74.0,0.3182,44.0,0.4235,77.0,0.4438,79.0,0.4641,80.0,20260116.0,35.0,245.0,0.9161849710982658
CVI,83.0,2026-02-16,34.45,0.3128,32.0,0.3839,49.0,0.4519,51.0,0.4314,42.0,0.411,35.0,0.4611,52.0,0.4343,55.0,0.4842,62.0,0.5066,63.0,0.5289,57.0,20251219.0,35.0,217.0,1.1743161798794624
CVIE,,,69.36,0.1774,91.0,0.117,96.0,,,,,0.3528,99.0,0.1207,31.0,0.0715,82.0,,,,,0.3528,98.0,20251219.0,35.0,217.0,
CVLC,,,84.09,0.192,87.0,0.1676,98.0,0.1246,34.0,0.1589,62.0,0.1932,86.0,0.113,24.0,0.0876,78.0,0.1498,67.0,0.1742,74.0,0.1987,80.0,20251219.0,35.0,217.0,1.0962869729389553
CVLG,58.0,2026-01-22,19.75,0.4377,72.0,0.3221,41.0,0.2892,15.0,,,,,0.3445,27.0,0.3088,32.0,0.3771,32.0,,,,,20251219.0,35.0,217.0,
CVLT,62.0,2026-01-26,123.13,0.3509,67.0,0.3655,72.0,0.4611,76.0,0.453,75.0,0.4448,73.0,0.5046,79.0,0.3939,77.0,0.5133,94.0,0.518,94.0,0.5227,93.0,20260116.0,35.0,245.0,1.1434878587196469
CVMC,,,63.9,0.2222,92.0,0.14,97.0,0.1574,34.0,0.1925,67.0,0.2276,90.0,0.1295,25.0,0.0738,85.0,0.1783,68.0,0.1896,69.0,0.2008,66.0,20251219.0,35.0,217.0,0.9849350649350648
CVNA,84.0,2026-02-17,351.5,0.689,52.0,0.6225,49.0,0.6285,38.0,0.6202,35.0,0.6118,32.0,0.586,17.0,0.4797,15.0,0.6258,35.0,0.6361,24.0,0.6464,20.0,20270617.0,7.0,762.0,1.025636891325379
CVNY,,,34.62,0.6015,,0.4891,,,,,,0.8118,,0.4776,,0.4012,,,,,,1.0702,,,,,
CVRX,69.0,2026-02-02,9.93,0.7613,68.0,0.9167,76.0,0.8387,35.0,,,,,0.6403,6.0,0.7044,25.0,0.8467,59.0,,,,,20260116.0,35.0,245.0,
CVS,77.0,2026-02-10,80.4,0.2223,57.0,0.2038,52.0,0.2771,74.0,0.274,72.0,0.2708,70.0,0.2452,49.0,0.2398,67.0,0.2667,66.0,0.3174,87.0,0.368,94.0,20270115.0,7.0,609.0,1.1583941605839416
CVU,,,2.74,0.6318,90.0,0.889,97.0,0.8998,91.0,1.0036,99.0,1.1075,99.0,0.5355,83.0,0.7584,99.0,0.8998,94.0,0.8936,98.0,0.8874,95.0,20260116.0,35.0,245.0,0.8903945795137505
CVX,65.0,2026-01-29,149.3,0.1151,14.0,0.1562,39.0,0.1935,41.0,0.1916,38.0,0.1897,36.0,0.1868,32.0,0.1785,43.0,0.1583,22.0,0.2377,56.0,0.3171,78.0,20270115.0,7.0,609.0,1.240605427974948
CVY,,,26.58,0.1765,79.0,0.1269,80.0,,,,,,,0.1099,28.0,0.0974,46.0,,,,,,,20251219.0,35.0,217.0,
CW,77.0,2026-02-10,562.64,0.2836,67.0,0.3907,93.0,0.3385,76.0,0.3386,76.0,0.3388,75.0,0.2824,65.0,0.2979,83.0,0.3526,87.0,0.3473,84.0,0.342,82.0,20251219.0,35.0,217.0,1.0256940342587122
CWAN,84.0,2026-02-17,22.02,0.3146,53.0,0.4787,79.0,0.6108,75.0,0.6241,64.0,0.6374,61.0,0.4163,69.0,0.3563,64.0,0.3446,9.0,0.3403,5.0,0.336,4.0,20251219.0,35.0,217.0,0.5452651818618811
CWB,,,89.34,0.1886,90.0,0.1945,96.0,0.1363,66.0,0.1656,74.0,0.1948,81.0,0.1163,62.0,0.1121,67.0,0.1277,68.0,0.1516,67.0,0.1756,64.0,20260116.0,35.0,245.0,0.9154589371980676
CWBC,57.0,2026-01-21,22.95,0.3377,85.0,0.2843,70.0,,,,,0.3328,44.0,0.2501,13.0,0.2387,2.0,,,,,0.3328,39.0,20270115.0,35.0,609.0,
CWCO,111.0,2026-03-16,34.16,0.3513,68.0,0.3141,56.0,0.2651,12.0,0.2593,3.0,0.2536,3.0,0.2906,25.0,0.2677,5.0,0.3049,34.0,0.3088,22.0,0.3127,18.0,20251121.0,35.0,189.0,1.190898573081373
CWEB,,,45.11,0.5724,40.0,0.41,52.0,0.6125,32.0,0.5873,24.0,0.562,20.0,0.5225,11.0,0.3188,3.0,0.6009,37.0,0.6662,48.0,0.7315,56.0,20260116.0,35.0,245.0,1.134343606334071
CWEN,,,36.2,0.1432,12.0,0.2004,23.0,0.2934,39.0,0.2779,21.0,0.2624,12.0,0.2673,22.0,0.2333,17.0,0.2956,70.0,0.2964,49.0,0.2971,30.0,20251121.0,35.0,189.0,1.0665707088880894
CWEN_A,,,0.0,0.1392,9.0,0.1865,15.0,0.4892,80.0,0.3518,38.0,0.2144,1.0,0.2659,22.0,0.2287,11.0,0.2059,12.0,0.2861,18.0,0.3663,44.0,,,,0.8132461625923821
CWH,90.0,2026-02-23,11.43,0.9544,93.0,0.6452,83.0,0.539,56.0,0.5716,59.0,0.6043,62.0,0.723,90.0,0.5377,63.0,0.5052,63.0,0.5872,75.0,0.6692,69.0,20270115.0,35.0,609.0,1.027291812456263
CWI,,,34.76,0.1494,64.0,0.1347,89.0,,,,,,,0.1144,14.0,0.0756,30.0,,,,,,,20251121.0,35.0,189.0,
CWK,85.0,2026-02-18,16.97,0.6598,92.0,0.4352,78.0,0.4453,47.0,0.4784,56.0,0.5115,71.0,0.3652,34.0,0.339,35.0,0.447,57.0,0.4596,60.0,0.4723,65.0,20251121.0,35.0,189.0,0.9607023411371238
CWS,,,69.12,0.1895,91.0,0.1617,93.0,0.1381,10.0,0.1551,5.0,0.1721,8.0,0.1202,34.0,0.0974,15.0,0.1246,1.0,0.157,11.0,0.1895,54.0,20260116.0,35.0,245.0,1.0122501611863317
CWST,77.0,2026-02-10,97.25,0.2002,23.0,0.2849,36.0,0.2672,10.0,0.2891,16.0,0.3109,28.0,0.2709,21.0,0.2506,11.0,0.256,7.0,0.2639,10.0,0.2717,13.0,20251219.0,35.0,217.0,0.9128329297820824
CWT,92.0,2026-02-25,46.08,0.2325,65.0,0.2332,70.0,0.229,38.0,0.207,14.0,0.1849,6.0,0.2159,38.0,0.2173,51.0,0.229,53.0,0.207,14.0,0.1849,6.0,20251219.0,35.0,217.0,1.0
CWVX,,,5.12,1.2824,,2.0243,,1.5169,,1.6054,,1.694,,0.0,,0.0,,1.6602,,2.1598,,2.6594,,,,,1.3453344960757443
CX,,,10.44,0.3024,45.0,0.2904,46.0,0.396,55.0,0.3642,42.0,0.3324,28.0,0.2803,18.0,0.2714,25.0,0.4299,62.0,0.452,69.0,0.474,74.0,20260116.0,35.0,245.0,1.2410763316858868
CXAI,,,0.45,1.2766,81.0,1.1891,82.0,,,,,,,0.7312,1.0,0.7491,1.0,,,,,,,20251121.0,35.0,189.0,
CXDO,97.0,2026-03-02,6.96,0.8685,78.0,0.6993,57.0,0.6236,14.0,0.6435,11.0,0.6633,17.0,0.5574,17.0,0.498,1.0,0.6688,25.0,0.666,18.0,0.6633,15.0,20260116.0,35.0,245.0,1.034965034965035
CXM,8.0,2025-12-03,7.21,0.3234,34.0,0.2998,30.0,0.4991,39.0,0.5075,39.0,0.516,40.0,0.3632,15.0,0.3202,30.0,0.4991,48.0,0.5074,48.0,0.5156,47.0,20270115.0,35.0,609.0,0.9998029556650246
CXT,77.0,2026-02-10,56.99,0.3949,88.0,0.3614,90.0,0.3167,44.0,0.3671,71.0,0.4176,86.0,0.3609,90.0,0.3007,86.0,0.3257,79.0,0.3304,81.0,0.335,72.0,20251219.0,35.0,217.0,0.9000272405339146
CXW,76.0,2026-02-09,17.87,0.4987,89.0,0.4504,89.0,0.3926,69.0,0.393,68.0,0.3934,67.0,0.3404,68.0,0.3358,71.0,0.4645,81.0,0.4635,78.0,0.4625,76.0,20270115.0,35.0,609.0,1.1793893129770991
CYBN,,,6.03,0.5707,,0.599,,0.6544,,1.4024,,2.1505,,0.7246,,0.6545,,1.181,,1.6658,,2.1505,,20251121.0,35.0,189.0,1.18782087849401
CYBR,78.0,2026-02-11,445.0,0.4024,61.0,0.3528,54.0,0.293,11.0,0.2894,10.0,0.2859,10.0,0.3336,25.0,0.3119,27.0,0.3522,6.0,0.3559,6.0,0.3596,7.0,20260320.0,35.0,308.0,1.2297857636489289
CYD,92.0,2026-02-25,35.51,0.4712,70.0,0.5571,83.0,0.8086,91.0,0.7782,91.0,0.7477,88.0,0.569,70.0,0.5479,80.0,0.7761,95.0,0.7493,93.0,0.7225,90.0,20251121.0,35.0,189.0,0.9628630172192238
CYH,83.0,2026-02-16,3.47,0.8678,90.0,0.6064,77.0,0.6281,61.0,0.6186,59.0,0.6091,57.0,0.7384,70.0,0.5288,55.0,0.7249,72.0,0.7032,68.0,0.6815,65.0,20270115.0,35.0,609.0,1.136760426770126
CYPH,119.0,2026-03-24,1.55,2.5832,,2.7581,,3.2394,,2.7406,,2.2418,,0.0,,0.0,,2.9658,,2.2735,,1.5812,,,,,0.8295628694446471
CYRX,97.0,2026-03-02,9.59,0.5744,51.0,0.5463,40.0,0.5615,11.0,0.4812,2.0,0.401,1.0,0.7887,77.0,0.6527,54.0,0.7893,91.0,0.807,93.0,0.8247,93.0,20260116.0,35.0,245.0,1.6770573566084788
CYTK,92.0,2026-02-25,68.29,0.3334,20.0,0.3792,14.0,0.5478,17.0,0.5661,17.0,0.5845,20.0,0.6489,55.0,0.4449,7.0,0.7023,30.0,0.7266,35.0,0.7509,40.0,20270115.0,35.0,609.0,1.2835188129305777
CZNC,57.0,2026-01-21,20.03,0.3547,76.0,0.3127,70.0,0.2045,2.0,0.3409,21.0,0.4774,64.0,0.2331,32.0,0.2271,19.0,0.2045,3.0,0.3409,40.0,0.4774,81.0,20251219.0,35.0,217.0,1.0
CZR,90.0,2026-02-23,22.71,0.5938,77.0,0.5421,74.0,0.5013,44.0,0.5264,47.0,0.5515,50.0,0.5155,48.0,0.4225,35.0,0.5559,57.0,0.5836,57.0,0.6113,57.0,20270115.0,7.0,609.0,1.108662613981763
D,77.0,2026-02-10,61.91,0.1897,67.0,0.1901,72.0,0.1324,14.0,0.1905,59.0,0.2486,84.0,0.1684,43.0,0.1706,55.0,0.2415,81.0,0.2284,77.0,0.2152,48.0,20270115.0,35.0,609.0,1.1989501312335955
DAC,76.0,2026-02-09,98.17,0.2901,42.0,0.2615,36.0,0.1944,2.0,0.1946,1.0,0.1949,1.0,0.1941,1.0,0.2079,3.0,0.2579,34.0,0.2632,5.0,0.2686,2.0,20260116.0,35.0,245.0,1.3525179856115108
DAIO,92.0,2026-02-25,2.76,0.9185,97.0,0.7999,99.0,,,,,,,0.4504,55.0,0.488,49.0,,,,,,,20260116.0,35.0,245.0,
DAKT,8.0,2025-12-03,19.04,0.4706,76.0,0.3917,67.0,0.5967,81.0,0.6222,84.0,0.6477,86.0,0.4873,63.0,0.4007,54.0,0.5255,77.0,0.5562,83.0,0.5869,87.0,20260116.0,35.0,245.0,0.8939247830279654
DAL,44.0,2026-01-08,63.64,0.5166,79.0,0.4083,72.0,0.4333,64.0,0.4276,62.0,0.422,61.0,0.4113,60.0,0.3343,51.0,0.4016,52.0,0.4175,55.0,0.4334,57.0,20270115.0,7.0,609.0,0.9763797942001872
DAN,83.0,2026-02-16,22.63,0.6209,83.0,0.4955,81.0,0.4053,51.0,0.4079,51.0,0.4105,51.0,0.3456,26.0,0.3099,35.0,0.4024,52.0,0.4714,69.0,0.5405,78.0,20251219.0,35.0,217.0,1.1556754106398628
DAO,85.0,2026-02-18,9.43,0.7995,60.0,0.8422,72.0,1.0099,71.0,0.7767,21.0,0.5435,1.0,0.4201,1.0,0.4447,1.0,0.6332,4.0,0.5883,1.0,0.5435,1.0,20251121.0,35.0,189.0,0.7574353032058712
DAPP,,,17.89,0.7126,56.0,0.7478,90.0,0.3763,1.0,0.898,59.0,1.4198,93.0,0.5746,6.0,0.4957,12.0,0.493,2.0,0.6018,11.0,0.7105,35.0,20251219.0,35.0,217.0,0.6701559020044543
DAR,71.0,2026-02-04,35.58,0.5852,88.0,0.5434,90.0,0.4341,65.0,0.4469,67.0,0.4597,70.0,0.4521,76.0,0.4153,74.0,0.4631,80.0,0.4864,83.0,0.5097,85.0,20270115.0,35.0,609.0,1.0883866636831503
DASH,76.0,2026-02-09,199.32,0.6275,73.0,0.5145,66.0,0.4075,35.0,0.4074,35.0,0.4073,35.0,0.443,49.0,0.3312,34.0,0.4838,47.0,0.491,48.0,0.4983,47.0,20270115.0,7.0,609.0,1.2052037309769268
DASX,,,14.4,1.3105,,0.9325,,0.5787,,1.0539,,1.5291,,0.0,,0.0,,0.6383,,1.0197,,1.4011,,,,,0.9675491033304868
DAT,,,43.74,0.2805,70.0,0.2833,98.0,0.4235,97.0,0.3548,77.0,0.286,38.0,0.2254,2.0,0.1321,28.0,0.3772,98.0,0.353,80.0,0.3288,64.0,20251219.0,35.0,217.0,0.9949267192784668
DAVA,76.0,2026-02-09,6.33,0.3338,24.0,0.3894,39.0,1.1239,99.0,,,,,0.8451,88.0,0.4651,59.0,1.1239,100.0,,,,,20260116.0,35.0,245.0,
DAVE,97.0,2026-03-02,220.73,0.72,82.0,0.7782,82.0,0.6903,73.0,0.693,74.0,0.6957,75.0,0.7991,75.0,0.7806,77.0,0.8599,94.0,0.8678,90.0,0.8756,90.0,20270115.0,35.0,609.0,1.2522366522366524
DAWN,69.0,2026-02-02,9.26,0.5397,59.0,0.6965,81.0,1.1788,81.0,1.1429,83.0,1.1069,79.0,0.6734,79.0,0.5564,32.0,1.2066,98.0,1.2257,99.0,1.2448,99.0,20260116.0,35.0,245.0,1.072447283226879
DAX,,,43.53,0.2192,76.0,0.1401,77.0,0.237,49.0,0.2176,36.0,0.1981,12.0,0.1457,20.0,0.0978,46.0,0.2007,68.0,0.2736,75.0,0.3465,81.0,20260116.0,35.0,245.0,1.2573529411764708
DAY,70.0,2026-02-03,69.08,0.027,1.0,0.0295,1.0,0.0209,1.0,,,,,0.4062,78.0,0.2137,1.0,0.0209,1.0,,,,,20251219.0,35.0,217.0,
DB,,,35.36,0.4612,80.0,0.2449,78.0,0.3128,46.0,0.3136,43.0,0.3145,41.0,0.299,32.0,0.1493,24.0,0.2924,35.0,0.3564,50.0,0.4203,61.0,20270115.0,35.0,609.0,1.1364795918367347
DBA,,,26.03,0.1357,60.0,0.0956,54.0,,,,,,,0.1208,42.0,0.0802,18.0,,,,,,,20260116.0,35.0,245.0,
DBB,,,21.67,0.1268,23.0,0.0918,36.0,0.1824,24.0,,,,,0.1255,3.0,0.1332,65.0,0.1824,21.0,,,,,20260116.0,35.0,245.0,
DBC,,,22.61,0.1128,28.0,0.0953,32.0,0.4655,98.0,,,,,0.1444,30.0,0.0914,15.0,0.1559,23.0,,,,,20260116.0,35.0,245.0,
DBD,77.0,2026-02-10,64.33,0.5067,79.0,0.433,75.0,0.3509,56.0,0.353,56.0,0.3552,55.0,0.3379,51.0,0.276,49.0,0.3623,64.0,0.3658,62.0,0.3693,60.0,20270115.0,35.0,609.0,1.0362606232294618
DBE,,,18.64,0.2302,55.0,0.1353,37.0,,,,,0.9177,100.0,0.2358,40.0,0.1255,11.0,,,,,0.6057,99.0,20260116.0,35.0,245.0,
DBEF,,,48.16,0.1636,77.0,0.1159,85.0,,,,,,,0.1004,15.0,0.0674,28.0,,,,,,,20251121.0,35.0,189.0,
DBEM,,,31.64,0.1033,28.0,0.1248,92.0,,,,,,,0.1284,14.0,0.1097,88.0,,,,,,,20251121.0,35.0,189.0,
DBEU,,,47.45,0.1793,80.0,0.1134,83.0,,,,,,,0.1017,16.0,0.0912,66.0,,,,,,,20260116.0,35.0,245.0,
DBEZ,,,54.25,0.1838,,0.1069,,,,,,0.3061,,0.1169,,0.0823,,,,,,0.2771,,20260116.0,35.0,245.0,
DBI,13.0,2025-12-08,4.2,0.7683,73.0,0.7085,79.0,1.0111,87.0,0.9416,82.0,0.872,76.0,0.8486,78.0,0.7192,76.0,0.802,83.0,0.8648,87.0,0.9275,88.0,20270115.0,35.0,609.0,0.9184367034834324
DBJP,,,92.18,0.2107,75.0,0.1171,83.0,0.1419,20.0,0.2663,74.0,0.3907,91.0,0.1764,49.0,0.0728,28.0,0.1488,33.0,0.2001,50.0,0.2514,67.0,20251219.0,35.0,217.0,0.7514081862561022
DBMF,,,28.8,0.0618,22.0,0.0699,45.0,,,,,,,0.1037,35.0,0.0667,13.0,,,,,,,20251121.0,35.0,189.0,
DBO,,,12.64,0.2551,54.0,0.1772,43.0,0.5845,92.0,,,,,0.2802,43.0,0.1739,27.0,0.618,96.0,,,,,20260116.0,35.0,245.0,
DBP,,,95.11,0.1584,53.0,0.134,80.0,0.2449,84.0,0.2592,85.0,0.2736,85.0,0.2099,75.0,0.1056,59.0,0.1758,50.0,0.2228,71.0,0.2698,82.0,20260116.0,35.0,245.0,0.8595679012345679
DBRG,85.0,2026-02-18,9.45,0.2744,24.0,0.3688,46.0,0.7562,96.0,0.6836,91.0,0.611,81.0,0.4483,34.0,0.4388,60.0,0.5773,87.0,0.6124,92.0,0.6476,94.0,20261218.0,35.0,581.0,0.8958455236980691
DBX,87.0,2026-02-20,29.79,0.2553,41.0,0.3032,60.0,0.2884,28.0,0.282,26.0,0.2755,24.0,0.2668,19.0,0.2405,20.0,0.3571,35.0,0.3607,36.0,0.3643,38.0,20270115.0,7.0,609.0,1.2790780141843974
DC,111.0,2026-03-16,4.32,0.4965,46.0,0.5295,52.0,0.6724,41.0,,,,,0.553,28.0,0.5016,28.0,0.5921,26.0,,,,,20260116.0,35.0,245.0,
DCBO,,,21.05,0.3968,52.0,0.8651,98.0,0.5844,52.0,0.6106,56.0,0.6368,62.0,0.3337,2.0,0.361,25.0,0.4925,49.0,0.5144,55.0,0.5363,57.0,20251121.0,35.0,189.0,0.8424500491320012
DCGO,92.0,2026-02-25,1.0,1.0589,95.0,0.7823,84.0,0.9535,86.0,,,,,0.7379,70.0,0.6847,75.0,0.9535,95.0,,,,,20251121.0,35.0,189.0,
DCI,9.0,2025-12-04,90.51,0.2236,61.0,0.1846,52.0,0.2962,74.0,0.3274,82.0,0.3585,87.0,0.1991,24.0,0.1914,41.0,0.1879,9.0,0.2092,19.0,0.2306,36.0,20251121.0,35.0,189.0,0.6389737324373854
DCO,92.0,2026-02-25,90.25,0.315,45.0,0.3828,65.0,0.4185,43.0,0.4114,39.0,0.4044,39.0,0.333,18.0,0.314,23.0,0.3784,31.0,0.3734,27.0,0.3685,24.0,20251219.0,35.0,217.0,0.9076324744773944
DCOM,57.0,2026-01-21,28.78,0.5244,87.0,0.4318,86.0,0.3566,40.0,0.4294,50.0,0.5021,65.0,0.342,61.0,0.3105,59.0,0.3496,46.0,0.3908,47.0,0.432,57.0,20251219.0,35.0,217.0,0.9101071262226362
DCOR,,,73.11,0.1869,,0.1725,,0.1192,,0.1463,,0.1735,,0.1128,,0.091,,0.1277,,0.1549,,0.1821,,20251121.0,35.0,189.0,1.0587833219412166
