symbol,next_report_days,next_report_date,current_price,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
EFAX,,,50.12,0.1086,28.0,0.0535,8.0,0.1262,35.0,0.1438,18.0,0.1614,11.0,0.1178,8.0,0.0607,1.0,0.1262,38.0,0.1482,28.0,0.1702,23.0,20260116.0,35.0,245.0,1.030598052851182
EFC,107.0,2026-02-25,13.28,0.251,82.0,0.2148,80.0,0.1222,7.0,0.197,23.0,0.2719,61.0,0.1629,51.0,0.1574,52.0,0.1222,10.0,0.2376,55.0,0.3529,88.0,20260116.0,35.0,245.0,1.2060913705583756
EFG,,,115.39,0.1292,39.0,0.0746,31.0,0.101,11.0,0.1316,26.0,0.1623,41.0,0.1272,17.0,0.0761,17.0,0.1337,28.0,0.1507,26.0,0.1677,22.0,20251121.0,35.0,189.0,1.1451367781155015
EFO,,,61.58,0.246,48.0,0.1455,90.0,0.2369,18.0,0.2642,27.0,0.2914,49.0,0.2377,16.0,0.1132,72.0,0.2784,57.0,0.2928,52.0,0.3072,48.0,20251219.0,35.0,217.0,1.1082513247539745
EFSC,77.0,2026-01-26,53.47,0.1831,30.0,0.2141,36.0,0.2877,42.0,0.2863,39.0,0.2849,42.0,0.2456,30.0,0.2466,30.0,0.2778,47.0,0.2814,45.0,0.2849,46.0,20251219.0,35.0,217.0,0.982885085574572
EFV,,,69.86,0.0983,19.0,0.0694,20.0,0.1242,19.0,0.1578,26.0,0.1913,39.0,0.1124,5.0,0.0684,5.0,0.1065,10.0,0.1553,16.0,0.2041,30.0,20251219.0,35.0,217.0,0.9841571609632446
EFX,86.0,2026-02-04,208.82,0.1626,34.0,0.2355,71.0,0.342,84.0,0.346,84.0,0.35,84.0,0.3245,80.0,0.2747,81.0,0.3531,91.0,0.3424,88.0,0.3316,85.0,20260116.0,35.0,245.0,0.9895953757225434
EFXT,,,13.55,0.4166,68.0,0.3545,61.0,,,,,,,0.3304,17.0,0.287,17.0,,,,,,,20251121.0,35.0,189.0,
EFZ,,,13.04,0.1774,76.0,0.0951,75.0,,,,,,,0.1294,33.0,0.0774,50.0,,,,,,,20251219.0,35.0,217.0,
EG,,,328.61,0.1661,35.0,0.2196,71.0,0.1948,17.0,0.2017,20.0,0.2087,26.0,0.2687,82.0,0.2109,24.0,0.2398,81.0,0.2356,25.0,0.2313,7.0,20260116.0,35.0,245.0,1.1680713931581557
EGAN,2.0,2025-11-12,15.18,0.7462,85.0,0.7981,89.0,1.2326,98.0,1.181,98.0,1.1295,97.0,0.7108,80.0,0.6566,76.0,0.7696,83.0,0.8349,93.0,0.9002,96.0,20251121.0,35.0,189.0,0.706943268416596
EGBN,71.0,2026-01-20,16.32,0.2644,53.0,0.5035,93.0,0.4808,75.0,0.6334,90.0,0.7859,95.0,0.5503,92.0,0.3924,78.0,0.5563,97.0,0.5172,93.0,0.478,82.0,20251219.0,35.0,217.0,0.8165456267761289
EGHT,85.0,2026-02-03,1.97,1.622,99.0,0.8261,95.0,0.8793,89.0,0.8229,84.0,0.7665,79.0,0.6738,75.0,0.5399,69.0,1.0995,99.0,0.933,98.0,0.7665,84.0,20251121.0,35.0,189.0,1.133795114837769
EGO,,,28.1,0.5162,62.0,0.3643,36.0,0.4389,28.0,0.4753,37.0,0.5117,48.0,0.4066,19.0,0.3237,9.0,0.4423,17.0,0.4468,17.0,0.4513,17.0,20261218.0,35.0,581.0,0.9400378708184304
EGP,86.0,2026-02-04,176.81,0.143,28.0,0.1399,14.0,0.2215,48.0,0.2176,40.0,0.2138,37.0,0.1996,43.0,0.1859,41.0,0.2029,46.0,0.2312,56.0,0.2596,64.0,20251219.0,35.0,217.0,1.0625
EGY,1.0,2025-11-11,3.96,0.3088,15.0,0.2528,2.0,0.2641,1.0,0.3948,4.0,0.5256,33.0,0.384,2.0,0.3459,1.0,0.4507,19.0,0.4882,23.0,0.5256,33.0,20260116.0,35.0,245.0,1.2365754812563323
EH,7.0,2025-11-17,16.39,0.3837,10.0,0.4651,12.0,0.5544,8.0,0.5542,8.0,0.5541,7.0,0.4713,1.0,0.4448,1.0,0.6181,12.0,0.5801,1.0,0.5421,1.0,20270115.0,7.0,609.0,1.046734031035727
EHAB,113.0,2026-03-03,7.93,0.4895,69.0,0.5261,74.0,,,,,0.6021,48.0,0.483,32.0,0.3708,10.0,,,,,0.503,7.0,20260116.0,35.0,245.0,
EHC,86.0,2026-02-04,115.21,0.2378,60.0,0.3054,84.0,0.2799,49.0,0.3084,60.0,0.3368,70.0,0.2445,43.0,0.2439,59.0,0.2825,57.0,0.2887,59.0,0.295,61.0,20260116.0,35.0,245.0,0.9361219195849546
EHTH,106.0,2026-02-24,4.06,1.5892,98.0,1.1722,98.0,1.6708,100.0,,,,,0.976,94.0,0.7296,86.0,1.3596,100.0,,,,,20251121.0,35.0,189.0,
EIDO,,,18.55,0.0975,10.0,0.0714,21.0,0.1945,18.0,0.2365,26.0,0.2785,42.0,0.1899,39.0,0.0738,19.0,0.2256,42.0,0.2786,50.0,0.3317,61.0,20260116.0,35.0,245.0,1.1780126849894292
EIG,100.0,2026-02-18,38.69,0.6105,95.0,0.4169,91.0,0.4477,81.0,,,,,0.2778,54.0,0.1955,10.0,0.4477,92.0,,,,,20260116.0,35.0,245.0,
EINC,,,94.67,0.1397,28.0,0.0714,11.0,0.1293,26.0,0.1637,17.0,0.1981,11.0,0.1259,4.0,0.0984,19.0,0.1293,36.0,0.1637,23.0,0.1981,13.0,20260116.0,35.0,245.0,1.0
EIPI,,,20.01,0.087,,0.112,,0.0888,,,,,,0.088,,0.0989,,0.0888,,,,,,20251121.0,35.0,189.0,
EIX,108.0,2026-02-26,57.34,0.2307,68.0,0.2015,62.0,0.2842,79.0,0.2882,79.0,0.2921,79.0,0.2846,78.0,0.2637,83.0,0.2181,57.0,0.3111,85.0,0.4041,92.0,20260116.0,35.0,245.0,1.0794587092297014
EKG,,,18.59,0.1161,5.0,0.0833,66.0,,,,,,,0.1971,16.0,0.0576,14.0,,,,,,,20260116.0,35.0,245.0,
EL,87.0,2026-02-05,89.63,0.329,77.0,0.3161,85.0,0.4265,91.0,0.418,90.0,0.4094,89.0,0.4202,86.0,0.3382,90.0,0.4555,98.0,0.4354,95.0,0.4154,91.0,20270115.0,7.0,609.0,1.0416267942583732
ELA,,,11.24,0.5587,80.0,0.6753,92.0,0.5825,50.0,0.6103,35.0,0.6381,50.0,0.493,56.0,0.4942,49.0,0.5195,36.0,0.5853,33.0,0.651,52.0,20260116.0,35.0,245.0,0.9590365394068492
ELAN,105.0,2026-02-23,22.27,0.4341,74.0,0.418,80.0,0.3613,32.0,0.3606,30.0,0.3599,30.0,0.3718,37.0,0.3001,25.0,0.3813,37.0,0.4349,69.0,0.4885,91.0,20270115.0,35.0,609.0,1.2060454797559623
ELD,,,28.76,0.0736,41.0,0.0802,62.0,,,,,,,0.0698,14.0,0.0941,65.0,,,,,,,20251219.0,35.0,217.0,
ELDN,,,2.25,4.2153,100.0,1.7788,100.0,,,,,,,1.2322,100.0,0.812,37.0,,,,,,,20251121.0,35.0,189.0,
ELF,86.0,2026-02-04,79.85,2.6543,100.0,1.0465,100.0,0.589,73.0,0.5844,72.0,0.5799,70.0,0.8735,100.0,0.5107,78.0,0.6455,92.0,0.6482,92.0,0.6508,91.0,20270115.0,7.0,609.0,1.1091718001368924
ELIL,,,26.07,0.6256,,0.7539,,0.5479,,0.6534,,0.7588,,0.7811,,0.5125,,0.7052,,0.7284,,0.7517,,,,,1.1147842056932966
ELMD,2.0,2025-11-12,24.3,0.3502,47.0,0.3412,34.0,0.6925,67.0,0.6138,50.0,0.5352,38.0,0.5132,76.0,0.388,21.0,0.4983,31.0,0.4874,27.0,0.4765,30.0,20251121.0,35.0,189.0,0.7940697295536006
ELME,93.0,2026-02-11,16.69,0.0983,6.0,0.1004,1.0,0.2409,12.0,0.2519,6.0,0.2629,11.0,0.1838,3.0,0.1484,1.0,0.2409,18.0,0.2519,10.0,0.2629,15.0,20260116.0,35.0,245.0,1.0
ELP,,,10.78,0.2237,18.0,0.1689,5.0,,,,,,,0.2495,5.0,0.191,3.0,,,,,,,20260116.0,35.0,245.0,
ELS,77.0,2026-01-26,61.92,0.1527,36.0,0.155,28.0,0.2713,56.0,0.3604,78.0,0.4495,90.0,0.1786,31.0,0.1804,38.0,0.2207,49.0,0.2212,47.0,0.2218,44.0,20251121.0,35.0,189.0,0.6137624861265261
ELTX,,,8.82,0.1311,,0.5247,,2.4232,,2.569,,2.7149,,0.7023,,0.6706,,1.7899,,1.7918,,1.7936,,20251121.0,35.0,189.0,0.6974698326196964
ELV,72.0,2026-01-21,303.78,0.3118,84.0,0.2701,83.0,0.336,85.0,0.3344,85.0,0.3327,83.0,0.4106,95.0,0.297,94.0,0.4017,100.0,0.3937,100.0,0.3857,100.0,20270115.0,35.0,609.0,1.1773325358851676
ELVN,,,18.71,1.0257,90.0,1.059,93.0,0.6803,2.0,0.7368,2.0,0.7933,9.0,0.6878,57.0,0.7031,54.0,0.6793,3.0,0.6754,1.0,0.6716,1.0,20251219.0,35.0,217.0,0.9166666666666666
EMA,,,47.85,0.127,,0.1308,,0.1374,,,,,,0.0,,0.0,,0.1374,,,,,,,,,
EMB,,,96.24,0.038,23.0,0.0351,35.0,0.059,37.0,0.0872,59.0,0.1154,71.0,0.0481,11.0,0.036,17.0,0.0401,34.0,0.1135,57.0,0.1869,66.0,20270115.0,7.0,609.0,1.301605504587156
EMBC,14.0,2025-11-24,13.67,0.3423,30.0,0.3225,7.0,0.5702,21.0,0.5792,24.0,0.5882,39.0,0.5591,66.0,0.4475,19.0,0.5868,60.0,0.5524,42.0,0.5179,17.0,20251121.0,35.0,189.0,0.9537292817679556
EMBD,,,23.95,0.06,24.0,0.2408,99.0,,,,,,,0.0631,1.0,0.0995,42.0,,,,,,,20260116.0,35.0,245.0,
EMBJ,,,65.32,0.0,,0.0,,0.3473,,0.3534,,0.3595,,0.0,,0.0,,0.404,,0.4288,,0.4537,,,,,1.2133559705715904
EME,106.0,2026-02-24,656.33,0.4483,87.0,0.2844,73.0,0.3722,78.0,0.3736,78.0,0.3751,77.0,0.4028,81.0,0.295,74.0,0.4329,89.0,0.4314,88.0,0.4298,88.0,20260116.0,35.0,245.0,1.154710920770878
EMGF,,,58.81,0.1822,76.0,0.0862,59.0,0.1552,45.0,0.1941,65.0,0.233,75.0,0.1349,1.0,0.0759,16.0,0.1617,60.0,0.185,48.0,0.2082,49.0,20251219.0,35.0,217.0,0.95311695002576
EMLC,,,25.54,0.058,24.0,0.0231,1.0,,,,,,,0.0528,3.0,0.0337,1.0,,,,,,,20260116.0,35.0,245.0,
EMLP,,,38.27,0.0871,25.0,0.0901,36.0,,,,,,,0.0901,8.0,0.0899,19.0,,,,,,,20251219.0,35.0,217.0,
EMN,79.0,2026-01-28,61.53,0.4252,88.0,0.3972,94.0,0.3781,90.0,0.3768,90.0,0.3754,88.0,0.4356,92.0,0.2922,85.0,0.2856,52.0,0.3939,93.0,0.5021,98.0,20251219.0,35.0,217.0,1.0453821656050954
EMPD,,,6.53,0.8253,,0.5264,,0.7075,,0.7882,,0.8688,,0.0,,0.0,,0.9899,,0.9294,,0.8688,,,,,1.1791423496574474
EMQQ,,,44.5,0.1982,25.0,0.1076,15.0,0.2153,22.0,0.2488,26.0,0.2822,38.0,0.1708,1.0,0.1023,1.0,0.2177,23.0,0.2106,10.0,0.2035,2.0,20260116.0,35.0,245.0,0.8464630225080386
EMR,85.0,2026-02-03,129.99,0.2998,79.0,0.2698,84.0,0.283,77.0,0.28,75.0,0.277,72.0,0.2297,49.0,0.2121,61.0,0.2818,79.0,0.278,72.0,0.2742,53.0,20270115.0,7.0,609.0,0.9928571428571428
EMTY,,,12.31,0.1805,41.0,0.1428,48.0,,,,,,,0.1802,8.0,0.1265,15.0,,,,,,,20251219.0,35.0,217.0,
EMX,,,4.05,0.5784,89.0,0.4415,77.0,1.039,,,,,,0.4757,78.0,0.4342,76.0,1.1048,,,,,,20251219.0,35.0,217.0,
EMXC,,,72.23,0.2165,87.0,0.0993,74.0,0.2101,75.0,0.1882,28.0,0.1664,10.0,0.1351,28.0,0.0746,14.0,0.1503,49.0,0.1753,32.0,0.2003,33.0,20251219.0,35.0,217.0,0.9314558979808716
ENB,,,47.92,0.132,27.0,0.2181,77.0,0.1084,1.0,0.1524,7.0,0.1965,36.0,0.1392,8.0,0.1398,14.0,0.2,57.0,0.1896,28.0,0.1792,16.0,20270115.0,35.0,609.0,1.2440944881889762
ENFR,,,30.99,0.135,32.0,0.1134,34.0,0.1283,31.0,0.1628,23.0,0.1973,27.0,0.1265,11.0,0.1275,36.0,0.1261,39.0,0.1617,24.0,0.1973,23.0,20260116.0,35.0,245.0,0.9932432432432432
ENFY,2.0,2025-11-12,0.09,2.2787,,2.6727,,,,,,,,2.2779,,1.9147,,,,,,,,20251219.0,35.0,217.0,
ENIC,,,3.8,0.4537,85.0,0.2838,44.0,,,,,,,0.2342,13.0,0.2414,7.0,,,,,,,20251121.0,35.0,189.0,
ENLT,,,35.95,0.4193,65.0,0.3239,83.0,0.3922,35.0,0.4621,53.0,0.532,70.0,0.4151,64.0,0.2566,23.0,0.4261,74.0,0.4226,59.0,0.4191,37.0,20251121.0,35.0,189.0,0.9145206665223976
ENLV,14.0,2025-11-24,1.0,0.2159,3.0,0.3099,1.0,,,,,,,0.8355,67.0,0.7573,43.0,,,,,,,20251121.0,35.0,189.0,
ENOV,106.0,2026-02-24,30.26,0.8374,98.0,0.62,98.0,0.5797,82.0,0.7178,96.0,0.856,99.0,0.5241,85.0,0.4248,95.0,0.5939,99.0,0.607,99.0,0.62,100.0,20260116.0,35.0,245.0,0.8456394538868766
ENPH,84.0,2026-02-02,32.84,0.9236,81.0,0.6595,59.0,0.7024,59.0,0.6854,47.0,0.6685,39.0,0.8239,68.0,0.5448,22.0,0.6909,70.0,0.6893,62.0,0.6878,50.0,20270115.0,7.0,609.0,1.005690107966151
ENPX,,,16.75,1.8554,,1.2153,,1.3891,,1.3983,,1.4075,,0.0,,0.0,,1.2725,,1.334,,1.3956,,,,,0.9540155903597224
ENR,8.0,2025-11-18,23.82,0.2123,49.0,0.2957,78.0,0.914,100.0,0.8913,100.0,0.8685,100.0,0.4829,94.0,0.3099,82.0,0.4007,93.0,0.4198,94.0,0.4389,94.0,20251219.0,35.0,217.0,0.4709974194996073
ENS,85.0,2026-02-03,134.82,0.278,51.0,0.5159,92.0,0.387,69.0,0.3688,62.0,0.3506,55.0,0.3628,69.0,0.2721,50.0,0.392,77.0,0.3886,76.0,0.3852,74.0,20251219.0,35.0,217.0,1.0536876355748372
ENSG,85.0,2026-02-03,181.52,0.3663,79.0,0.3918,86.0,0.2494,18.0,0.2722,24.0,0.295,35.0,0.2308,19.0,0.2255,10.0,0.2464,12.0,0.2513,12.0,0.2562,13.0,20251219.0,35.0,217.0,0.923218221895665
ENTA,7.0,2025-11-17,11.51,0.3197,32.0,0.5772,78.0,0.921,86.0,,,,,1.1841,100.0,0.9654,98.0,0.9709,97.0,,,,,20260116.0,35.0,245.0,
ENTG,86.0,2026-02-04,85.96,0.5368,79.0,0.4546,76.0,0.5633,89.0,0.5558,89.0,0.5484,88.0,0.5512,77.0,0.4171,66.0,0.495,87.0,0.505,88.0,0.515,89.0,20270115.0,35.0,609.0,0.9086002159050018
ENTX,,,3.0,0.67,54.0,0.9193,69.0,,,,,,,0.6605,15.0,0.7305,15.0,,,,,,,20251121.0,35.0,189.0,
ENVA,84.0,2026-02-02,127.06,0.4181,64.0,0.37,56.0,0.3399,10.0,0.3488,11.0,0.3577,16.0,0.3592,15.0,0.307,13.0,0.3719,9.0,0.3775,9.0,0.3831,10.0,20251219.0,35.0,217.0,1.082282110091743
ENVX,99.0,2026-02-17,9.28,1.6115,96.0,0.9646,84.0,0.6685,9.0,0.68,8.0,0.6914,8.0,0.8968,44.0,0.7121,14.0,0.9769,85.0,0.9882,86.0,0.9994,81.0,20270115.0,7.0,609.0,1.453235294117647
ENZL,,,45.68,0.1311,36.0,0.0996,60.0,,,,,,,0.1333,17.0,0.0833,20.0,,,,,,,20260116.0,35.0,245.0,
EOG,107.0,2026-02-25,106.57,0.08,1.0,0.1928,17.0,0.2543,22.0,0.2578,23.0,0.2613,25.0,0.2237,10.0,0.2092,13.0,0.3061,37.0,0.308,35.0,0.31,34.0,20270115.0,7.0,609.0,1.1947245927075254
EOLS,112.0,2026-03-02,7.05,0.9428,86.0,0.8419,83.0,0.9983,73.0,0.8428,57.0,0.6872,30.0,0.6845,53.0,0.5081,24.0,0.9361,75.0,0.8116,50.0,0.6872,28.0,20260116.0,35.0,245.0,0.9629805410536308
EOSE,112.0,2026-03-02,19.19,1.4373,81.0,1.2936,81.0,1.2777,68.0,1.3064,65.0,1.3351,64.0,1.0465,36.0,0.8793,21.0,0.9904,53.0,1.0223,38.0,1.0543,39.0,20270115.0,7.0,609.0,0.7825321494182486
EPAC,36.0,2025-12-16,40.23,0.1927,23.0,0.2287,36.0,0.3501,33.0,0.4247,57.0,0.4993,80.0,0.267,22.0,0.2525,22.0,0.3371,37.0,0.3112,17.0,0.2852,7.0,20251121.0,35.0,189.0,0.7327525311984929
EPAM,100.0,2026-02-18,182.4,0.4154,77.0,0.5208,94.0,0.4643,82.0,0.4346,78.0,0.4048,70.0,0.3577,57.0,0.3326,66.0,0.4684,90.0,0.468,90.0,0.4676,90.0,20260116.0,35.0,245.0,1.076852277956742
EPC,3.0,2025-11-13,18.83,0.1703,23.0,0.2836,64.0,0.3952,66.0,0.4036,69.0,0.4121,71.0,0.4397,93.0,0.3223,76.0,0.3952,80.0,0.4036,82.0,0.4121,83.0,20251121.0,35.0,189.0,1.0
EPD,84.0,2026-02-02,31.28,0.1631,52.0,0.1743,54.0,0.14,17.0,0.1557,25.0,0.1714,36.0,0.1256,9.0,0.1414,14.0,0.1002,12.0,0.2036,49.0,0.307,76.0,20270115.0,7.0,609.0,1.3076429030186256
EPI,,,46.1,0.1338,28.0,0.0502,8.0,0.2721,76.0,0.3016,81.0,0.3311,84.0,0.1104,2.0,0.05,1.0,0.162,13.0,0.1836,13.0,0.2053,13.0,20260116.0,35.0,245.0,0.6087533156498675
EPM,1.0,2025-11-11,4.45,0.1638,8.0,0.183,2.0,,,,,,,0.3119,17.0,0.2825,9.0,,,,,,,20260116.0,35.0,245.0,
EPOL,,,34.44,0.1993,51.0,0.0874,22.0,0.2963,59.0,0.3777,67.0,0.4591,73.0,0.2205,50.0,0.1128,28.0,0.2199,19.0,0.2984,77.0,0.3769,97.0,,,,0.7900450092666138
EPP,,,51.92,0.1314,36.0,0.078,36.0,0.1319,25.0,0.1678,40.0,0.2037,53.0,0.1131,7.0,0.0763,16.0,0.2293,81.0,0.201,56.0,0.1727,14.0,20260116.0,35.0,245.0,1.197854588796186
EPR,106.0,2026-02-24,51.08,0.2595,64.0,0.2401,64.0,0.1796,27.0,0.1931,28.0,0.2067,30.0,0.2256,52.0,0.1975,51.0,0.1142,6.0,0.2123,43.0,0.3104,61.0,20260116.0,35.0,245.0,1.0994303469704816
EPRT,92.0,2026-02-10,30.54,0.1927,37.0,0.19,26.0,0.3036,62.0,0.2891,55.0,0.2745,43.0,0.178,7.0,0.1777,8.0,0.2175,43.0,0.2875,61.0,0.3576,77.0,20260116.0,35.0,245.0,0.9944655828433068
EPS,,,70.4,0.1211,46.0,0.0907,52.0,,,,,,,0.1008,4.0,0.0773,16.0,,,,,,,20251219.0,35.0,217.0,
EPSN,,,4.74,0.4301,84.0,0.5062,95.0,,,,,,,0.4228,90.0,0.3849,63.0,,,,,,,20251121.0,35.0,189.0,
EPV,,,24.0,0.2341,36.0,0.144,36.0,0.2515,19.0,0.265,19.0,0.2784,22.0,0.2337,11.0,0.1432,20.0,0.172,1.0,0.2381,2.0,0.3042,14.0,20260116.0,35.0,245.0,0.8984905660377358
EQ,1.0,2025-11-11,0.97,1.4072,94.0,1.3239,92.0,,,,,,,1.6957,100.0,1.8551,100.0,,,,,,,20260116.0,35.0,245.0,
EQAL,,,51.75,0.1283,39.0,0.0909,34.0,0.1512,53.0,,,,,0.1224,7.0,0.0872,7.0,0.1303,41.0,,,,,20251219.0,35.0,217.0,
EQBK,71.0,2026-01-20,41.69,0.1637,11.0,0.1835,7.0,0.3278,18.0,0.4322,60.0,0.5367,88.0,0.2807,18.0,0.2464,1.0,0.3095,17.0,0.3223,20.0,0.3351,34.0,20260116.0,35.0,245.0,0.7457195742711707
EQH,85.0,2026-02-03,44.61,0.5048,90.0,0.3594,86.0,0.2638,20.0,0.2632,13.0,0.2627,12.0,0.2745,25.0,0.2516,41.0,0.327,72.0,0.3403,67.0,0.3536,62.0,20251219.0,35.0,217.0,1.292933130699088
EQIX,92.0,2026-02-10,828.13,0.165,25.0,0.2383,51.0,0.2553,39.0,0.258,39.0,0.2606,40.0,0.275,54.0,0.2327,37.0,0.2897,53.0,0.2849,47.0,0.2801,34.0,20261218.0,35.0,581.0,1.1042635658914728
EQL,,,46.04,0.0918,42.0,0.0782,63.0,,,,,,,0.0916,1.0,0.072,23.0,,,,,,,20260116.0,35.0,245.0,
EQNR,,,24.21,0.1137,3.0,0.1653,39.0,0.2446,23.0,0.253,21.0,0.2615,24.0,0.2886,37.0,0.1839,48.0,0.2754,36.0,0.2961,45.0,0.3168,54.0,20270115.0,35.0,609.0,1.1703557312252963
EQR,84.0,2026-02-02,59.51,0.1965,56.0,0.1922,57.0,0.3389,85.0,0.2757,74.0,0.2125,48.0,0.204,53.0,0.1799,38.0,0.1968,44.0,0.2389,65.0,0.281,71.0,20260116.0,35.0,245.0,0.8665215814290896
EQT,98.0,2026-02-16,58.94,0.2451,43.0,0.3492,70.0,0.3478,64.0,0.3461,63.0,0.3445,62.0,0.3353,59.0,0.3099,63.0,0.3932,75.0,0.4098,75.0,0.4264,75.0,20270115.0,7.0,609.0,1.1840508523548108
EQTY,,,25.92,0.1516,79.0,0.0861,73.0,,,,,,,0.1144,13.0,0.0735,20.0,,,,,,,20251121.0,35.0,189.0,
EQWL,,,115.97,0.0906,28.0,0.086,49.0,0.1192,27.0,0.1589,56.0,0.1987,79.0,0.0986,7.0,0.0802,21.0,0.111,15.0,0.1426,33.0,0.1741,56.0,20251219.0,35.0,217.0,0.8974197608558842
EQX,99.0,2026-02-17,12.21,0.6141,79.0,0.4386,57.0,0.5589,55.0,0.5716,62.0,0.5844,69.0,0.5006,42.0,0.3867,17.0,0.5682,41.0,0.5437,32.0,0.5192,25.0,20270115.0,35.0,609.0,0.9511896431070678
ERAS,,,2.29,0.3923,8.0,0.6799,36.0,1.2278,66.0,1.1885,70.0,1.1492,77.0,0.8194,78.0,0.8274,71.0,1.4512,87.0,1.3002,92.0,1.1492,88.0,20260116.0,35.0,245.0,1.0939840134623475
ERIC,,,9.74,0.3072,62.0,0.2256,79.0,0.2661,23.0,0.3558,60.0,0.4456,81.0,0.3591,62.0,0.1774,46.0,0.2467,13.0,0.3015,25.0,0.3563,48.0,20260116.0,35.0,245.0,0.8473861720067454
ERIE,107.0,2026-02-25,277.63,0.3924,91.0,0.5145,99.0,0.3428,92.0,0.3465,92.0,0.3501,92.0,0.2834,70.0,0.2688,72.0,0.327,94.0,0.3428,95.0,0.3587,96.0,20251219.0,35.0,217.0,0.9893217893217894
ERII,106.0,2026-02-24,14.06,1.1191,96.0,0.5067,67.0,0.4152,13.0,0.4085,9.0,0.4019,10.0,0.3947,12.0,0.2931,1.0,0.4071,11.0,0.4045,9.0,0.4019,9.0,20251121.0,35.0,189.0,0.9902080783353736
ERO,,,22.11,0.53,57.0,0.5559,88.0,0.5858,68.0,0.6814,85.0,0.7769,89.0,0.4864,34.0,0.4135,35.0,0.5367,67.0,0.5581,69.0,0.5795,72.0,20260116.0,35.0,245.0,0.8190490167302613
ERTH,,,49.02,0.2517,72.0,0.1228,34.0,0.1828,30.0,0.1984,27.0,0.2139,32.0,0.1615,1.0,0.0888,1.0,0.1896,34.0,0.2058,32.0,0.2219,34.0,20251219.0,35.0,217.0,1.0372983870967742
ERX,,,57.08,0.2485,8.0,0.2937,11.0,0.3082,2.0,0.4206,19.0,0.5329,44.0,0.3385,3.0,0.3112,5.0,0.3402,7.0,0.4142,7.0,0.4882,7.0,20270115.0,35.0,609.0,0.9847836424155968
ERY,,,19.87,0.2662,10.0,0.3011,13.0,0.4275,19.0,0.4236,14.0,0.4196,10.0,0.3416,3.0,0.3071,4.0,0.4053,10.0,0.4642,9.0,0.523,9.0,20260116.0,35.0,245.0,1.0958451369216242
ES,91.0,2026-02-09,72.51,0.2111,72.0,0.2338,83.0,0.2415,74.0,0.256,51.0,0.2704,73.0,0.2081,64.0,0.2014,66.0,0.1895,60.0,0.2172,43.0,0.245,64.0,20260116.0,35.0,245.0,0.8484375
ESAB,100.0,2026-02-18,115.06,0.2687,48.0,0.2577,47.0,0.3304,45.0,0.314,38.0,0.2976,34.0,0.3907,89.0,0.3067,71.0,0.3257,53.0,0.3241,52.0,0.3225,51.0,20260116.0,35.0,245.0,1.0321656050955414
ESCA,106.0,2026-02-24,12.3,0.4051,65.0,0.3515,47.0,0.87,95.0,,,,,0.4392,68.0,0.3925,46.0,0.87,99.0,,,,,20260116.0,35.0,245.0,
ESE,10.0,2025-11-20,221.2,0.2362,49.0,0.2762,69.0,0.4692,85.0,0.4594,85.0,0.4496,83.0,0.2204,19.0,0.2554,50.0,0.305,56.0,0.303,56.0,0.3011,52.0,20251219.0,35.0,217.0,0.6595559425337397
ESGE,,,45.04,0.1987,68.0,0.0924,48.0,,,,,,,0.1397,3.0,0.0775,3.0,,,,,,,20260116.0,35.0,245.0,
ESGU,,,149.4,0.155,57.0,0.1036,46.0,0.1243,12.0,0.1428,12.0,0.1613,20.0,0.1109,5.0,0.0875,10.0,0.1437,23.0,0.1644,28.0,0.185,36.0,20260116.0,35.0,245.0,1.1512605042016806
ESGV,,,120.95,0.1676,,0.1105,,0.127,,0.1532,,0.1795,,0.1191,,0.0915,,0.1519,,0.163,,0.1742,,20251121.0,35.0,189.0,1.0639686684073106
ESI,98.0,2026-02-16,27.74,0.2541,31.0,0.3519,55.0,0.3966,43.0,0.4017,43.0,0.4068,44.0,0.2857,16.0,0.2619,23.0,0.3224,24.0,0.3456,25.0,0.3687,28.0,20251219.0,35.0,217.0,0.8603435399551905
ESK,,,21.65,1.1449,,0.489,,0.6208,,0.6914,,0.7621,,0.0,,0.0,,0.5834,,0.6671,,0.7508,,,,,0.964853919583454
ESLT,,,486.25,0.298,61.0,0.1919,46.0,0.5284,97.0,0.5396,97.0,0.5508,97.0,0.3377,80.0,0.2736,89.0,0.3844,86.0,0.3888,87.0,0.3931,87.0,20251219.0,35.0,217.0,0.720533728687917
ESML,,,45.34,0.1868,,0.1376,,0.2204,,0.235,,0.2497,,0.1631,,0.1303,,0.2227,,0.2384,,0.254,,20251121.0,35.0,189.0,1.014468085106383
ESNT,93.0,2026-02-11,61.79,0.1518,18.0,0.3477,85.0,0.2055,3.0,0.2664,18.0,0.3274,57.0,0.2036,7.0,0.1861,6.0,0.2055,5.0,0.2064,1.0,0.2072,1.0,20260116.0,35.0,245.0,0.7747747747747747
ESPO,,,112.68,0.136,12.0,0.0906,4.0,0.211,34.0,0.2216,38.0,0.2323,42.0,0.1728,1.0,0.1078,1.0,0.2246,34.0,0.2292,32.0,0.2338,33.0,20251219.0,35.0,217.0,1.0342960288808665
