symbol,next_report_days,next_report_date,current_price,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
EWY,,,91.59,0.3256,83.0,0.1898,86.0,0.3842,91.0,0.4312,94.0,0.4782,95.0,0.269,70.0,0.1144,48.0,0.2595,67.0,0.2976,70.0,0.3356,75.0,20260116.0,35.0,245.0,0.6901669758812615
EWZ,,,32.71,0.2041,27.0,0.1224,4.0,0.2245,14.0,0.2442,19.0,0.2639,26.0,0.1933,3.0,0.1438,4.0,0.2407,30.0,0.3084,43.0,0.376,54.0,20270115.0,7.0,609.0,1.262899262899263
EWZS,,,13.74,0.2657,51.0,0.1221,5.0,,,,,1.2368,99.0,0.2349,1.0,0.1571,8.0,,,,,1.2368,100.0,20260116.0,35.0,245.0,
EXAS,91.0,2026-02-17,69.68,0.2574,10.0,0.3436,17.0,0.3932,7.0,0.3921,6.0,0.391,6.0,0.3556,2.0,0.3646,6.0,0.4607,9.0,0.468,9.0,0.4752,12.0,20270115.0,35.0,609.0,1.1935730680948735
EXC,84.0,2026-02-10,46.38,0.159,40.0,0.176,49.0,0.2429,74.0,0.2209,62.0,0.1989,46.0,0.1496,11.0,0.1587,20.0,0.1491,21.0,0.2111,43.0,0.2731,69.0,20270115.0,35.0,609.0,0.955636034404708
EXE,98.0,2026-02-24,117.16,0.2384,,0.2875,,0.303,,0.3132,,0.3233,,0.3087,,0.2881,,0.2796,,0.3322,,0.3847,,20270115.0,35.0,609.0,1.0606641123882503
EXEL,55.0,2026-01-12,42.65,0.3543,38.0,0.3301,26.0,0.5841,52.0,0.5224,35.0,0.4607,21.0,0.4509,37.0,0.3277,12.0,0.3928,10.0,0.4044,10.0,0.4159,12.0,20270115.0,35.0,609.0,0.7741194486983155
EXFY,99.0,2026-02-25,1.48,0.5592,41.0,0.6519,57.0,,,,,,,0.5298,4.0,0.5172,4.0,,,,,,,20260116.0,35.0,245.0,
EXI,,,167.76,0.1375,48.0,0.1013,64.0,0.2334,94.0,0.2338,93.0,0.2341,90.0,0.1184,9.0,0.0808,16.0,0.1719,80.0,0.1902,76.0,0.2086,72.0,20251219.0,35.0,217.0,0.8135158254918734
EXK,,,7.59,0.7081,70.0,0.6329,75.0,0.865,86.0,0.8466,86.0,0.8282,85.0,0.6734,52.0,0.6048,61.0,0.8783,89.0,0.8636,90.0,0.8489,92.0,20270115.0,35.0,609.0,1.0200803212851406
EXLS,97.0,2026-02-23,38.77,0.1623,28.0,0.2043,31.0,0.4484,87.0,0.3726,80.0,0.2968,57.0,0.2693,52.0,0.2496,36.0,0.3634,87.0,0.3361,83.0,0.3088,71.0,20260116.0,35.0,245.0,0.9020397208803006
EXP,70.0,2026-01-27,201.14,0.1829,14.0,0.2366,31.0,0.3762,68.0,0.3624,62.0,0.3486,56.0,0.3321,48.0,0.2832,41.0,0.3135,35.0,0.3123,32.0,0.3111,28.0,20260116.0,35.0,245.0,0.8617549668874173
EXPD,98.0,2026-02-24,139.91,0.2752,67.0,0.245,63.0,0.3136,72.0,0.2859,60.0,0.2582,46.0,0.2626,57.0,0.2118,38.0,0.2556,42.0,0.2568,37.0,0.2579,33.0,20251121.0,35.0,189.0,0.8982161594963274
EXPE,78.0,2026-02-04,240.0,0.6188,89.0,0.4684,89.0,0.4054,67.0,0.4006,65.0,0.3958,64.0,0.3987,54.0,0.3264,63.0,0.4479,87.0,0.4424,84.0,0.4368,80.0,20270115.0,7.0,609.0,1.1043434847728408
EXPI,92.0,2026-02-18,10.78,0.4313,25.0,0.4191,18.0,0.3447,1.0,0.4894,3.0,0.6341,28.0,0.5002,10.0,0.4287,1.0,0.6189,44.0,0.5528,14.0,0.4867,1.0,20260116.0,35.0,245.0,1.1295463833265222
EXPO,78.0,2026-02-04,68.76,0.1078,8.0,0.2558,70.0,0.3592,83.0,0.3414,80.0,0.3236,73.0,0.2479,52.0,0.2492,57.0,0.3184,86.0,0.3182,85.0,0.318,84.0,20251219.0,35.0,217.0,0.9320445225541888
EXR,97.0,2026-02-23,130.34,0.2526,66.0,0.1861,40.0,0.2829,71.0,0.282,67.0,0.2811,61.0,0.259,57.0,0.1964,36.0,0.2031,37.0,0.2503,53.0,0.2975,64.0,20251219.0,35.0,217.0,0.8875886524822697
EXTR,70.0,2026-01-27,16.73,0.4754,63.0,0.4306,59.0,0.622,63.0,0.5588,49.0,0.4956,32.0,0.4516,39.0,0.3608,19.0,0.5277,40.0,0.5095,32.0,0.4913,23.0,20260116.0,35.0,245.0,0.9117752326413744
EYE,98.0,2026-02-24,24.91,0.3976,66.0,0.5156,88.0,0.6936,89.0,0.6308,82.0,0.5681,75.0,0.3928,54.0,0.4108,71.0,0.5815,89.0,0.5614,89.0,0.5413,84.0,20260116.0,35.0,245.0,0.8899809765377299
EYPT,105.0,2026-03-03,13.96,0.8219,66.0,0.8174,61.0,0.7224,8.0,0.7796,11.0,0.8367,26.0,0.7188,24.0,0.7555,28.0,1.1517,76.0,1.1852,77.0,1.2188,79.0,20260116.0,35.0,245.0,1.5202668034889688
EZA,,,66.16,0.2947,62.0,0.1732,60.0,0.266,43.0,0.4403,90.0,0.6146,98.0,0.2406,16.0,0.1266,5.0,0.1846,4.0,0.2983,46.0,0.412,83.0,20260116.0,35.0,245.0,0.6774926186690893
EZBC,,,53.71,0.3621,,0.3409,,0.5367,,0.5248,,0.5129,,0.3658,,0.2214,,0.4716,,0.5131,,0.5546,,,,,0.9777057926829268
EZET,,,23.7,0.6722,,0.5569,,0.4463,,1.2622,,2.0782,,0.6965,,0.407,,0.4975,,0.7602,,1.023,,,,,0.6022817303121534
EZJ,,,48.36,0.4642,89.0,0.1592,83.0,0.4693,86.0,0.4398,79.0,0.4103,69.0,0.3616,69.0,0.105,28.0,0.3609,75.0,0.3651,65.0,0.3693,54.0,20260116.0,35.0,245.0,0.8301500682128239
EZM,,,63.94,0.1527,35.0,0.1251,47.0,0.1995,61.0,0.2196,70.0,0.2397,76.0,0.1497,1.0,0.1135,5.0,0.1863,55.0,0.2,56.0,0.2137,57.0,20251219.0,35.0,217.0,0.9107468123861568
EZPW,77.0,2026-02-03,17.89,0.2684,33.0,0.3881,62.0,0.2685,1.0,0.4682,50.0,0.6678,89.0,0.3072,13.0,0.2861,13.0,0.431,39.0,0.4098,33.0,0.3887,27.0,20251219.0,35.0,217.0,0.8752669799231098
EZU,,,61.07,0.1866,51.0,0.0845,24.0,0.1065,2.0,0.165,24.0,0.2236,48.0,0.1314,2.0,0.0798,5.0,0.1783,41.0,0.2119,45.0,0.2455,48.0,20251121.0,35.0,189.0,1.2842424242424242
F,77.0,2026-02-03,13.02,0.2162,33.0,0.1999,28.0,0.3051,43.0,0.2944,38.0,0.2838,34.0,0.3122,44.0,0.2412,28.0,0.2378,26.0,0.3133,35.0,0.3887,51.0,20271217.0,7.0,945.0,1.0641983695652175
FA,99.0,2026-02-25,12.17,0.3514,71.0,0.43,85.0,0.7795,98.0,,,,,0.4014,71.0,0.3975,67.0,0.7795,100.0,,,,,20260116.0,35.0,245.0,
FAB,,,84.92,0.1514,45.0,0.0823,31.0,0.1821,56.0,0.2508,92.0,0.3196,99.0,0.1508,16.0,0.0809,17.0,0.1822,57.0,0.2032,61.0,0.2242,63.0,20260116.0,35.0,245.0,0.8102073365231259
FAD,,,153.9,0.2492,81.0,0.178,90.0,0.2511,74.0,0.2478,72.0,0.2445,69.0,0.16,17.0,0.1056,49.0,0.2088,62.0,0.2178,59.0,0.2268,57.0,20260116.0,35.0,245.0,0.8789346246973365
FAF,84.0,2026-02-10,62.82,0.2346,61.0,0.2019,50.0,0.3129,68.0,0.3041,59.0,0.2952,53.0,0.2554,62.0,0.247,71.0,0.2792,67.0,0.269,57.0,0.2587,38.0,20260116.0,35.0,245.0,0.8845774416310426
FALN,,,27.16,0.0523,45.0,0.0313,22.0,,,,,,,0.0383,6.0,0.0284,1.0,,,,,,,20251219.0,35.0,217.0,
FAN,,,19.58,0.2892,73.0,0.1403,57.0,,,,,,,0.1815,17.0,0.0918,3.0,,,,,,,20251219.0,35.0,217.0,
FANG,97.0,2026-02-23,149.58,0.318,43.0,0.3142,44.0,0.343,42.0,0.3308,36.0,0.3187,30.0,0.2999,14.0,0.2835,20.0,0.3086,19.0,0.3564,39.0,0.4042,51.0,20270115.0,7.0,609.0,1.0773881499395406
FARM,78.0,2026-02-04,1.55,0.3448,23.0,0.5542,48.0,,,,,,,0.7066,68.0,0.5866,34.0,,,,,,,20251121.0,35.0,189.0,
FAS,,,150.67,0.5032,62.0,0.3989,62.0,0.648,78.0,0.6235,74.0,0.5989,71.0,0.4002,28.0,0.3371,36.0,0.4969,55.0,0.53,54.0,0.5632,53.0,20270115.0,7.0,609.0,0.8500400962309542
FAST,62.0,2026-01-19,39.96,0.16,23.0,0.1674,19.0,0.2383,28.0,0.27,45.0,0.3018,60.0,0.2246,21.0,0.1953,15.0,0.2604,46.0,0.2958,57.0,0.3313,67.0,20270115.0,35.0,609.0,1.0955555555555556
FATE,105.0,2026-03-03,1.02,0.6979,54.0,0.8711,74.0,1.0682,67.0,1.0672,74.0,1.0663,72.0,0.9239,80.0,0.9243,87.0,1.5284,91.0,1.3578,92.0,1.1872,90.0,20251121.0,35.0,189.0,1.2723013493253372
FAZ,,,46.85,0.4896,60.0,0.3878,60.0,0.5333,59.0,0.6175,70.0,0.7016,78.0,0.4021,28.0,0.3408,39.0,0.5371,53.0,0.6248,51.0,0.7126,52.0,20270115.0,7.0,609.0,1.011821862348178
FBIN,78.0,2026-02-04,45.27,0.2559,41.0,0.2595,60.0,0.421,85.0,0.5753,100.0,0.7296,100.0,0.3359,65.0,0.3079,72.0,0.4169,100.0,0.403,99.0,0.389,98.0,20251219.0,35.0,217.0,0.7005040848253086
FBIO,,,2.67,0.5566,46.0,0.6287,39.0,0.9477,68.0,,,,,0.9042,85.0,0.6734,28.0,0.9477,73.0,,,,,20260116.0,35.0,245.0,
FBIZ,71.0,2026-01-28,50.3,0.2607,57.0,0.2117,28.0,0.3396,71.0,0.3287,64.0,0.3178,56.0,0.2724,46.0,0.254,32.0,0.3396,79.0,0.3236,69.0,0.3076,51.0,20251219.0,35.0,217.0,0.9844843322178278
FBK,62.0,2026-01-19,52.89,0.2987,50.0,0.2452,39.0,0.3469,34.0,0.3226,17.0,0.2983,11.0,0.2895,15.0,0.2503,6.0,0.3219,45.0,0.3198,34.0,0.3176,27.0,20260116.0,35.0,245.0,0.9913205207687538
FBL,,,27.71,0.4482,35.0,0.5124,66.0,0.7069,75.0,0.7454,63.0,0.784,61.0,0.6633,37.0,0.4199,31.0,0.7101,77.0,0.8074,88.0,0.9047,77.0,20251219.0,35.0,217.0,1.0831768178159378
FBNC,63.0,2026-01-20,48.45,0.3754,80.0,0.2833,60.0,0.3356,52.0,0.3452,52.0,0.3547,57.0,0.286,47.0,0.2741,41.0,0.3253,61.0,0.3368,61.0,0.3482,66.0,20251219.0,35.0,217.0,0.9756662804171494
FBND,,,46.31,0.0296,7.0,0.0227,4.0,,,,,0.1048,,0.039,13.0,0.0316,15.0,,,,,0.1048,,20260116.0,35.0,245.0,
FBOT,,,31.22,0.2514,86.0,0.151,88.0,0.2417,,0.2466,,0.2515,,0.1762,40.0,0.1096,44.0,0.2376,,0.25,,0.2624,,20251121.0,35.0,189.0,1.013787510137875
FBP,64.0,2026-01-21,19.65,0.2713,30.0,0.2158,11.0,,,,,,,0.2452,3.0,0.2238,2.0,,,,,,,20251219.0,35.0,217.0,
FBRT,85.0,2026-02-11,9.9,0.2069,36.0,0.186,26.0,0.3484,66.0,0.3367,52.0,0.325,34.0,0.19,17.0,0.1776,12.0,0.3484,81.0,0.3367,56.0,0.325,20.0,20260116.0,35.0,245.0,1.0
FBRX,,,17.97,1.355,96.0,1.2195,96.0,1.2596,,2.0294,,2.7991,,1.1615,83.0,1.1599,99.0,1.4589,,1.4298,,1.4008,,,,,0.7045432147432739
FBT,,,200.98,0.2078,51.0,0.1903,63.0,0.2275,52.0,0.2642,69.0,0.3008,82.0,0.1869,21.0,0.145,19.0,0.233,52.0,0.2386,50.0,0.2442,49.0,20251121.0,35.0,189.0,0.903103709311128
FBTC,,,80.9,0.3574,,0.3527,,0.5277,,0.4672,,0.4068,,0.3641,,0.2303,,0.5981,,0.5769,,0.5557,,20270115.0,7.0,609.0,1.2348030821917808
FBY,,,12.46,0.1718,28.0,0.2204,69.0,0.3409,,0.6125,,0.8842,99.0,0.2659,36.0,0.1659,16.0,0.3409,,0.6125,,0.8842,93.0,20260116.0,35.0,245.0,1.0
FC,49.0,2026-01-06,15.13,0.3372,66.0,0.4796,90.0,,,,,0.7625,96.0,0.4485,82.0,0.4082,88.0,,,,,0.6916,100.0,20260116.0,35.0,245.0,
FCA,,,28.74,0.2434,62.0,0.1554,92.0,0.2237,59.0,,,,,0.2109,19.0,0.1662,97.0,0.2237,64.0,,,,,20251219.0,35.0,217.0,
FCBC,71.0,2026-01-28,31.42,0.2742,57.0,0.2618,44.0,,,,,0.5891,89.0,0.2533,33.0,0.2909,45.0,,,,,0.5891,94.0,20251219.0,35.0,217.0,
FCEL,29.0,2025-12-17,6.84,0.804,69.0,0.8491,77.0,1.2049,85.0,1.1679,83.0,1.1309,81.0,1.1104,89.0,0.9955,87.0,0.9376,66.0,1.0538,83.0,1.17,89.0,20270115.0,7.0,609.0,0.9023032793903588
FCF,69.0,2026-01-26,15.6,0.2824,56.0,0.2395,51.0,,,,,0.9896,99.0,0.2514,36.0,0.2119,20.0,,,,,0.239,11.0,20260116.0,35.0,245.0,
FCFS,,,155.57,0.285,60.0,0.2588,47.0,0.3255,52.0,0.3385,55.0,0.3514,57.0,0.2897,49.0,0.2715,44.0,0.3115,51.0,0.3142,50.0,0.3169,49.0,20251219.0,35.0,217.0,0.9282127031019202
FCG,,,24.08,0.2381,33.0,0.2306,44.0,0.2191,15.0,0.2763,38.0,0.3335,54.0,0.253,28.0,0.2138,31.0,0.2399,16.0,0.2689,23.0,0.2978,30.0,20251219.0,35.0,217.0,0.9732175171914584
FCLD,,,29.61,0.3295,,0.2167,,0.3962,,0.3947,,0.3932,,0.2211,,0.1608,,0.3674,,0.374,,0.3807,,20251121.0,35.0,189.0,0.9475551051431468
FCN,92.0,2026-02-18,161.39,0.161,25.0,0.186,28.0,0.2606,34.0,0.286,45.0,0.3113,55.0,0.2133,6.0,0.2178,20.0,0.2804,15.0,0.2818,14.0,0.2833,14.0,20251219.0,35.0,217.0,0.9853146853146854
FCNCA,65.0,2026-01-22,1798.01,0.2221,39.0,0.2254,36.0,0.3765,88.0,0.3507,83.0,0.3249,74.0,0.2743,20.0,0.2553,22.0,0.3639,85.0,0.3557,81.0,0.3475,76.0,20251219.0,35.0,217.0,1.0142571998859424
FCOM,,,68.44,0.176,55.0,0.1501,62.0,0.1638,39.0,0.1888,37.0,0.2138,36.0,0.146,5.0,0.1116,12.0,0.1623,40.0,0.2056,56.0,0.2489,65.0,20251219.0,35.0,217.0,1.0889830508474576
FCPI,,,49.17,0.1678,68.0,0.1086,54.0,0.2157,51.0,0.2172,28.0,0.2187,15.0,0.0986,1.0,0.0755,2.0,0.1978,48.0,0.2079,24.0,0.218,14.0,20251219.0,35.0,217.0,0.9571823204419888
FCPT,84.0,2026-02-10,24.07,0.1992,60.0,0.1695,31.0,0.361,72.0,0.3093,57.0,0.2576,40.0,0.1604,15.0,0.1609,7.0,0.361,85.0,0.3093,69.0,0.2576,42.0,20251219.0,35.0,217.0,1.0
FCX,64.0,2026-01-21,40.0,0.3922,53.0,0.3216,48.0,0.4453,61.0,0.4497,64.0,0.4541,65.0,0.4649,61.0,0.334,39.0,0.4201,45.0,0.4172,49.0,0.4142,49.0,20270115.0,7.0,609.0,0.9277295975094508
FDEM,,,30.35,0.1796,,0.1197,,,,,,,,0.1243,,0.1048,,,,,,,,,,,
FDEV,,,33.19,0.1235,,0.0971,,,,,,,,0.096,,0.0872,,,,,,,,,,,
FDHT,,,19.99,0.1963,,0.1224,,,,,,,,0.1655,,0.0911,,,,,,,,20251121.0,35.0,189.0,
FDIG,,,40.4,0.5129,44.0,0.5191,70.0,0.607,42.0,0.591,26.0,0.575,22.0,0.469,1.0,0.4047,1.0,0.524,24.0,0.5502,23.0,0.5765,22.0,20251121.0,35.0,189.0,0.9309644670050762
FDIS,,,95.89,0.1982,54.0,0.1505,57.0,0.3412,84.0,0.2946,73.0,0.248,52.0,0.1818,28.0,0.1273,20.0,0.2384,67.0,0.2404,55.0,0.2424,47.0,20251121.0,35.0,189.0,0.8160217243720299
FDL,,,43.57,0.1281,62.0,0.1124,70.0,0.1176,33.0,0.2049,69.0,0.2922,89.0,0.1124,39.0,0.099,46.0,0.1176,34.0,0.2049,79.0,0.2922,96.0,20251219.0,35.0,217.0,1.0
FDLO,,,65.38,0.1048,52.0,0.0902,61.0,0.1314,43.0,,,,,0.0837,5.0,0.0704,13.0,0.1314,41.0,,,,,20251219.0,35.0,217.0,
FDMO,,,80.62,0.212,76.0,0.1575,85.0,0.2331,79.0,0.2614,88.0,0.2898,93.0,0.1344,17.0,0.1024,35.0,0.2078,69.0,0.2146,65.0,0.2215,64.0,20251121.0,35.0,189.0,0.8209640397857689
FDMT,100.0,2026-02-26,10.09,0.8724,75.0,0.8465,77.0,1.1793,74.0,1.1232,77.0,1.0672,76.0,0.9995,78.0,0.8148,65.0,1.0567,84.0,1.062,91.0,1.0672,91.0,20260116.0,35.0,245.0,0.9455128205128206
FDN,,,264.3,0.183,48.0,0.1822,67.0,0.3816,93.0,0.3468,89.0,0.3119,81.0,0.1718,19.0,0.1318,17.0,0.2794,82.0,0.2768,77.0,0.2742,72.0,20260116.0,35.0,245.0,0.798154555940023
FDNI,,,34.87,0.1976,18.0,0.1426,28.0,0.2769,10.0,0.3045,15.0,0.3321,23.0,0.2049,1.0,0.1589,12.0,0.2636,6.0,0.2907,6.0,0.3178,15.0,20251219.0,35.0,217.0,0.9546798029556652
FDP,97.0,2026-02-23,35.41,0.2114,48.0,0.2485,59.0,0.271,36.0,0.258,27.0,0.2449,21.0,0.2748,46.0,0.2493,51.0,0.2653,38.0,0.2824,39.0,0.2996,39.0,20251219.0,35.0,217.0,1.0945736434108526
FDRR,,,58.76,0.139,63.0,0.1162,70.0,0.1657,70.0,0.1813,59.0,0.1969,52.0,0.1006,2.0,0.091,37.0,0.1627,72.0,0.1829,66.0,0.2031,63.0,20251121.0,35.0,189.0,1.0088251516822946
FDRV,,,16.07,0.2862,49.0,0.1933,44.0,0.252,50.0,0.3096,,0.3673,,0.2313,13.0,0.1438,13.0,0.252,51.0,0.2914,,0.3307,,20260116.0,35.0,245.0,0.9412144702842378
FDS,30.0,2025-12-18,272.11,0.2267,56.0,0.2909,81.0,0.4189,91.0,0.4506,93.0,0.4823,94.0,0.3034,72.0,0.2778,81.0,0.4247,95.0,0.4183,94.0,0.4119,93.0,20251219.0,35.0,217.0,0.928317798490901
FDT,,,76.13,0.1738,68.0,0.1276,62.0,,,,,0.6234,99.0,0.1315,12.0,0.1357,67.0,,,,,0.367,97.0,20260116.0,35.0,245.0,
FDUS,106.0,2026-03-04,19.31,0.1821,54.0,0.1813,42.0,0.4777,92.0,0.3803,82.0,0.2829,28.0,0.1692,28.0,0.1649,19.0,0.4777,96.0,0.4006,92.0,0.3234,43.0,20251219.0,35.0,217.0,1.053378911385748
FDV,,,28.43,0.089,27.0,0.087,61.0,,,,,0.2408,,0.1163,74.0,0.1322,80.0,,,,,0.2408,,20251219.0,35.0,217.0,
FDVV,,,55.32,0.1185,52.0,0.1028,57.0,0.1306,47.0,0.1512,39.0,0.1719,37.0,0.0863,1.0,0.0777,1.0,0.1279,52.0,0.1484,40.0,0.1688,34.0,20251121.0,35.0,189.0,0.9814814814814816
FDX,30.0,2025-12-18,263.08,0.4105,88.0,0.2984,86.0,0.2767,65.0,0.2684,61.0,0.2601,59.0,0.2689,55.0,0.2409,68.0,0.2787,60.0,0.3204,77.0,0.362,88.0,20270115.0,7.0,609.0,1.1937406855439645
FE,98.0,2026-02-24,46.61,0.1281,26.0,0.123,12.0,0.253,81.0,0.2774,85.0,0.3017,88.0,0.1328,6.0,0.1378,6.0,0.1287,10.0,0.2049,41.0,0.281,78.0,20260618.0,35.0,398.0,0.7386445565969719
FEAC,,,27.9,0.1893,,0.128,,,,,,,,0.1186,,0.0645,,,,,,,,,,,
FELC,,,36.79,0.1691,,0.1304,,,,,,,,0.1106,,0.0894,,,,,,,,,,,
FELE,90.0,2026-02-16,90.67,0.1305,8.0,0.2391,46.0,0.233,12.0,0.2226,5.0,0.2121,4.0,0.2198,7.0,0.2243,11.0,0.2285,12.0,0.2346,9.0,0.2407,9.0,20260116.0,35.0,245.0,1.0539083557951483
FELG,,,40.51,0.217,,0.165,,0.2107,,0.2649,,0.3191,,0.1427,,0.1123,,0.2107,,0.2505,,0.2903,,,,,0.9456398640996602
FELV,,,33.29,0.1292,,0.1081,,,,,,,,0.0994,,0.084,,,,,,,,,,,
FEM,,,26.62,0.1802,60.0,0.0793,30.0,,,,,,,0.1386,9.0,0.1107,54.0,,,,,,,20251121.0,35.0,189.0,
FEMR,,,31.4,0.155,,0.087,,,,,,0.7755,,0.1438,,0.1495,,,,,,0.7755,,,,,
FEMS,,,41.93,0.083,5.0,0.1241,62.0,,,,,,,0.1288,1.0,0.1443,88.0,,,,,,,20251121.0,35.0,189.0,
FENC,111.0,2026-03-09,8.75,0.7569,88.0,0.795,91.0,1.5916,88.0,,,,,0.4764,19.0,0.5448,28.0,1.5916,96.0,,,,,20251121.0,35.0,189.0,
FENI,,,34.98,0.1519,,0.0868,,,,,,,,0.1194,,0.0764,,,,,,,,,,,
FENY,,,25.17,0.2132,47.0,0.1806,52.0,0.2954,67.0,0.265,49.0,0.2347,36.0,0.1741,17.0,0.1582,34.0,0.2954,70.0,0.2674,50.0,0.2395,35.0,20251219.0,35.0,217.0,1.0090566037735849
FEP,,,50.04,0.1685,63.0,0.0999,67.0,0.1256,21.0,0.3162,94.0,0.5068,97.0,0.1308,14.0,0.0845,30.0,0.1256,25.0,0.2478,89.0,0.3701,94.0,20251219.0,35.0,217.0,0.7836812144212524
FEPI,,,45.34,0.2413,81.0,0.2121,89.0,,,,,0.3935,89.0,0.1403,1.0,0.1193,23.0,,,,,0.4435,51.0,20260116.0,35.0,245.0,
FER,,,62.65,0.1778,,0.1338,,0.2813,,0.3177,,0.3541,,0.1828,,0.1596,,0.2817,,0.2852,,0.2888,,20251219.0,35.0,217.0,0.8977022348127165
FERG,21.0,2025-12-09,236.54,0.3085,73.0,0.2293,72.0,0.3282,78.0,0.3313,78.0,0.3344,77.0,0.3418,62.0,0.2054,40.0,0.303,83.0,0.3194,82.0,0.3358,79.0,20251219.0,35.0,217.0,0.9640808934500452
FESM,,,35.55,0.236,,0.2068,,,,,,0.3398,,0.1852,,0.1599,,,,,,0.2755,,,,,
FET,,,30.49,0.6213,76.0,0.4796,63.0,0.4894,53.0,0.5733,74.0,0.6572,87.0,0.5824,72.0,0.4539,55.0,0.4894,63.0,0.512,76.0,0.5346,80.0,20260116.0,35.0,245.0,0.8930751787894645
FETH,,,31.16,0.6843,,0.5799,,0.7332,,0.8186,,0.904,,0.6988,,0.4204,,0.7279,,0.7454,,0.7629,,20251219.0,35.0,217.0,0.9105790373808942
FEUZ,,,57.97,0.1544,44.0,0.1209,85.0,0.2232,63.0,0.2448,47.0,0.2664,49.0,0.139,7.0,0.1273,65.0,0.2276,75.0,0.2442,50.0,0.2607,45.0,20251121.0,35.0,189.0,0.9975490196078431
FEX,,,113.85,0.1694,74.0,0.1279,75.0,0.1809,65.0,0.1934,66.0,0.206,68.0,0.1169,18.0,0.0867,24.0,0.1673,66.0,0.184,67.0,0.2006,67.0,20251219.0,35.0,217.0,0.9513960703205792
FEZ,,,61.44,0.191,55.0,0.089,31.0,0.2114,65.0,0.201,54.0,0.1905,45.0,0.1428,13.0,0.0851,12.0,0.1519,41.0,0.1853,33.0,0.2187,30.0,20270115.0,7.0,609.0,0.9218905472636816
FF,,,3.27,0.7362,95.0,0.5043,92.0,1.1043,100.0,0.8858,100.0,0.6674,94.0,0.4361,57.0,0.3436,45.0,1.1043,100.0,0.8858,100.0,0.6674,100.0,20251121.0,35.0,189.0,1.0
FFAI,,,1.11,0.7383,,1.1516,,1.3277,,1.3227,,1.3176,,1.2265,,1.1149,,1.6265,,1.7012,,1.7758,,20270115.0,7.0,609.0,1.2861571028955925
FFBC,64.0,2026-01-21,23.54,0.2528,51.0,0.2076,28.0,,,,,0.3643,59.0,0.2661,42.0,0.2374,25.0,,,,,0.3643,65.0,20251121.0,35.0,189.0,
FFDI,,,29.16,0.1328,,0.0584,,,,,,,,0.1241,,0.0591,,,,,,,,,,,
FFEM,,,32.46,0.1585,,0.1069,,,,,,,,0.1492,,0.0761,,,,,,,,,,,
FFGX,,,29.46,0.1492,,0.1013,,,,,,0.3298,,0.1192,,0.0743,,,,,,0.3298,,,,,
FFIC,69.0,2026-01-26,15.36,0.3467,77.0,0.5586,96.0,,,,,,,0.3224,68.0,0.3046,65.0,,,,,,,20251121.0,35.0,189.0,
FFIN,64.0,2026-01-21,30.23,0.2872,65.0,0.2453,52.0,,,,,0.3523,69.0,0.2593,42.0,0.2612,51.0,,,,,0.3523,81.0,20260116.0,35.0,245.0,
FFIV,69.0,2026-01-26,227.05,0.1715,18.0,0.2326,35.0,0.3701,52.0,0.3766,53.0,0.383,55.0,0.3121,40.0,0.2547,35.0,0.3875,52.0,0.3828,50.0,0.378,49.0,20260116.0,35.0,245.0,1.0164630908125332
FFLV,,,23.23,0.1168,,0.0901,,,,,,,,0.1073,,0.0556,,,,,,,,,,,
FFTY,,,33.82,0.4724,95.0,0.4105,99.0,0.4765,95.0,0.4468,92.0,0.4172,84.0,0.3034,70.0,0.2574,82.0,0.4081,98.0,0.4354,98.0,0.4628,96.0,20251219.0,35.0,217.0,0.9744852282900628
FFWM,71.0,2026-01-28,4.9,0.5812,65.0,0.4337,38.0,0.438,14.0,,,,,0.4039,18.0,0.3669,17.0,0.438,18.0,,,,,20260116.0,35.0,245.0,
FG,92.0,2026-02-18,30.4,0.5079,83.0,0.3466,66.0,0.3995,35.0,0.3506,17.0,0.3018,10.0,0.2803,18.0,0.257,14.0,0.3995,51.0,0.3726,25.0,0.3456,23.0,20260116.0,35.0,245.0,1.062749572162008
FGD,,,29.22,0.1551,72.0,0.0723,36.0,,,,,,,0.1079,1.0,0.0663,1.0,,,,,,,20251219.0,35.0,217.0,
FGM,,,57.43,0.1921,56.0,0.0709,49.0,0.2211,57.0,0.2431,64.0,0.2651,67.0,0.1601,8.0,0.1222,68.0,0.2274,69.0,0.2494,62.0,0.2713,55.0,20251121.0,35.0,189.0,1.025915261209379
FGNX,,,2.74,1.1295,,1.0696,,1.1283,,1.2928,,1.4572,,0.0,,0.0,,1.7968,,1.627,,1.4572,,,,,1.2585086633663367
FHB,72.0,2026-01-29,23.69,0.1934,33.0,0.2096,37.0,0.4767,75.0,0.5395,84.0,0.6023,87.0,0.2376,35.0,0.216,21.0,0.4855,92.0,0.513,93.0,0.5405,93.0,20251219.0,35.0,217.0,0.9508804448563484
FHEQ,,,30.3,0.1565,,0.11,,,,,,,,0.0934,,0.0742,,,,,,,,,,,
FHI,71.0,2026-01-28,48.36,0.2322,46.0,0.2044,35.0,0.2548,18.0,0.6213,95.0,0.9878,99.0,0.1977,12.0,0.1969,17.0,0.2476,24.0,0.2597,16.0,0.2718,14.0,20260116.0,35.0,245.0,0.4179945276034122
